district,church_name,pastor,address,state,zip_code,phone
Georgia,First Assembly of God,Chaplain Robert D Shirah,"1218 Chalybeate Rd Manchester, GA 31816",GA,31816,(706) 741-7291
Georgia,First Assembly of God,Reverend Mickey D Corley,"205 W County Rd Thomaston, GA 30286",GA,30286,(706) 648-3939
Georgia,First Assembly of God,,"1800 Central Ave N Tifton, GA 31794",GA,31794,(229) 382-5437
Georgia,First Assembly of God,Reverend Joseph G Gabbard,"2201 Mc Intosh St Vidalia, GA 30474",GA,30474,(912) 537-7984
Georgia,First Assembly of God,Reverend Johnny R Summerall,"1150 Darling Ave Waycross, GA 31501",GA,31501,(912) 283-9100
Georgia,First Assembly of God,Reverend Joseph D Daniels,"86 Lakeside Dr Wrightsville, GA 31096",GA,31096,(478) 864-3308
Georgia,First Assembly of God Church,Reverend William K Baggley,"Sand Hill Subdivision Hwy 23 Cochran, GA 31014",GA,31014,(478) 934-7334
Georgia,First Assembly of God of Cairo,Reverend Travis W Harrison,"495 12th Ave NE Cairo, GA 39828",GA,39828,(229) 377-2415
Georgia,Forest Hill Assembly of God,Reverend Paula D Riobo,"1859 Washington Hwy Elberton, GA 30635",GA,30635,(706) 283-4209
Georgia,Freedom Church of Albany,Reverend Christopher Pollock,"429 Dunbar Ln Albany, GA 31701",GA,31701,(229) 405-2121
Georgia,Garden of Prayer Assembly of God,Reverend Bobby J Miller,"3053 GA Highway 15 S Wrightsville, GA 31096",GA,31096,(478) 668-4761
Georgia,Gateway Assembly of God,Doctor Loyd Johnson,"6650 Buena Vista Rd Columbus, GA 31907",GA,31907,(706) 701-8868
Georgia,Gateway Church,,"3108 Burnette Rd Suwanee, GA 30024",GA,30024,(770) 271-7165
Georgia,Georgia District Council,,"6330 Peake Rd Macon, GA 31210",GA,31210,(478) 405-5901
Georgia,Glad Tidings Assembly of God,Jennifer Dionne Lester,"1301 Floyd Rd Columbus, GA 31907",GA,31907,(706) 569-8811
Georgia,Goodwill Assembly of God,,"441 N Pearson St Pearson, GA 31642",GA,31642,(912) 422-7536
Georgia,Grace Assembly of God,Reverend Dale L Bange,"2324 Rayonier Rd Jesup, GA 31545",GA,31545,(912) 427-9223
Georgia,Grace Pointe Community Church,Reverend Aaron T Zielinske,"1453 Drowning Creek Rd Dacula, GA 30019",GA,30019,(678) 407-4402
Georgia,GracePoint Assembly of God,Reverend Kerry W Davis,"2550 Irwinton Rd Milledgeville, GA 31061",GA,31061,(478) 452-4985
Georgia,Greater Church GA,Mr. Rameses Echevarria,"3450 Acworth Due West Rd NW Ste 360 Kennesaw, GA 30144",GA,30144,(770) 927-8667
Georgia,Greater Life Church,Reverend Jeremy S Bryan,"1857 Highway 78 NW Monroe, GA 30655",GA,30655,(770) 267-7834
Georgia,Harvest Chapel Church,Reverend Randy L Sellers,"351 Holmesville Ave Baxley, GA 31513",GA,31513,(312) 367-6696
Georgia,Haven of Hope,,"800 Grovania Rd Hawkinsville, GA 31036",GA,31036,(478) 987-5154
Georgia,Hidden Treasures Assembly of God,Reverend Ricardo Arreola,"433 W King Ave Kingsland, GA 31548",GA,31548,(912) 729-2551
Georgia,Hope Crossings Assembly of God,Reverend Chris K Stephens,"2106 Old Pendergrass Rd Jefferson, GA 30549",GA,30549,(706) 387-0003
Georgia,Iglesia Amistad y Vida,,"5505 Hodges Dr Columbus, GA 31909",GA,31909,(706) 405-1501
Georgia,Jesus Power Assembly of God,Reverend Yaw Ohene Asamoah,"351 Pike Blvd Lawrenceville, GA 30046",GA,30046,(678) 878-3470
Georgia,Jesus Power Assembly of God Mableton,Rebecca Avo Asare,"3630 Humphries Hill Rd Austell, GA 30106",GA,30106,(678) 665-1695
Georgia,Kennesaw Family Life Church,Reverend Larry A Grawey,"1634 Cobb Intl Blvd NW Kennesaw, GA 30152",GA,30152,(770) 548-3967
Georgia,Lakeside Assembly of God,Reverend R Tyler Kirkley,"1417 Cochran Hwy Eastman, GA 31023",GA,31023,(478) 599-1127
Georgia,Lakeside Assembly of God,Reverend Zachary D Abell,"146 Tara St Moultrie, GA 31768",GA,31768,(229) 985-3045
Georgia,Liberty Hill Church,Reverend Cody O Kelley,"2894 Liberty Hill Rd Eastanollee, GA 30538",GA,30538,(706) 779-2922
Georgia,Life Bridge Inner City Assembly of God,Reverend Jonathan M Brown,"8511 Waters Ave Savannah, GA 31406",GA,31406,(912) 236-9090
Georgia,Life Church,Reverend Bryon G Beesley,"338 Highway 42 N McDonough, GA 30253",GA,30253,(770) 957-6918
Georgia,Life Church Smyrna Assembly of God,"Reverend Shelton D Osbon, Sr.","4100 King Springs Rd SE Smyrna, GA 30082",GA,30082,(678) 981-5433
Georgia,Lighthouse Assembly of God,Reverend Donald I Stalvey,"2104 Pearson Hwy Homerville, GA 31634",GA,31634,(912) 487-2593
Georgia,Lighthouse Harbor Worship Center,"Reverend Joseph E Crews, Jr.","1800 Central Ave N Tifton, GA 31794",GA,31794,(229) 402-0833
Georgia,Living Word Church,Reverend Gary T Dougherty,"604 Tripp St Americus, GA 31709",GA,31709,
Georgia,Lookout Mountain Assembly of God,"Reverend Gene A Strauss, Sr.","6083 Hwy 157 Lookout Mountain, GA 30738",GA,30738,(706) 398-0525
Georgia,Maranatha Family Church Rincon,Reverend David S Riner,"454 Weisenbaker Rd Rincon, GA 31326",GA,31326,(912) 826-5234
Georgia,Messiah's House,Reverend Patrick S Findley,"1683 S Hairston Rd Stone Mountain, GA 30088",GA,30088,(770) 981-4136
Georgia,Ministerio Encuentro,Reverend Ruben D Figueroa,"2000 W McIntosh Rd Griffin, GA 30223",GA,30223,(770) 467-0011
Georgia,Ministerio Hispano Encuentro,Reverend Ruben D Figueroa,"45 Mount Carmel Rd McDonough, GA 30253",GA,30253,(770) 467-0011
Georgia,Miracle Center Assembly of God,Reverend Kham T Thang,"3919 Church St Clarkston, GA 30021",GA,30021,(786) 277-6681
Georgia,Mission Evangelique Francophone D'Atlanta,Reverend Kouame E Yao,"1580 Agape Way Decatur, GA 30035",GA,30035,(678) 914-1848
Georgia,Momentum Church,Reverend Ross Wiseman,"659 Arnold Mill Rd Woodstock, GA 30188",GA,30188,(678) 384-4919
Georgia,Momentum Church Jasper,Reverend Brian P Shaull,"6 Old Burnt Mountain Rd Jasper, GA 30143",GA,30143,(678) 384-4919
Georgia,Nations Church Assembly of God,Reverend Michael C Holt,"8780 Macon Hwy Athens, GA 30606",GA,30606,(706) 353-1199
Georgia,Nations East,Reverend Michael C Holt,"1225 College Station Rd Athens, GA 30605",GA,30605,(706) 548-3409
Georgia,New Covenant Assembly of God,Reverend Andrew W Blanton,"2608 Highway 90 S Cordele, GA 31015",GA,31015,(229) 273-3016
Georgia,New Heights Assembly of God,Reverend Robert M Smith,"111 Holly Hill Dr Thomasville, GA 31757",GA,31757,(229) 228-5383
Georgia,New Hope Romanian Church,Reverend Daniel Emerich,"1481 Lawrenceville Suwanee Rd Lawrenceville, GA 30043",GA,30043,(954) 445-1407
Georgia,New Life Assembly of God,"Reverend Andrew F Peacock, Jr.","2191 Golf Course Rd Blackshear, GA 31516",GA,31516,(912) 284-9500
Georgia,New Life Assembly of God,Reverend Jeffrey A Shelton,"1630 Zebulon Rd Griffin, GA 30224",GA,30224,(770) 228-4509
Georgia,New Life Assembly of God of Quitman,Reverend Brian K Steinbach,"900 Barwick Rd Quitman, GA 31643",GA,31643,(229) 300-0079
Georgia,New Life Family Church,Reverend Don R Parmely,"167 Wesley Mountain Dr Blairsville, GA 30512",GA,30512,(706) 781-6142
Georgia,New Song Church,Reverend John C King,"628 Camp Lake Rd Monroe, GA 30655",GA,30655,(770) 267-8234
Georgia,North Highland Assembly of God,Reverend D Bradley Lacy,"7300 Whittlesey Blvd Columbus, GA 31909",GA,31909,(706) 561-7777
Georgia,NorthGate Assembly of God,Reverend Kyle L Semple,"4165 Bemiss Rd Ste G Valdosta, GA 31605",GA,31605,(229) 412-1423
Georgia,Nueva Vida,Reverend Lucio Parra-Munoz,"5131 Hamilton Rd Columbus, GA 31904",GA,31904,(706) 323-1876
Georgia,Open Door Assembly of God,Reverend Michael T Young,"10415 Veterans Memorial Hwy Lithia Springs, GA 30122",GA,30122,(404) 392-4295
Georgia,Parkway Assembly of God,Reverend Jordan P Hilkey,"5191 Eisenhower Pkwy Macon, GA 31206",GA,31206,(478) 477-5678
Georgia,Philadelphia Romanian Assembly of God,Reverend Iulian Costea,"581 Old Peachtree Rd NE Lawrenceville, GA 30043",GA,30043,(770) 614-4126
Georgia,Pike County Assembly of God,Reverend Michael W Smith,"4990 Highway 19 S Zebulon, GA 30295",GA,30295,(770) 567-1594
Georgia,Port City Church,James Parker Dickerson,"401 Tibet Ave Savannah, GA 31406",GA,31406,(912) 925-9344
Georgia,Pure Hope Church,"Mr. R Dale Stephens, Jr.","6601 Mableton Pkwy SE Mableton, GA 30126",GA,30126,(770) 948-9465
Georgia,Radiant Life Assembly of God,Reverend Kevin B Osborn,"2460 Powder Spgs Rd SW Marietta, GA 30064",GA,30064,(770) 439-5078
Georgia,Radiant Life Christian Fellowship,Reverend Melody E Carrillo,"5619 Skidaway Rd Savannah, GA 31406",GA,31406,(912) 354-1780
Georgia,Radiant Life Christian Fellowship,Reverend Melody E Carrillo,"5619 Skidaway Rd Savannah, GA 31406",GA,31406,(912) 354-1780
Georgia,Redemption Church Assembly of God,Reverend Brian Nick Jones,"105 Broadus Rd NE Rome, GA 30161",GA,30161,(706) 232-0277
Georgia,Redemption Church Calhoun,,"1080 Rome Rd SW Calhoun, GA 30701",GA,30701,(706) 232-0277
Georgia,Refuge Church,Reverend Kevin B Baker,"150 Pine St Waverly Hall, GA 31831",GA,31831,(706) 577-6036
Georgia,Resurrection Assembly of God,,"802 Soperton Ave East Dublin, GA 31027",GA,31027,(478) 275-2588
Georgia,Roswell Assembly of God,Reverend Charles T Newby,"11440 Crabapple Rd Roswell, GA 30075",GA,30075,(770) 299-1504
Georgia,Solid Rock Assembly of God,Reverend Jay R P Bailey,"6959 Warm Springs Rd Midland, GA 31820",GA,31820,(706) 568-0039
Georgia,Solution House Ministries,Reverend Wilhemina Adu,"Ste 400 4845 S Old Peachtree Rd Norcross, GA 30071",GA,30071,(404) 604-0716
Georgia,Stone Edge Church,"Reverend Joel W Ellis, Jr.","5659 Zebulon Rd Macon, GA 31210",GA,31210,(478) 474-9043
Georgia,The Assembly at Augusta,Reverend Brandon C Lanier,"4207 Wheeler Rd Augusta, GA 30907",GA,30907,(706) 945-0362
Georgia,The Assembly at Perry,,"100 Todd Rd Perry, GA 31069",GA,31069,(478) 987-5800
Georgia,The Assembly at Warner Robins,Reverend Darrell C Yarbrough,"6040 Watson Blvd Byron, GA 31008",GA,31008,(478) 953-0320
Georgia,The Assembly at Warner Robins,Reverend Darrell C Yarbrough,"6040 Watson Blvd Byron, GA 31008",GA,31008,(478) 953-0320
Georgia,The Church at the Groves,Reverend Simon J Franklin,"130 McIntosh Farms Rd Leesburg, GA 31763",GA,31763,(229) 439-7056
Georgia,The Connection,Doctor Jason K Puckett,"2123 Smith Ave Thomasville, GA 31792",GA,31792,(229) 226-4930
Georgia,The First Assembly of God,,"1901 Pennsylvania Ave Savannah, GA 31404",GA,31404,(912) 547-0404
Georgia,The Garden Assembly of God,Reverend Kyle L McCann,"4609 US Highway 80 E Savannah, GA 31410",GA,31410,(912) 944-7734
Georgia,The Healing Center Church,Reverend Steven T French,"515 Reed Rd Dalton, GA 30720",GA,30720,(706) 229-9456
Georgia,The Healing Center Church,Reverend Steven T French,"7683 Nashville St Ringgold, GA 30736",GA,30736,(404) 694-3351
Georgia,The Healing Center Church,Reverend Steven T French,"5243 Little Debbie Pkwy Ooltewah, TN 37363",TN,37363,(404) 694-3351
Georgia,The Refuge at Victory,"Reverend Billy J Hood, Jr.","612 General Stewart Way Hinesville, GA 31313",GA,31313,(912) 876-8231
Georgia,The River Community Church,Reverend Phillip H Ford,"5043 Thompson Bridge Rd Murrayville, GA 30564",GA,30564,(770) 536-8768
Georgia,The Rock Church,Reverend Glen M Starling,"1401 Old Clyattville Rd Valdosta, GA 31601",GA,31601,(229) 242-1060
Georgia,Thrive Church,Reverend David Craig Hardee,"302 Turner St Statesboro, GA 30458",GA,30458,(912) 678-5572
Georgia,Toccoa Assembly of God,Reverend Lester J Cowan,"696 Rothell Rd Toccoa, GA 30577",GA,30577,(706) 391-3911
Georgia,Trinity Assembly of God,Reverend Joshua E Garner,"101 Bascom Ct Columbus, GA 31909",GA,31909,(706) 322-3333
Georgia,Trinity Assembly of God,Reverend Larry A Hammock,"5226 GA Highway 29 N Soperton, GA 30457",GA,30457,(912) 529-6213
Georgia,Trinity Assembly of God,,"782 W Trilby St Wrightsville, GA 31096",GA,31096,
Georgia,Trinity Assembly of God Swainsboro,,"529 S Main St Swainsboro, GA 30401",GA,30401,(352) 440-4607
Georgia,Trinity Fellowship Assembly of God,Reverend Mark J Anthony,"8817 Highway 54 W Sharpsburg, GA 30277",GA,30277,(770) 252-1020
Georgia,University Avenue Assembly of God,Reverend David E Ray,"3314 University Ave Columbus, GA 31907",GA,31907,(706) 563-4622
Georgia,Victory Assembly of God,,"2030 Olive Rd Augusta, GA 30906",GA,30906,(706) 798-7742
Georgia,Victory Tabernacle Assembly of God,Reverend Tyler J Barrett,"3250 Sylvester Rd Albany, GA 31705",GA,31705,(229) 435-0900
Georgia,Zion Grove Assembly of God,Reverend Tony M Morris,"422 Zion Grove Church Rd Meigs, GA 31765",GA,31765,(229) 941-5345
