district,church_name,pastor,address,state,zip_code,phone
Florida Multicultural,Iglesia Cristiana Juan 3:16 Asamblea de Dios Cape Coral,,"4712 SE 15th Ave Cape Coral, FL 33904",FL,33904,(239) 634-7410
Florida Multicultural,Iglesia Cristiana La Gloria de Dios,Reverend Juan E Perez,"441 E 12th St Hialeah, FL 33010",FL,33010,(305) 884-4000
Florida Multicultural,Iglesia Cristiana La Gran Comision,,"4350 W Hallandale Beach Pembroke Park, FL 33023",FL,33023,(954) 322-0231
Florida Multicultural,Iglesia Cristiana La Roca,Reverend Silvestre Gonzalez,"13415 Collier Blvd Naples, FL 34119",FL,34119,(239) 455-9404
Florida Multicultural,Iglesia Cristiana Misionera en Poinciana de las Asamblea de Dios,Reverend Elias Perez,"4954 Old Pleasant Hill Kissimmee, FL 34759",FL,34759,(407) 978-6681
Florida Multicultural,Iglesia Cristiana Nuevo Comienzo Asamblea de Dios,Reverend Miguel A Gonzalez,"706 15th St E Bradenton, FL 34208",FL,34208,(941) 567-6231
Florida Multicultural,Iglesia Cristiana Vision Familiar Asamblea de Dios,Reverend Ever A Ramirez,"1400 San Christopher Dr Dunedin, FL 34698",FL,34698,(813) 310-7682
Florida Multicultural,Iglesia de Cristo La 100 Asamblea de Dios,Reverend Eliezer Colon,"3280 Rambler Ave Saint Cloud, FL 34772",FL,34772,(407) 844-1203
Florida Multicultural,Iglesia de Dios Pentecostal Uncion y Poder Assembly of God,Reverend Raul Davila,"10000 Alcock Rd Orlando, FL 32817",FL,32817,(407) 414-4668
Florida Multicultural,Iglesia Eben-ezer Fuente De Restauracion Asamblea de Dios,,"1220 State Road 29 S Labelle, FL 33935",FL,33935,(239) 204-7404
Florida Multicultural,Iglesia El Calvario Assembly of God of Orlando,"Reverend Jose G Mejia, Jr.","2500 W Oak Ridge Rd Orlando, FL 32809",FL,32809,(407) 351-4151
Florida Multicultural,Iglesia El Faro Asamblea de Dios,Reverend Salim A Contreras,"431 Bryan Ave Labelle, FL 33935",FL,33935,(239) 963-7483
Florida Multicultural,Iglesia El Nuevo Renacer Asamblea de Dios,Reverend Julio Torres,"815 Emmett St Kissimmee, FL 34741",FL,34741,(863) 496-2355
Florida Multicultural,Iglesia El Shaddai Assembly of God,Reverend Nelson O Camacho,"4476 SE Federal Hwy Stuart, FL 34997",FL,34997,(772) 501-7465
Florida Multicultural,Iglesia El Sinai,,"351 Americana Blvd NW Palm Bay, FL 32907",FL,32907,(321) 956-2232
Florida Multicultural,Iglesia Evangelica Puerta De Salvacion,Reverend Samuel Garcia,"1142 NW 19 St Davie, FL 33311",FL,33311,(954) 931-8227
Florida Multicultural,Iglesia Evangelistica Nueva Esperanza,,"7900 103rd St Ste 24 Jacksonville, FL 32210",FL,32210,(904) 444-5180
Florida Multicultural,Iglesia Familiar Mana,,"21090 Iliade Ave Port Charlotte, FL 33952",FL,33952,
Florida Multicultural,Iglesia Fuente De Vida Assembly of God,Reverend Efrain Ortiz,"14444 SW 293rd Ter Homestead, FL 33033",FL,33033,(305) 247-8207
Florida Multicultural,Iglesia La Luz del Mundo,Reverend David De Jesus,"2606 N Macdill Ave Tampa, FL 33607",FL,33607,(813) 872-0883
Florida Multicultural,Iglesia La Nueva Jerusalem,Reverend Usiel Mendez,"1791 N Dixie Hwy Pompano Beach, FL 33060",FL,33060,(954) 946-2515
Florida Multicultural,Iglesia La Roca Assembly of God,Reverend Luis R Rodriguez,"4045 Bailey Rd Mulberry, FL 33860",FL,33860,(863) 354-0142
Florida Multicultural,Iglesia La Vina Asamblea de Dios,Reverend Ricardo Cortijo,"711 N Frankfort Ave Deland, FL 32724",FL,32724,(386) 279-7130
Florida Multicultural,Iglesia Mana Asamblea de Dios,,"307 Fairview St Fountain Inn, SC 29644",SC,29644,(864) 963-4728
Florida Multicultural,Iglesia Manantial De Bendicion Asamblea de Dios,Doctor Evaristo Caba,"704 McLeod Ave Haines City, FL 33844",FL,33844,(863) 422-3106
Florida Multicultural,Iglesia Manantial de Sanidad,Reverend Elizabeth Montalvo,"9130 US Highway 192 Clermont, FL 34714",FL,34714,(407) 738-3820
Florida Multicultural,Iglesia Manantial De Vida,,"605 N Missouri Ave Clearwater, FL 33755",FL,33755,(727) 409-5039
Florida Multicultural,Iglesia Misionera Asamblea de Dios,David N Zamora-Montero,"10651 Anderson Rd Tampa, FL 33624",FL,33624,(813) 964-8500
Florida Multicultural,Iglesia Misionera Renacer Asambleas de Dios,Reverend Carmen Ramos-Acevedo,"11755 Cedar St Dunnellon, FL 34431",FL,34431,(787) 553-1157
Florida Multicultural,Iglesia Nazaret,Reverend Daisy N Reyes,"3051 Lions Ct Kissimmee, FL 34744",FL,34744,(407) 935-9883
Florida Multicultural,Iglesia Nueva Ancla de las Assembly of God,Reverend Rito Robledo,"112 SE 5th Ave Okeechobee, FL 34973",FL,34973,(863) 484-2393
Florida Multicultural,Iglesia Nueva Vida,Reverend John Argudo,"3066 Drew Way Palm Springs, FL 33406",FL,33406,(561) 594-5543
Florida Multicultural,Iglesia Nuevo Comienzo Asamblea de Dios,,"215 Tabor St Punta Gorda, FL 33950",FL,33950,(239) 357-2008
Florida Multicultural,Iglesia Oasis WH,,"6965 Cypress Gardens Blvd Winter Haven, FL 33884",FL,33884,(863) 651-7338
Florida Multicultural,Iglesia Pentecost La Luz Del Mundo Assembly of God,,"1142 NW 19th St Fort Lauderdale, FL 33311",FL,33311,
Florida Multicultural,Iglesia Pentecostal Asamblea de Dios Primera Resurreccion,,"3601 E Moody Blvd #100 Bunnell, FL 32110",FL,32110,(516) 543-7904
Florida Multicultural,Iglesia Pentecostal El Oasis Asambleas de Dios,Reverend Tomas R Miranda,"9100 E Colonial Dr Orlando, FL 32817",FL,32817,(407) 624-6764
Florida Multicultural,Iglesia Pentecostal Peniel,Reverend Anna R Burgos,"12800 Orange River Blvd Fort Myers, FL 33905",FL,33905,(239) 218-4901
Florida Multicultural,Iglesia Riquezas En Gloria,"Reverend Delfino Sanchez, Jr.","1127 Derbyshire Rd Daytona Beach, FL 32117",FL,32117,(386) 677-3590
Florida Multicultural,Iglesia Siloe,Reverend Luis R Noboa,"7600 Winegard Rd Orlando, FL 32809",FL,32809,(407) 421-1377
Florida Multicultural,Iglesia Transformando Al Mundo Asamblea de Dios,Andres R Gomez-Lourido,"1310 Bloomingdale Ave Valrico, FL 33596",FL,33596,(813) 317-6410
Florida Multicultural,Iglesia Vida Abundante,"Reverend Ramon R Pomales, Jr.","1430 Belleair Rd Clearwater, FL 33756",FL,33756,(727) 533-0126
Florida Multicultural,Iglesia Vida Abundante en Cristo,Reverend Ottoniel D Garriga,"6115 Winegard Rd Orlando, FL 32809",FL,32809,(407) 855-7505
Florida Multicultural,Iglesia Vida en Comunidad,,"Kissimmee Lakefront Park 201 Lakeview Dr Kissimmee, FL 34741",FL,34741,(407) 433-9987
Florida Multicultural,Iglesia Vida Life Church Assembly of God,Reverend Armando M Ruiz,"21011 Johnson St Ste 131 Pembroke Pines, FL 33029",FL,33029,(954) 239-1718
Florida Multicultural,Iglesia Vision Sinai Asambleas de Dios,,"2010 N Cocoa Blvd Cocoa, FL 32922",FL,32922,(321) 806-3443
Florida Multicultural,Ignite Life Center,Reverend Mark A Vega,"404 NW 14th Ave Gainesville, FL 32601",FL,32601,(352) 378-0078
Florida Multicultural,Jars of Clay Assembly of God,,"12700 W Broward Blvd Plantation, FL 33325",FL,33325,
Florida Multicultural,Jehovah Jireh Community Church Assembly of God,Reverend Norma Barbosa,"1406 Eastern Ave Saint Cloud, FL 34769",FL,34769,(407) 414-9683
Florida Multicultural,John 3:16 Christian Church,Reverend Jose L Correa,"702 Crevasse St Lakeland, FL 33805",FL,33805,(813) 215-4351
Florida Multicultural,Jubilo Church Orlando Asamblea de Dios,"Reverend F Luis De Jesus, Jr.","2627 Lehigh Ave Kissimmee, FL 34741",FL,34741,(321) 746-7459
Florida Multicultural,Kings Temple Assembly of God,Reverend Joseph M Mendez,"9213 Davis Rd Tampa, FL 33637",FL,33637,(813) 748-6184
Florida Multicultural,Las Pisadas Del Maestro Asamblea de Dios,,"3400 74th Ave N Pinellas Park, FL 33781",FL,33781,(727) 687-7034
Florida Multicultural,Lifehouse Church Assembly of God,,"1043 American Way Kissimmee, FL 34741",FL,34741,(407) 683-1724
Florida Multicultural,"Lighthouse City Church, Assembly of God","Reverend Angel L Bracero, Jr.","650 NW Airoso Blvd Port Saint Lucie, FL 34983",FL,34983,(772) 336-8228
Florida Multicultural,Lighthouse Ministry Assembly of God,Reverend Lillian T Castillo,"320 S Spring Garden Ave Deland, FL 32720",FL,32720,(720) 620-0797
Florida Multicultural,Love Tabernacle Assembly of God,,"2390 S Military Trl West Palm Beach, FL 33415",FL,33415,(561) 966-7900
Florida Multicultural,Lugar Santo,Reverend Elias Cueto,"12315 Sw 112Th St Miami, FL 33186",FL,33186,(786) 797-1141
Florida Multicultural,Luz de Esperanza Asamblea de Dios,Reverend Eric Cruz,"100 Emerson Dr NW Palm Bay, FL 32907",FL,32907,(321) 720-2137
Florida Multicultural,Mana del Cielo Asamblea de Dios,Reverend Concepcion Dones,"8401 Valrie Ln Riverview, FL 33569",FL,33569,(813) 340-9394
Florida Multicultural,Maranatha Community Church,Reverend Awilda Reyes,"10022-26 W McNab Rd Tamarac, FL 33321",FL,33321,(954) 532-9143
Florida Multicultural,Maranatha Pentecostal Church,Reverend Enrique Santiago,"311 Columbus Pkwy Hollywood, FL 33021",FL,33021,(954) 983-7662
Florida Multicultural,Masterpiece Ministries of the Assemblies of God,,"9530 Buckingham Rd Fort Myers, FL 33905",FL,33905,(239) 878-1444
Florida Multicultural,Ministerio Amor y Gracia Assembly of God,Reverend Lucia Zaldivar,"3221 NW 79th St Miami, FL 33147",FL,33147,(786) 991-3122
Florida Multicultural,Ministerio Internacional Tierra de Avivamiento,Reverend Eleonai Goncalves,"2439 McGregor Blvd Fort Myers, FL 33901",FL,33901,(239) 209-6651
Florida Multicultural,Ministerio Manantial De Vida,Reverend Esnielser Maya,"6263 W Sample Rd Coral Springs, FL 33067",FL,33067,(352) 792-8146
Florida Multicultural,Ministerio Nuevo Comienzo Asamblea de Dios,,"5830 Stirling Rd Hollywood, FL 33021",FL,33021,(954) 226-7909
Florida Multicultural,Ministerio Tabernaculo de Fe Assembly of God,,"390 Lee Blvd Lehigh Acres, FL 33936",FL,33936,(239) 245-2985
Florida Multicultural,Ministerio Un Paso de Fe,,"6950 Bayshore Rd North Fort Myers, FL 33917",FL,33917,(239) 634-3472
Florida Multicultural,Ministerio Unidos en Cristo Asamblea de Dios,Reverend Daysi M Rivera,"220 Marion Oaks Dr Ocala, FL 34473",FL,34473,(352) 454-0373
Florida Multicultural,Mision de Jesus Asamblea de Dios,,"5100 S Cleveland Ave Ste 201 Fort Myers, FL 33907",FL,33907,(305) 984-3313
Florida Multicultural,Mision Maranatha,,"6802 Palm River Rd Tampa, FL 33619",FL,33619,(813) 620-9103
Florida Multicultural,Mision Senda Nueva,,"397 NE 2nd Ave Hallandale, FL 33009",FL,33009,
Florida Multicultural,Missionary Assembly of God,Reverend Israel Vazquez,"511 Montana Ave Lakeland, FL 33815",FL,33815,(863) 606-5720
Florida Multicultural,Mt. Zion Community Church,,"3700 W Donegan Ave Kissimmee, FL 34741",FL,34741,(407) 780-9897
Florida Multicultural,New Beginnings Church of Palm Beach County,"Reverend Adelo Murphy, Jr.","521 Belvedere Rd West Palm Beach, FL 33405",FL,33405,(561) 659-6747
Florida Multicultural,New Birth Orlando Assembly of God,,"Osceola High School 420 S Thacker Ave Kissimmee, FL 34741",FL,34741,(321) 262-9031
Florida Multicultural,New Creation Assembly of God,Reverend Carlos Cobos,"408 Tucker Dr Sanford, FL 32773",FL,32773,(407) 942-3347
Florida Multicultural,New Harvest Spanish Christian Church,Reverend Daniel J Acosta,"6660 Pembroke Rd Pembroke Pines, FL 33023",FL,33023,(954) 986-0969
Florida Multicultural,New Life in Christ Assembly of God,Reverend Joel O Abraira,"7579 Fl Ga Hwy Havana, FL 32333",FL,32333,(850) 980-6012
Florida Multicultural,New Life-Nueva Vida Assembly of God,,"Apt A4 10076 Esperanza Cir Fellsmere, FL 32948",FL,32948,(321) 720-2137
Florida Multicultural,Oasis de Esperanza,Reverend Jimmy Siberio,"2025 Sheeler Rd Apopka, FL 32703",FL,32703,(407) 886-2747
Florida Multicultural,Peniel Christian Church,Reverend Joel Garcia,"5301 Goddard Ave Orlando, FL 32810",FL,32810,(407) 583-9027
Florida Multicultural,Power City Church - Familia EmpoderaDos,Reverend A Orlando Bohorquez,"6662 Stirling Rd Hollywood, FL 33024",FL,33024,(954) 258-3999
Florida Multicultural,Primera Iglesia Asamblea de Dios - Plant City,Doctor Isidro Mangual,"3409 Paul Buchman Hwy Plant City, FL 33565",FL,33565,(813) 704-6362
Florida Multicultural,Primera Iglesia Cristiana en Kissimmee,,"2031 Simpson Rd Kissimmee, FL 34744",FL,34744,(407) 348-6461
Florida Multicultural,Primera Iglesia Cristiana Manantial De Vida,Reverend Abdiel D Moxam,"5990 Golden Gate Pkwy Naples, FL 34116",FL,34116,(239) 455-2733
Florida Multicultural,Primera Iglesia Hispana Asamblea de Dios,Reverend Isnaber Acosta Cruz,"700 S Pine St Sebring, FL 33870",FL,33870,(863) 370-6812
Florida Multicultural,Primera Iglesia Hispana Asamblea de Dios de Lehigh Acres,,"2219 Joel Blvd Lehigh Acres, FL 33936",FL,33936,(239) 728-5440
Florida Multicultural,Promesa Church Asambleas de Dios,Reverend Angel N Maldonado,"1244 Commerce Blvd Orlando, FL 32807",FL,32807,(407) 275-6335
Florida Multicultural,Puerta Del Cielo Assembly of God,Reverend Nathaniel Colon,"950 Doyle Rd Deltona, FL 32725",FL,32725,(386) 574-0599
Florida Multicultural,Reaching Hands Christian Center,Reverend Rosalyn Figueroa,"961 Diplomat Dr Ste 101G Debary, FL 32713",FL,32713,(386) 259-4821
Florida Multicultural,Refugio De Amor,,"25650 Monroe St Astatula, FL 34705",FL,34705,(352) 343-3141
Florida Multicultural,Restoration Christian Center of the Assemblies of God,Reverend Concepcion Vidal,"14036 Citrus Pointe Dr Tampa, FL 33625",FL,33625,(813) 323-7370
Florida Multicultural,Revive Church Assembly of God,Reverend Ismael Rivera,"6566 Kenava Loop Palmetto, FL 34221",FL,34221,(813) 340-9286
Florida Multicultural,Roca De Salvacion,Reverend Fernando Nicolas,"26340 Old 41 Rd Ste A Bonita Springs, FL 34135",FL,34135,(239) 571-1762
Florida Multicultural,Rosa de Saron,,"135 Manor Ave SW Ste B Concord, NC 28025",NC,28025,
Florida Multicultural,Rosa De Saron Assembly of God,Reverend Jimiro Feliciano,"13235 Palm Beach Blvd Fort Myers, FL 33905",FL,33905,(239) 694-8484
Florida Multicultural,Sanando La Tierra Internacional Assembly of God,,"236 S Semoran Blvd Orlando, FL 32807",FL,32807,(407) 737-7771
Florida Multicultural,Santuario las Escrituras,Chaplain Boris W Diaz,"3151 Howland Blvd Ste 2 Deltona, FL 32725",FL,32725,(386) 279-0000
