district,church_name,pastor,address,state,zip_code,phone
Nebraska,New Heart Fellowship Assembly of God,Reverend Peter D Morgan,"1545 King St Sidney, NE 69162",NE,69162,(308) 254-7333
Nebraska,New Heights Assembly of God,Reverend Lance A Loven,"1522 S Grant Ave York, NE 68467",NE,68467,(402) 362-6357
Nebraska,New Hope Assembly,Reverend Rebekah L Burford,"1460 13th Ave Mitchell, NE 69357",NE,69357,(308) 623-1559
Nebraska,New Hope Assembly of God,Reverend David W Busch,"210 N 6th Ave Burwell, NE 68823",NE,68823,(308) 346-4173
Nebraska,New Hope Assembly of God,"Reverend Alvin I Koski, Jr.","413 E 3rd St Kimball, NE 69145",NE,69145,(308) 235-2854
Nebraska,New Life - North Platte,Reverend Jeffery S Baker,"601 E Francis St North Platte, NE 69101",NE,69101,(308) 234-1881
Nebraska,New Life - Ogallala,Reverend Jeffery S Baker,"700 Foxhill Rd Ogallala, NE 69153",NE,69153,(308) 234-1881
Nebraska,New Life Assembly,Reverend Jeffery S Baker,"2715 W 39th St Kearney, NE 68845",NE,68845,(308) 234-1881
Nebraska,New Life Assembly of God,Reverend Jeffrey L Clark,"700 S 10th St Lyons, NE 68038",NE,68038,(402) 687-2246
Nebraska,North Shore Assembly,Christopher S Johnson,"100 W 33rd St Hastings, NE 68901",NE,68901,(402) 462-5742
Nebraska,Northfield Assembly of God,Doctor Brian K Callaway,"2105 17th St Gering, NE 69341",NE,69341,(308) 436-3319
Nebraska,Northridge Assembly of God,Reverend Shawn D Haffner,"3025 Independence Ave Grand Island, NE 68803",NE,68803,(308) 381-7985
Nebraska,O'Neill Assembly of God,Reverend Michael D Durre,"204 N 7th St Oneill, NE 68763",NE,68763,(402) 336-2272
Nebraska,Omaha Christian Center,Reverend Chris A Wadle,"4215 N 92nd Ave Omaha, NE 68134",NE,68134,(402) 672-1130
Nebraska,One Hope Assembly of God,Christopher J Clinchard,"1000 E 10th St Wayne, NE 68787",NE,68787,(402) 992-6680
Nebraska,Radiant Springs Church,Reverend Brent A Braunberger,"1910 W 12th St Crete, NE 68333",NE,68333,(402) 826-1040
Nebraska,Radiant Springs Church,Reverend Brent A Braunberger,"1910 W 12th St Crete, NE 68333",NE,68333,(402) 826-1040
Nebraska,Renewed Life Church,Reverend Steven J Pettit,"428 S Oak St West Point, NE 68788",NE,68788,(402) 260-5796
Nebraska,River Hills Church of the Assemblies of God,Reverend Kevin W Roach,"1101 5th Ave South Sioux City, NE 68776",NE,68776,(402) 494-1852
Nebraska,River of Life Church,,"401 Marshfield Ave Bertrand, NE 68927",NE,68927,(785) 458-2387
Nebraska,Southridge Church,Reverend Troy E Vandament,"1250 N Washington St Papillion, NE 68046",NE,68046,(402) 932-1060
Nebraska,Southridge Church New Hope,Reverend Troy E Vandament,"1430 S 14th St Omaha, NE 68108",NE,68108,(402) 932-1060
Nebraska,Spirit Life Assembly of God Church,Reverend David J Scrabeck,"4815 Harrison St Omaha, NE 68157",NE,68157,(402) 733-6583
Nebraska,Victory Assembly of God,Reverend Robert Blake Frost,"2611 Lake Ave Gothenburg, NE 69138",NE,69138,(308) 537-3047
Nebraska,Victory Road Assembly of God,Reverend Mark D Rose,"200 N Victory Rd Norfolk, NE 68701",NE,68701,(402) 371-6288
Nebraska,Vida Nueva,Reverend Carlos A Barcenas,"1424 N Eddy St Grand Island, NE 68801",NE,68801,(308) 379-3772
Nebraska,Word of Life Assembly,"James Loutzenhiser, Jr.","49206 Pearl St Oneill, NE 68763",NE,68763,(402) 709-9706
Nebraska,Word of Life Church,Reverend J Mariano Menendez,"3701 23rd St Columbus, NE 68601",NE,68601,(402) 564-6262
