district,church_name,pastor,address,state,zip_code,phone
Wisconsin-Northern Michigan,Blessed Hope Assembly of God,Reverend Chuedon D Vang,"3906 Kane Rd Eau Claire, WI 54703",WI,54703,(414) 336-1122
Wisconsin-Northern Michigan,Bluff View Church,Reverend Andrew C Remus,"8095 Bethel Rd Arpin, WI 54410",WI,54410,(715) 652-2142
Wisconsin-Northern Michigan,Bluffs Community Church,Reverend Jacob E Smith,"1501 Saint Andrew St La Crosse, WI 54603",WI,54603,(608) 475-5096
Wisconsin-Northern Michigan,Bridge Church,Reverend Todd W Pope,"1314 S Grand Ave Waukesha, WI 53186",WI,53186,(262) 542-4922
Wisconsin-Northern Michigan,Bridge Church Black River Falls,Reverend John M Cowles,"740 Alder St Black River Falls, WI 54615",WI,54615,(715) 284-5569
Wisconsin-Northern Michigan,Calvary Assembly of God,Reverend Gerald J Michaelson,"1110 E Decorah Rd West Bend, WI 53095",WI,53095,(262) 338-1171
Wisconsin-Northern Michigan,Calvary Assembly of God,Reverend Richard L Mannon,"2988 60th Ave Wilson, WI 54027",WI,54027,(715) 772-4625
Wisconsin-Northern Michigan,Calvary Church Assembly of God,Chaplain Kent L Hulbert,"W1498 State Highway 64 Marinette, WI 54143",WI,54143,(715) 735-7289
Wisconsin-Northern Michigan,Calvary Temple Assembly of God,Reverend Douglas W Silsby,"187 Division St Trout Creek, MI 49967",MI,49967,(906) 852-3423
Wisconsin-Northern Michigan,Celebracion Vida Cristiana,,"600 7th St Port Edwards, WI 54469",WI,54469,(715) 909-0181
Wisconsin-Northern Michigan,Celebration Assembly,,"825 Fond Du Lac Ave Fond Du Lac, WI 54935",WI,54935,(920) 922-3990
Wisconsin-Northern Michigan,Central Assembly of God,Reverend Scott T Forsberg,"3000 Hammond Ave Superior, WI 54880",WI,54880,(715) 394-5567
Wisconsin-Northern Michigan,Central Church Assembly of God,Reverend Aaron J Schaut,"831 Schoen St Green Bay, WI 54302",WI,54302,(920) 465-0455
Wisconsin-Northern Michigan,Changing Lives Assembly of God,,"4970 S Swift Ave Cudahy, WI 53110",WI,53110,(414) 483-1313
Wisconsin-Northern Michigan,Chequamegon Community Church of the Assemblies of God,Reverend David E Whitaker,"1451 County Highway C Washburn, WI 54891",WI,54891,(715) 373-2939
Wisconsin-Northern Michigan,Christ the Rock Church,Reverend Michael E Dissmore,"2232 Hermitage Ln Janesville, WI 53546",WI,53546,(608) 756-2232
Wisconsin-Northern Michigan,Christian Life Assembly of God,Reverend Scott R Roix,"300 Rustic St Plymouth, WI 53073",WI,53073,(920) 892-4080
Wisconsin-Northern Michigan,Christian Life Assembly of God,Reverend Leonard P Allen,"1161 Simon Crestway Waunakee, WI 53597",WI,53597,(608) 849-4577
Wisconsin-Northern Michigan,Christian Life Fellowship Assembly of God,Reverend Matthew Lewandowski,"113 N Clark St Mayville, WI 53050",WI,53050,(920) 387-5567
Wisconsin-Northern Michigan,Christian Life Fellowship Assembly of God,Reverend Jeffrey R O'Connor,"600 7th St Port Edwards, WI 54469",WI,54469,(715) 909-0181
Wisconsin-Northern Michigan,Church - New Berlin,Reverend Edward L Robinson,"17770 W Cleveland Ave New Berlin, WI 53146",WI,53146,(262) 782-1777
Wisconsin-Northern Michigan,Church in the City Assembly of God,"Reverend David D Duncan, II","2648 N Hackett Ave Milwaukee, WI 53211",WI,53211,(414) 961-1122
Wisconsin-Northern Michigan,City Church Assembly of God,Reverend A Vicky Guillen,"2313 N 31st St Sheboygan, WI 53083",WI,53083,(920) 452-0111
Wisconsin-Northern Michigan,City Point Church,Reverend Christopher K Mancl,"3017 Church St Stevens Point, WI 54481",WI,54481,(715) 997-9337
Wisconsin-Northern Michigan,Connect Church,Reverend Tamara A Koontz,"2102 Plymouth St Oshkosh, WI 54901",WI,54901,(843) 902-8455
Wisconsin-Northern Michigan,Connection Church,Reverend Jamison G Turner,"342 N Lewis St Columbus, WI 53925",WI,53925,(920) 350-0345
Wisconsin-Northern Michigan,Connection Church Assembly of God,,"1455 N Rapids Rd Manitowoc, WI 54220",WI,54220,(920) 684-8845
Wisconsin-Northern Michigan,Cornerstone Assembly of God,Reverend Kevin L Robinson,"County A&C & Perch Lake Athelstane, WI 54104",WI,54104,(715) 856-5363
Wisconsin-Northern Michigan,Cornerstone Assembly of God,Reverend William Starkweather,"1350 Heritage Dr New Richmond, WI 54017",WI,54017,(715) 246-2284
Wisconsin-Northern Michigan,Coulee Community Church of the Assemblies of God,Reverend John A Oscar,"18885 Dewey St Whitehall, WI 54773",WI,54773,(715) 538-1480
Wisconsin-Northern Michigan,CrossFire Church,Reverend Andrew C Remus,"212B S Pacific St Spencer, WI 54479",WI,54479,(715) 652-2142
Wisconsin-Northern Michigan,CrossPoint Assembly of God,Reverend Brent S Johnson,"2727 County Road Cx Portage, WI 53901",WI,53901,(608) 742-2221
Wisconsin-Northern Michigan,Crossroads Assembly of God,Reverend Vaughn R Larson,"1930 County Road Xx Rothschild, WI 54474",WI,54474,(715) 355-9900
Wisconsin-Northern Michigan,Crossroads Church of the Assemblies of God,Reverend David F Paulsen,"W8134 County Rd L Beecher, WI 54156",WI,54156,(715) 324-1000
Wisconsin-Northern Michigan,Crossroads Family Church,Reverend Andrew T Bollant,"640 S Water St Wautoma, WI 54982",WI,54982,(920) 787-2355
Wisconsin-Northern Michigan,Crossroads Fellowship,,"846 E Main St Waupun, WI 53963",WI,53963,(920) 324-2093
Wisconsin-Northern Michigan,Deaf Life Church - Eau Claire,Reverend Emory K Dively,"3906 Kane Rd Eau Claire, WI 54703",WI,54703,(612) 424-4197
Wisconsin-Northern Michigan,Deaf Life Church - Eau Claire,Reverend Emory K Dively,"3906 Kane Rd Eau Claire, WI 54703",WI,54703,(612) 424-4197
Wisconsin-Northern Michigan,Destination Church,Reverend Gary D Basinski,"1000 11th St Baraboo, WI 53913",WI,53913,(608) 356-8977
Wisconsin-Northern Michigan,Destiny Church,Reverend Kirk R Gerbers,"3500 Packerland Dr Ste 100 De Pere, WI 54115",WI,54115,(920) 336-7910
Wisconsin-Northern Michigan,Discover Church,Reverend Jerry A Brooks,"7311 S 13th St Oak Creek, WI 53154",WI,53154,(414) 762-2010
Wisconsin-Northern Michigan,Discover Church,Reverend Jerry A Brooks,"7311 S 13th St Oak Creek, WI 53154",WI,53154,(414) 762-2010
Wisconsin-Northern Michigan,Edgar Community Church,Reverend Eric A Jackson,"303 S 3rd Ave Edgar, WI 54426",WI,54426,(715) 391-1010
Wisconsin-Northern Michigan,Embassy Center MKE,Reverend Marcus L Arrington,"3725 N Sherman Blvd Milwaukee, WI 53216",WI,53216,(414) 442-7411
Wisconsin-Northern Michigan,Encounter Church,,"1008 Hyland Ave Kaukauna, WI 54130",WI,54130,(920) 766-5270
Wisconsin-Northern Michigan,Evangel Assembly of God,Reverend Jay L Fischer,"9920 W Good Hope Rd Milwaukee, WI 53224",WI,53224,(414) 353-6440
Wisconsin-Northern Michigan,Fairchild Church of Hope,Reverend Sean P Heuer,"200 W Main St Fairchild, WI 54741",WI,54741,(715) 456-5023
Wisconsin-Northern Michigan,Faith Community Church,Reverend T J Reiser,"200 S Church St Berlin, WI 54923",WI,54923,
Wisconsin-Northern Michigan,Familia Cristiana,Reverend Adrian L Bressan,"1200 W Kimberly Ave Kimberly, WI 54136",WI,54136,(920) 840-4414
Wisconsin-Northern Michigan,Family of Christ Assembly of God,Reverend Steven L Devroy,"600 S Main St Clintonville, WI 54929",WI,54929,(715) 823-2199
Wisconsin-Northern Michigan,Family Worship Center,Chaplain Adam L Meyer,"1021 Cranston Rd Beloit, WI 53511",WI,53511,(608) 362-2059
Wisconsin-Northern Michigan,Family Worship Center,"Reverend Robert E Stewart, II","1715 Michigan St Sturgeon Bay, WI 54235",WI,54235,(920) 320-9333
Wisconsin-Northern Michigan,Family Worship Center Assemblies of God,Reverend Stephen B Kjetland,"W7326 Boyer Rd Park Falls, WI 54552",WI,54552,(715) 762-4197
Wisconsin-Northern Michigan,First Assembly of God,Reverend Matthew R Miller,"1460 Shawano Ave Green Bay, WI 54303",WI,54303,(920) 497-2800
Wisconsin-Northern Michigan,First Assembly of God,Reverend Carl J Ciske,"1845 Main St Union Grove, WI 53182",WI,53182,(262) 878-1810
Wisconsin-Northern Michigan,First Assembly of God,Reverend Clifford S Cameron,"1420 Berlin St Waupaca, WI 54981",WI,54981,(715) 258-2705
Wisconsin-Northern Michigan,Focus Church,Reverend Ryan J Foldhazi,"411 N Thompson Rd Sun Prairie, WI 53590",WI,53590,(608) 837-9500
Wisconsin-Northern Michigan,Foundation Church,Reverend Milton R Mazariegos,"9127 City Highway J Minocqua, WI 54548",WI,54548,(715) 356-7385
Wisconsin-Northern Michigan,Four Corners Assembly of God,Reverend Marvin L Kindle,"N3891 County Road P White Lake, WI 54491",WI,54491,(715) 882-3021
Wisconsin-Northern Michigan,Fox Valley Church,Reverend John M Sitcler,"1200 W Kimberly Ave Kimberly, WI 54136",WI,54136,(920) 991-1117
Wisconsin-Northern Michigan,Glad Tidings Assembly of God,"Timothy P Stauffer, Jr.","601 Ingot St Hancock, MI 49930",MI,49930,(906) 482-5640
Wisconsin-Northern Michigan,Good Land Church,,"2419 E Kenwood Blvd Milwaukee, WI 53211",WI,53211,(414) 207-8027
Wisconsin-Northern Michigan,Grand View Family Worship Assembly of God,Reverend Thomas G Coleman,"22839 Grandview Ln Richland Center, WI 53581",WI,53581,(608) 647-3350
Wisconsin-Northern Michigan,Great Divide Christian Center,,"54655 Raymond Ave Grand View, WI 54839",WI,54839,(715) 798-3370
Wisconsin-Northern Michigan,Harvest Church,Reverend Kent Van Horn,"5008 Linde Ln Ste 300 De Forest, WI 53532",WI,53532,(608) 846-5600
Wisconsin-Northern Michigan,Harvestime Assembly of God,Reverend Kim A Buckman,"3625 Southwind Dr Eau Claire, WI 54701",WI,54701,(715) 834-4011
Wisconsin-Northern Michigan,Harvestime Church - South,Reverend Adam C Norlander,"26550 W Mondovi St Eleva, WI 54738",WI,54738,(715) 203-4053
Wisconsin-Northern Michigan,Hawthorne Assembly of God,Reverend Joseph M Dokken,"6366 S County Rd E Hawthorne, WI 54842",WI,54842,(715) 374-3444
Wisconsin-Northern Michigan,Highland Church,Reverend Nathan A Schroeder,"700 Hoover Ave Plover, WI 54467",WI,54467,(715) 341-4640
Wisconsin-Northern Michigan,Hillside Assembly,Reverend Erik E Boulier,"656 W Oshkosh St Ripon, WI 54971",WI,54971,(920) 748-7394
Wisconsin-Northern Michigan,Hillside Assembly of God,Reverend Jonathan P Carlson,"5890 State Highway 22 W Gillett, WI 54124",WI,54124,(920) 855-2962
Wisconsin-Northern Michigan,Hillside Church,Reverend Brandon J Wade,"1501 N Pier St Merrill, WI 54452",WI,54452,(715) 536-1311
Wisconsin-Northern Michigan,Hillside Community Church,Christopher J Elflein,"316 Hewett St Neillsville, WI 54456",WI,54456,(715) 743-3535
Wisconsin-Northern Michigan,Hmong Central Assembly of God,Reverend Ger Chang,"400 Grand Ave Wausau, WI 54403",WI,54403,(715) 845-3146
Wisconsin-Northern Michigan,Hmong New Life Assembly of God,Reverend Ronnie B Lo,"411 Destiny Dr De Pere, WI 54115",WI,54115,(920) 676-5093
Wisconsin-Northern Michigan,Hmong Sanctuary Church,Reverend Nor Vang,"1200 W Kimberly Ave Kimberly, WI 54136",WI,54136,(920) 931-4001
Wisconsin-Northern Michigan,Hmong Victory Assembly of God,Reverend Pha Xiong,"709 Northport Dr Madison, WI 53704",WI,53704,(608) 249-8192
Wisconsin-Northern Michigan,Homestead Church,Reverend Dustin S Deike,"710 Center St Antigo, WI 54409",WI,54409,(715) 623-5093
Wisconsin-Northern Michigan,Homestead Church,Reverend Dustin S Deike,"710 Center St Antigo, WI 54409",WI,54409,(715) 623-5093
Wisconsin-Northern Michigan,Honey Creek Church,,"8200 W Bluemound Rd Milwaukee, WI 53213",WI,53213,(414) 475-1234
Wisconsin-Northern Michigan,Hope Church,Reverend Bruce E Dailey,"1320 W Wisconsin Ave Appleton, WI 54911",WI,54911,(920) 574-3351
Wisconsin-Northern Michigan,House of Prayer for All Nations,,"S2845 White Eagle Rd Baraboo, WI 53913",WI,53913,(608) 344-1913
Wisconsin-Northern Michigan,Iglesia Celebracion Vida Cristiana,Reverend I Eneida Morales,"122 N 2nd St Abbotsford, WI 54405",WI,54405,(715) 909-0181
Wisconsin-Northern Michigan,Iglesia el Calvario Asamblea de Dios,,"Bethel Baptist Church 2411 Weeden Creek Rd Sheboygan, WI 53081",WI,53081,(920) 371-5071
Wisconsin-Northern Michigan,Iglesia Poplar Creek Church,Reverend Alexis R Reyes,"17770 W Cleveland Ave New Berlin, WI 53146",WI,53146,(262) 782-1777
Wisconsin-Northern Michigan,Iglesia Tiempo De Cosechar,,"3625 Southwind Dr Eau Claire, WI 54701",WI,54701,(715) 834-4011
Wisconsin-Northern Michigan,Ironwood Assembly of God,Reverend Terry A Wilson,"2100 E Cloverland Dr Ironwood, MI 49938",MI,49938,(906) 932-1575
Wisconsin-Northern Michigan,Journey Beach Park,,"12735 W Graves Ave Beach Park, IL 60087",IL,60087,(262) 694-3900
Wisconsin-Northern Michigan,Journey Church,Reverend Stephen D Borland,"181 Mantegani Rd Springdale, AR 72762",AR,72762,(479) 530-2228
Wisconsin-Northern Michigan,Journey Church,Reverend Kevin S Taylor,"10700 75th St Kenosha, WI 53142",WI,53142,(262) 694-3300
Wisconsin-Northern Michigan,Journey Church of River Falls,Reverend Michael J Bechtold,"605 Valley View Dr River Falls, WI 54022",WI,54022,(715) 425-6336
Wisconsin-Northern Michigan,Lac Courte Oreilles Assembly of God,Reverend Deborah J Wilber,"Hwys 27 & 70 Couderay, WI 54828",WI,54828,(715) 558-0299
Wisconsin-Northern Michigan,Legacy Church,,"1214 County Road Ph Onalaska, WI 54650",WI,54650,(608) 782-2780
Wisconsin-Northern Michigan,Life Church,Reverend Aaron A Cole,"Bldg 5A W164N11325 Squire Dr Germantown, WI 53022",WI,53022,(262) 251-5050
Wisconsin-Northern Michigan,Lifespring Fellowship,Reverend Karl P Hanson,"341 W Prairie View Rd Chippewa Falls, WI 54729",WI,54729,(715) 994-0866
Wisconsin-Northern Michigan,Lighthouse Assembly of God,Reverend Bryan E Johnson,"762 W Clifton St Tomah, WI 54660",WI,54660,(608) 372-2945
Wisconsin-Northern Michigan,Living Waters Assembly of God,Reverend Kevin M Eckhart,"401 W North Water St New London, WI 54961",WI,54961,(920) 249-5480
Wisconsin-Northern Michigan,Living Waters Assembly of God Church,Reverend Truman C Stricklen,"W8857 Photio Rd Ladysmith, WI 54848",WI,54848,(715) 532-3813
Wisconsin-Northern Michigan,Living Word Assembly of God,Reverend Keith A Harms,"826 E Geneva St Delavan, WI 53115",WI,53115,(262) 728-9237
Wisconsin-Northern Michigan,Maranatha Assembly of God,Reverend David A Wilton,"920 S Carpenter Ave Kingsford, MI 49802",MI,49802,(906) 774-7631
Wisconsin-Northern Michigan,Maranatha Deaf Church,Reverend Leah L Simmons,"6600 W Appleton Ave Milwaukee, WI 53216",WI,53216,(414) 635-8202
Wisconsin-Northern Michigan,Mercy Hill Church Bay View,,"2842 S 5th Ct Bayview, WI 53207",WI,53207,(414) 755-6772
Wisconsin-Northern Michigan,Mercy Hill Church Lake Country,,"2777 Mission Rd Nashotah, WI 53058",WI,53058,(414) 755-6772
Wisconsin-Northern Michigan,MillCity Assembly of God Oshkosh,,"3250 W 9TH Ave Oshkosh, WI 54904",WI,54904,(920) 809-5307
Wisconsin-Northern Michigan,MillCity Church,,"120 N Lake St Neenah, WI 54956",WI,54956,(920) 967-2138
Wisconsin-Northern Michigan,Morgan Assembly of God,Reverend Jonathan Biffert,"N8091 Morgan Rd Gresham, WI 54128",WI,54128,(715) 787-3722
Wisconsin-Northern Michigan,My Church,Reverend Nick G Badendick,"648 Brazeau Ave Oconto, WI 54153",WI,54153,(920) 737-8345
Wisconsin-Northern Michigan,Necedah Assembly of God,Reverend James R Christensen,"402 Main St on Hwy 80N Necedah, WI 54646",WI,54646,(608) 565-2589
Wisconsin-Northern Michigan,New Beginnings Christian Fellowship,Reverend Jennifer Clemmerson,"2510 Shelby Rd La Crosse, WI 54601",WI,54601,(608) 519-0760
Wisconsin-Northern Michigan,New Covenant Hmong Assembly of God Church,Reverend Boua Xang Thao,"2931 S Kinnickinnic Ave Milwaukee, WI 53207",WI,53207,(414) 640-2947
Wisconsin-Northern Michigan,New Culture Church,Reverend Abigail A Sawczak,"301 S Bedford St Madison, WI 53703",WI,53703,(608) 571-4848
Wisconsin-Northern Michigan,New Freedom Church,Reverend Jimmy W McDonald,"1255 Russett Ct Green Bay, WI 54313",WI,54313,(920) 662-9610
Wisconsin-Northern Michigan,New Hope Assembly of God,Reverend John R Kilde,"318 S 7th St Cornell, WI 54732",WI,54732,(715) 239-6954
Wisconsin-Northern Michigan,New Hope Assembly of God,Reverend Michael G Majeski,"677 Walnut Dell Rd Platteville, WI 53818",WI,53818,(608) 348-9617
Wisconsin-Northern Michigan,New Life Assembly of God,Reverend Jason W Janich,"2005 8th Ave S Escanaba, MI 49829",MI,49829,(906) 786-3858
Wisconsin-Northern Michigan,New Life Assembly of God,Reverend Brent K Beesley,"2416 N Wright Rd Janesville, WI 53546",WI,53546,(608) 756-4175
Wisconsin-Northern Michigan,New Life Assembly of God,,"6605 W Villard Ave Milwaukee, WI 53218",WI,53218,(414) 464-8980
Wisconsin-Northern Michigan,New Life Assembly of God,Reverend Roger A Wright,"612 E North St Plainfield, WI 54966",WI,54966,(715) 335-6905
Wisconsin-Northern Michigan,New Life Assembly of God,Reverend Clark D Peterson,"1229 8th St Reedsburg, WI 53959",WI,53959,(608) 963-8323
Wisconsin-Northern Michigan,New Life Assembly of God,Reverend Randy Williamson,"720 Avon Rd Sparta, WI 54656",WI,54656,(608) 269-3513
Wisconsin-Northern Michigan,New Life Church,Reverend Aaron J Hubert,"810 Frontage Rd Peshtigo, WI 54157",WI,54157,(715) 330-8006
Wisconsin-Northern Michigan,New Life Community Church,Reverend John M Timothy,"1402 7th Ave Grafton, WI 53024",WI,53024,(262) 375-5554
Wisconsin-Northern Michigan,North Ridge Church,Reverend Preston T Tippen,"1021 W McMillan St Marshfield, WI 54449",WI,54449,(715) 387-6111
Wisconsin-Northern Michigan,North Ridge Church Greenwood-Loyal Campus,,"Greenwood High School 206 W Central Ave Greenwood, WI 54437",WI,54437,(715) 387-6111
Wisconsin-Northern Michigan,NORTHIRON Church,Reverend Mark D Broberg,"910 Palms Ave Ishpeming, MI 49849",MI,49849,(906) 485-5561
Wisconsin-Northern Michigan,Northside Christian Assembly,Reverend Joe T Oby,"709 Northport Dr Madison, WI 53704",WI,53704,(608) 215-9099
Wisconsin-Northern Michigan,Northwoods Assembly of God,Reverend Bradford K Davison,"926 US Highway 45 S Eagle River, WI 54521",WI,54521,(715) 954-4450
Wisconsin-Northern Michigan,One Hope,Reverend John A Rautio,"W5662 Main St Sheldon, WI 54766",WI,54766,(715) 452-5286
Wisconsin-Northern Michigan,Oneida Assembly of God,Reverend Joel A Cornelius,"N7321 Olson Rd Oneida, WI 54155",WI,54155,(920) 869-2217
Wisconsin-Northern Michigan,Osceola Community Church,Reverend Josiah E Williams,"2492 Education Ave Osceola, WI 54020",WI,54020,(715) 294-4332
Wisconsin-Northern Michigan,Point of Grace Community Church of the Assemblies of God,Reverend Mickey A Best,"7026 Raymond Rd Madison, WI 53719",WI,53719,(608) 273-3779
Wisconsin-Northern Michigan,Portview Church Assembly of God,Reverend Mark E Larson,"3457 County Road LL Port Washington, WI 53074",WI,53074,(262) 284-6121
Wisconsin-Northern Michigan,Prairie Valley Christian Center,Reverend Christopher M Wilson,"923 Development Dr Lodi, WI 53555",WI,53555,(608) 592-2273
Wisconsin-Northern Michigan,Praise Assembly of God,Reverend Randal R Carey,"119 W Maple Ave Beaver Dam, WI 53916",WI,53916,(920) 887-7485
Wisconsin-Northern Michigan,Prayer House Assembly of God,"Reverend Ronald J Auch, Jr.","1525 24th Ave Kenosha, WI 53140",WI,53140,(262) 595-0500
Wisconsin-Northern Michigan,Racine Assembly of God,Reverend Edward E Walker,"1325 Airline Rd Racine, WI 53406",WI,53406,(262) 886-5644
Wisconsin-Northern Michigan,Radiant Fellowship,Reverend Robert J Adams,"420 N Harrison St Waupaca, WI 54981",WI,54981,(715) 942-2126
Wisconsin-Northern Michigan,Refinery Church,Reverend Paul L Piencikowski,"310 E Main St Weyauwega, WI 54983",WI,54983,(920) 416-5151
Wisconsin-Northern Michigan,Renew Church,Reverend Randall C Lassila,"1029 33rd St Two Rivers, WI 54241",WI,54241,(920) 794-1674
Wisconsin-Northern Michigan,Restoration Church,Reverend Lisa J Larsen,"106 E Freistadt Rd Thiensville, WI 53092",WI,53092,(262) 339-7897
Wisconsin-Northern Michigan,Restoration Church Green Bay,Reverend Bobby Wetzler,"731 Morris Ave Green Bay, WI 54304",WI,54304,(920) 241-8200
Wisconsin-Northern Michigan,Revive Church MKE,Reverend Jeff L Niedfeldt,"3725 N Sherman Blvd Milwaukee, WI 53216",WI,53216,(414) 485-5132
Wisconsin-Northern Michigan,Revolution Church,Reverend Justin L Fisher,"407 Factory St Plymouth, WI 53073",WI,53073,(920) 395-4030
Wisconsin-Northern Michigan,River of Hope Assembly of God,Reverend Joshua J Kohl,"1129 W Broadway Ave Medford, WI 54451",WI,54451,(715) 785-5260
Wisconsin-Northern Michigan,River of Life Assembly of God,Reverend Jerauld J Rekow,"390 Red Cedar St Ste 204 Menomonie, WI 54751",WI,54751,(715) 309-5920
Wisconsin-Northern Michigan,River Valley Church Assembly of God,Reverend Marc J Kelliher,"131 N Franklin St Shawano, WI 54166",WI,54166,(715) 524-4129
Wisconsin-Northern Michigan,River's Edge,Reverend David J Caya,"201 E Maple St Spooner, WI 54801",WI,54801,(715) 939-1118
Wisconsin-Northern Michigan,Rock River Assembly of God,Reverend Todd E Tabor,"651 E Racine St Jefferson, WI 53549",WI,53549,(920) 674-6770
Wisconsin-Northern Michigan,Root River Church,"Reverend Juan C Zaragoza, Jr.","11311A W Forest Home Ave Franklin, WI 53132",WI,53132,(414) 940-2917
Wisconsin-Northern Michigan,Saviour Assembly of God,,"201 N 121st St Wauwatosa, WI 53226",WI,53226,(414) 810-3469
Wisconsin-Northern Michigan,Saxeville Community Church,Reverend Rodney K Chapman,"W4616 Highway A Saxeville, WI 54976",WI,54976,(715) 281-9116
Wisconsin-Northern Michigan,Shorepoint City Church,Reverend Brian T Engl,"3270 Mitchell Park Dr Brookfield, WI 53045",WI,53045,(262) 444-3806
Wisconsin-Northern Michigan,Silver Creek Church,Reverend Kevin R Taylor,"219 Silver Creek Rd Marquette, MI 49855",MI,49855,(906) 249-1715
Wisconsin-Northern Michigan,The Gathering Place,Reverend Jacob J Valtierra,"3125 W State St Milwaukee, WI 53208",WI,53208,(414) 323-1315
Wisconsin-Northern Michigan,The Mill Church,Reverend Eric A Jackson,"213902 State Hwy 97 Stratford, WI 54484",WI,54484,(715) 391-1020
Wisconsin-Northern Michigan,Thrive Church,Reverend Sheldon J Miles,"400 Grand Ave Wausau, WI 54403",WI,54403,(715) 845-3146
Wisconsin-Northern Michigan,Towering Pines Community Church,Reverend Lauren W Orchard,"204 S 9th St Cameron, WI 54822",WI,54822,(715) 418-5106
Wisconsin-Northern Michigan,Unite Ministry,,"838 S 1ST St Milwaukee, WI 53204",WI,53204,(414) 254-9492
Wisconsin-Northern Michigan,Upper Peninsula River Church,Reverend James L Pellizzer,"317 W Maple St Iron River, MI 49935",MI,49935,(906) 265-3231
Wisconsin-Northern Michigan,Victory Christian Fellowship,Reverend Daren D DeFord,"33907 County Highway EE Warrens, WI 54666",WI,54666,(608) 387-1621
Wisconsin-Northern Michigan,Victory in Jesus Church,Reverend Antonio Sanchez,"5911 F Rd Bark River, MI 49807",MI,49807,(906) 553-1054
Wisconsin-Northern Michigan,Viroqua Assembly of God,Reverend David D Allen,"201 W Broadway St Viroqua, WI 54665",WI,54665,(608) 637-3089
Wisconsin-Northern Michigan,Water City Church,Reverend Jason Fiedler,"443 Algoma Blvd Oshkosh, WI 54901",WI,54901,(920) 379-9150
Wisconsin-Northern Michigan,Waukesha Primera Asamblea,Reverend Todd W Pope,"1240 S Grand Ave Waukesha, WI 53186",WI,53186,(262) 542-4922
Wisconsin-Northern Michigan,West Ridge Church,"Reverend Leland P Smith, Jr.","3906 Kane Rd Eau Claire, WI 54703",WI,54703,(715) 834-1930
Wisconsin-Northern Michigan,Willow Church,Reverend Paul M Diehn,"810 Northview Dr Hudson, WI 54016",WI,54016,(715) 386-5441
Wisconsin-Northern Michigan,Wisconsin-N Michigan,,"1340 Berlin St Waupaca, WI 54981",WI,54981,(715) 258-8118
