district,church_name,pastor,address,state,zip_code,phone
Minnesota,Global Harvest Tamil Church,Reverend Earnest E Jeyaraja,"6301 Cecilia Cir Bloomington, MN 55439",MN,55439,(612) 207-7742
Minnesota,Good Hope Church,Reverend Michael T Stevens,"55 Armory Rd S Cloquet, MN 55720",MN,55720,(218) 879-3828
Minnesota,Good Hope Church - Albor,Reverend Michael S Jurek,"8801 St Louis Co 47 Alborn, MN 55702",MN,55702,(218) 879-3828
Minnesota,Good Hope Church - Bigfork,Reverend Michael T Stevens,"101 Golf Course Ln Bigfork, MN 56628",MN,56628,(218) 879-3828
Minnesota,Good Hope Church - Morgan Park,Reverend Michael T Stevens,"1086 88th Ave W Duluth, MN 55808",MN,55808,(218) 341-6853
Minnesota,Good Hope Church -Lakeside,Reverend Michael T Stevens,"1814 N 51st Ave E Duluth, MN 55804",MN,55804,(218) 879-3828
Minnesota,Grand Rapids Assembly of God Church,Reverend Jason L Kirschenmann,"1585 E US Highway 169 Grand Rapids, MN 55744",MN,55744,(218) 326-3472
Minnesota,Great Grace Assembly of God,Reverend L Oppong Kyekyeku,"2625 Central Ave NE Minneapolis, MN 55418",MN,55418,(612) 788-4205
Minnesota,Harvest Church,Reverend Allen D Wieling,"338 Main St W Freeport, MN 56331",MN,56331,(320) 836-2997
Minnesota,Heights Church,Reverend Matthew R Hinton,"560 40th Ave NE Columbia Heights, MN 55421",MN,55421,(763) 788-3822
Minnesota,Heritage Assembly of God,Reverend Heath A Beard,"13242 Berrywood Dr Baxter, MN 56425",MN,56425,(218) 829-3209
Minnesota,Hermantown Community Church of the Assemblies of God,,"4880 Maple Grove Rd Hermantown, MN 55811",MN,55811,(218) 729-8797
Minnesota,Hill City Assembly of God,Reverend Lisa J Jordan,"102 Lake Ave E Hill City, MN 55748",MN,55748,(218) 697-2662
Minnesota,Hillside Church,Reverend Mark A Miltimore,"502 S Victory Dr Mankato, MN 56001",MN,56001,(507) 345-7554
Minnesota,Hmong Peace Assembly of God,Reverend Peter L Xiong,"3920 Victoria St N Shoreview, MN 55126",MN,55126,(612) 384-7937
Minnesota,Hmong United Assembly of God,,"4350 Russell Ave N Minneapolis, MN 55412",MN,55412,(651) 247-6400
Minnesota,Homestead Community Church,Reverend Jeffrey H Kerr,"344 3rd St Farmington, MN 55024",MN,55024,(612) 568-4157
Minnesota,Homestead Community Church-Hastings,Reverend Jeffrey W Merricks,"602 Vermillion St Hastings, MN 55033",MN,55033,
Minnesota,Hope Community,Reverend Samuel D Muhlbauer,"206 2nd Ave NE Buffalo, MN 55313",MN,55313,(763) 682-4683
Minnesota,Hosanna Worship Center,Reverend Thomas E Fangmeier,"46303 State Highway 28 E Morris, MN 56267",MN,56267,(320) 589-8807
Minnesota,House of Refuge Assembly of God,Reverend David E Ballard,"115 W Myrtle St Duluth, MN 55811",MN,55811,(218) 728-1754
Minnesota,Image Church,Josiah C Van Ravenhorst,"16527 Horizon Ave Lakeville, MN 55044",MN,55044,(952) 250-3131
Minnesota,Immanuel Assembly of God,,"3249 30th Ave S Minneapolis, MN 55406",MN,55406,(651) 261-5146
Minnesota,Joyful Way Assembly of God,Reverend Kwasi A Twumasi,"1615 Texas Ave S St Louis Park, MN 55426",MN,55426,(763) 639-9982
Minnesota,L'eglise en Mission,Reverend Ghislain G Yamongbe,"1403 1st Ave SW Austin, MN 55912",MN,55912,(507) 279-0565
Minnesota,Legacy Church,Reverend Brianna C Holland,"Ste 400 5465 Mountain Iron Dr Virginia, MN 55792",MN,55792,(218) 219-3844
Minnesota,Legacy Church East Range,Reverend Brianna C Holland,"5007 Highway 110 Aurora, MN 55705",MN,55705,(218) 219-3844
Minnesota,Liberty Church,Reverend James C Leonard,"8595 Central Park Pl Woodbury, MN 55125",MN,55125,(651) 214-0679
Minnesota,Life Assemblies of God Church,Reverend Dale J DeMell,"6900 W Fish Lake Rd Maple Grove, MN 55311",MN,55311,(763) 494-0444
Minnesota,Life Assembly of God,Reverend David M Oler,"2409 Clearwater Rd Saint Cloud, MN 56301",MN,56301,(320) 251-2626
Minnesota,Life Center,Reverend Monica Delaurentis,"1812 Park Ave S Minneapolis, MN 55404",MN,55404,(612) 870-0000
Minnesota,Life in Christ Church,Reverend Teng Vu,"Redeeming Love Church 2425 White Bear Ave N Maplewood, MN 55109",MN,55109,(763) 213-6334
Minnesota,Life in Christ Church,Reverend Teng Vu,"Redeeming Love Church 2425 White Bear Ave N Maplewood, MN 55109",MN,55109,(763) 213-6334
Minnesota,Life21 Church,Reverend Daniel J Lewis,"2100 Jefferson Rd Northfield, MN 55057",MN,55057,(507) 645-7730
Minnesota,Light the Way Church,Reverend John R Magee,"7000 Jamaica Ave S Cottage Grove, MN 55016",MN,55016,(651) 459-4145
Minnesota,Lighthouse Assembly of God,Reverend Jonathan O Olson,"1966 County Rd 124 Lake Benton, MN 56149",MN,56149,(507) 368-9303
Minnesota,Lighthouse Fellowship,Reverend John R Bechtle,"14238 9th Ave SE Milaca, MN 56353",MN,56353,(320) 983-2509
Minnesota,Living Hope Assembly of God,Reverend Keith A Thompson,"17389 Haven Rd Little Falls, MN 56345",MN,56345,(320) 632-4365
Minnesota,Living Hope Christian Center,Reverend Andrew J Shaw,"11914 Fairway Rd SW Pine City, MN 55063",MN,55063,(320) 629-6136
Minnesota,Living Hope Church,Reverend Stephen D Ekholm,"2297 210th Ave Mora, MN 55051",MN,55051,(320) 679-2586
Minnesota,Living Hope Fellowship Assembly of God,Reverend David J Homrighausen,"840 Pine Ave Ortonville, MN 56278",MN,56278,(320) 839-3021
Minnesota,Living Stones Fellowship House of Praise Assemblies of God,Reverend Michael J Laulunen,"7530 Highway 5 Side Lake, MN 55781",MN,55781,(218) 254-2296
Minnesota,Living Water Assembly,Reverend Roy W Andrews,"203 E Main St Dodge Center, MN 55927",MN,55927,(507) 374-6561
Minnesota,Living Waters Fellowship,Reverend Yuriy Belonozhkin,"501 7th Ave Two Harbors, MN 55616",MN,55616,(218) 834-4545
Minnesota,Living Wells churcch,Reverend Hilary R Korynta,"190 S Broadway Wells, MN 56097",MN,56097,(507) 553-3511
Minnesota,Living Word,Reverend Walor Her,"3014 McKinley St NE Minneapolis, MN 55418",MN,55418,(763) 232-5860
Minnesota,Maranatha Assembly of God,Reverend Michael D Haseltine,"24799 Forest Blvd Forest Lake, MN 55025",MN,55025,(651) 464-3131
Minnesota,Maranatha Assembly of God Chisago Lakes Campus,,"10963 Lake Blvd Chisago City, MN 55013",MN,55013,(651) 257-8605
Minnesota,Maranatha Minneapolis Church,Reverend Juan C Aguayo,"3015 13th Ave S Minneapolis, MN 55407",MN,55407,(612) 600-2165
Minnesota,Messiah Esh Deaf Church,,"Ocala First AG 1827 NE 14th St Ocala, FL 34470",FL,34470,(615) 656-3890
Minnesota,Messiah Esh Deaf Church,,"Saint Augustine, FL 32084 Saint Augustine, FL 32084",FL,32084,(615) 656-3890
Minnesota,Minnesota District Council,,"1315 Portland Ave Minneapolis, MN 55404",MN,55404,(612) 332-2400
Minnesota,Mont Sinai Francophone Church,Ngnirin J Guiegui Vogne,"6400 Tracy Ave Edina, MN 55439",MN,55439,(612) 800-4313
Minnesota,Morning Star Assembly of God,Reverend Thomas H Hartwell,"2229 W Broadway Ave Minneapolis, MN 55411",MN,55411,(612) 521-1148
Minnesota,Mosaic Christian Church,Reverend Scheress J Hendricks,"1512 Woodhill Rd Burnsville, MN 55337",MN,55337,(952) 300-0880
Minnesota,New Beginnings Assembly of God,Reverend James E Carlson,"1510 Payne Ave Saint Paul, MN 55130",MN,55130,(612) 250-7533
Minnesota,New Beginnings Church,Reverend Lonny J Carpenter,"324 20th St S New Ulm, MN 56073",MN,56073,(507) 215-2005
Minnesota,New Creation Bible Church,Reverend Calvin S Paulk,"115 W 31st St Minneapolis, MN 55408",MN,55408,(952) 432-1384
Minnesota,New Generation Church,Reverend Victor A Martinez,"2629 Golden Valley Rd Minneapolis, MN 55411",MN,55411,(612) 202-7168
Minnesota,New Life Assembly of God,Reverend David A Solar,"54488 344th St Warroad, MN 56763",MN,56763,(218) 242-2536
Minnesota,New Life Church of Foley,Reverend Nickolaus L Benson,"931 Norman Ave N Foley, MN 56329",MN,56329,(320) 968-7796
Minnesota,New Life Church of Princeton,Reverend Corey J Kalinowski,"2061 100th Ave Princeton, MN 55371",MN,55371,(763) 631-4858
Minnesota,New Life Community Church,Reverend Richard A Inabnit,"510 1st St N Pine River, MN 56474",MN,56474,(218) 587-2109
Minnesota,New Life Community Church of Floodwood,Reverend Matthew A Larva,"11698 Highway 8 Floodwood, MN 55736",MN,55736,(218) 476-4240
Minnesota,New River Assembly of God,Reverend Thomas L Johnson,"240 Spates Ave Red Wing, MN 55066",MN,55066,(651) 388-3303
Minnesota,Nexus Church,Reverend Lucus C Stavos,"246 Kendall Ave N Thief River Falls, MN 56701",MN,56701,(218) 681-4716
Minnesota,Nexus Church (Crookston),"Reverend Danny G Holwerda, Jr.","605 3rd Ave NE Crookston, MN 56716",MN,56716,(701) 213-0581
Minnesota,North Springs Church of the Assemblies of God,Reverend Edward Shawa,"7868 Lake Dr Lino Lakes, MN 55014",MN,55014,(651) 426-2088
Minnesota,NorthLand Assembly,Reverend William D Peterson,"114 Tamarack St Badger, MN 56714",MN,56714,(218) 528-4555
Minnesota,Northstar Community Church,Reverend John A Velsor,"11640 Crooked Lake Blvd Coon Rapids, MN 55433",MN,55433,(763) 444-1109
Minnesota,Northwood Church,Reverend Anthony L Vietti,"701 Northwood Dr Redwood Falls, MN 56283",MN,56283,(507) 627-2514
Minnesota,Northwood Church Springfield,Reverend Anthony L Vietti,"702 W Central St Springfield, MN 56087",MN,56087,(507) 627-2514
Minnesota,Northwoods Church,Reverend Gary A Flow,"500 8th St Walker, MN 56484",MN,56484,(218) 547-6312
Minnesota,Northwoods LIFE Church of Perham,Reverend Brandon W Wenzel,"945 W Main St Perham, MN 56573",MN,56573,(218) 346-5433
Minnesota,Oak Hills Church,Reverend Nicholas M Puccini,"1570 Yankee Doodle Rd Eagan, MN 55121",MN,55121,(651) 289-1570
Minnesota,Oakwood Community Church,Reverend Gerry L Bass,"12900 1st St Becker, MN 55308",MN,55308,(763) 688-0768
Minnesota,Oasis Church,Reverend Satise A Roddy,"11901 Excelsior Blvd Minnetonka, MN 55343",MN,55343,(952) 938-6406
Minnesota,Oceans Church,,"834 Highway 98 E Destin, FL 32541",FL,32541,(850) 865-9192
Minnesota,One Reason Church,Reverend Jose R Perez,"2305 37th Pl NE Minneapolis, MN 55421",MN,55421,(612) 532-5202
Minnesota,Open Door Assembly of God,,"711 N Bruce St Marshall, MN 56258",MN,56258,(507) 532-2506
Minnesota,Overflow Church,Reverend Luke C Chafin,"718 Washington Ave N Minneapolis, MN 55401",MN,55401,(763) 784-7777
Minnesota,Palisade Assembly of God,"Reverend Charles H Bell, IV","209 N 3rd Ave Palisade, MN 56469",MN,56469,(218) 845-2726
Minnesota,Park Harbor Church,,"1615 Texas Ave S St Louis Park, MN 55426",MN,55426,(952) 545-2326
Minnesota,Peace Tabernacle Assembly of God,,"1162 Marshall Ave Saint Paul, MN 55104",MN,55104,(651) 235-4336
Minnesota,Pentecost Fire Assembly of God,Reverend Joseph K Forkuo,"1950 W 136th St Burnsville, MN 55337",MN,55337,(952) 201-6900
Minnesota,Pinewood Church,,"37863 US 71 Menahga, MN 56464",MN,56464,(218) 564-4807
Minnesota,Place of Hope Ministries,Reverend Gerard A Smith,"511 9th Ave N Saint Cloud, MN 56303",MN,56303,(320) 203-7881
Minnesota,Pleasant View Deaf Assembly,,"7901 Pleasant View Dr NE Spring Lake Park, MN 55432",MN,55432,(651) 797-5006
Minnesota,Power of Gospel Church,,"5450 W 41st St Minneapolis, MN 55416",MN,55416,(612) 483-6472
Minnesota,Promise Church,Reverend Mark E Sullivan,"138 First St Waconia, MN 55387",MN,55387,(952) 201-3632
Minnesota,Radiant Church,Reverend Joshua M Geary,"1650 7th Ave NE Owatonna, MN 55060",MN,55060,(507) 451-5467
Minnesota,Reach Church,Reverend Nicholas M Grey,"1310 N Nokomis St NE Alexandria, MN 56308",MN,56308,(320) 763-5224
Minnesota,Real Life Church,Reverend James T Gooden,"2353 Chatsworth St N Roseville, MN 55113",MN,55113,(651) 490-5433
Minnesota,ReChurch,Reverend Chuchi Xiong,"1500 59th Ave N Brooklyn Center, MN 55430",MN,55430,(612) 558-5791
Minnesota,Redeeming Love Church,Reverend Michael D Smith,"2425 White Bear Ave N Maplewood, MN 55109",MN,55109,(651) 777-5200
Minnesota,Regional Worship Center,Reverend Joshua B Caldwell,"2 Crossroads Dr Sherburn, MN 56171",MN,56171,(507) 764-7491
Minnesota,Relevant Life Church,Reverend Travis Z Linn,"1002 10Th St S Fargo, ND 58103",ND,58103,(218) 303-7521
Minnesota,Relevant Life Church Assembly of God,Reverend Glenzer M Fernandez,"1205 County Road 120 Saint Cloud, MN 56303",MN,56303,(320) 774-2555
Minnesota,Relevant Life Church Moorhead,Reverend Travis Z Linn,"1900 14th St S Moorhead, MN 56560",MN,56560,(218) 303-7521
Minnesota,Restoration Church,Reverend Daniel K Risdall,"18151 County Road 21 Glenwood, MN 56334",MN,56334,(320) 634-5443
Minnesota,Revelation of Jesus Christ Church,,"14225 Quentin Ave S Savage, MN 55378",MN,55378,(612) 702-2499
Minnesota,Revive Church Forest Lake,Reverend Robert J Headley,"4576 232ndSt N Forest Lake, MN 55025",MN,55025,(651) 424-7700
Minnesota,Risen Church,Reverend Jason G Erickson,"1481 Northern Pacific Rd Brainerd, MN 56401",MN,56401,(218) 270-4223
Minnesota,River of God Church,Reverend Dennis L McGrane,"2490 7th Ave E North Saint Paul, MN 55109",MN,55109,(651) 770-7777
Minnesota,River of Life,,"500 13th St Albany, MN 56307",MN,56307,(320) 597-7777
Minnesota,River of Life Assembly of God,Reverend Kirby A Saint John,"22881 178th Ave Cold Spring, MN 56320",MN,56320,(320) 597-7777
Minnesota,River of Life Church,Reverend Mitchell J Wall,"Belgrade High School 710 Washburn Ave Belgrade, MN 56312",MN,56312,(320) 352-2315
Minnesota,River of Life Church,Reverend Kyle R Peterson,"705 12th St S Sauk Centre, MN 56378",MN,56378,(320) 352-2315
Minnesota,River of Life Church -St Joseph,Reverend Tyler R Kinser,"1300 Jade Rd Saint Joseph, MN 56374",MN,56374,(320) 352-2315
Minnesota,River of Life Long Prairie,Reverend Josiah D Tonder,"410 9th St NE Long Prairie, MN 56347",MN,56347,(320) 732-2730
Minnesota,River of Life Worship Center,,"1329 S Ramsey St Blue Earth, MN 56013",MN,56013,(507) 526-2396
Minnesota,River Valley Church,"Reverend Robert Ketterling, II","11400 Rupp Dr Burnsville, MN 55337",MN,55337,(952) 255-8800
Minnesota,River Valley Church,"Reverend Robert Ketterling, II","11400 Rupp Dr Burnsville, MN 55337",MN,55337,(952) 255-8800
Minnesota,River Valley Church - Woodbury Campus,Reverend Josiah M Christian,"7805 Hudson Rd Ste 140 Woodbury, MN 55125",MN,55125,(952) 255-8994
