district,church_name,pastor,address,state,zip_code,phone
Indiana,Bethel International Church,,"Danville, IN 46122 Danville, IN 46122",IN,46122,(317) 840-0089
Indiana,Blessed Community Church Indiana,Reverend Cing L Ciin,"1605 E Southport Rd Indianapolis, IN 46227",IN,46227,(317) 603-2680
Indiana,Brookside Church,Reverend Douglas W Harris,"615 W Clark St Rensselaer, IN 47978",IN,47978,(219) 866-5860
Indiana,Calvary Assembly of God,Reverend Nathan J Whidden,"1010 E Mishawaka Rd Elkhart, IN 46517",IN,46517,(574) 293-5963
Indiana,Calvary Assembly of God,Reverend Benjamin J Watkins,"815 E Bradford St Marion, IN 46952",IN,46952,(765) 662-7728
Indiana,Calvary Assembly of God,Reverend Brian P Jenkins,"720 N Plum St Union City, IN 47390",IN,47390,(765) 229-4013
Indiana,Calvary Assembly of God of DeMotte,Reverend James D Clark,"1317 15th St SE DeMotte, IN 46310",IN,46310,(219) 987-4280
Indiana,Calvary Church,Reverend Kevin R Palmer,"2908 W 200 N Peru, IN 46970",IN,46970,(765) 472-3821
Indiana,Calvary Temple,Reverend Kenneth J Seher,"5050 N 1st Ave Evansville, IN 47710",IN,47710,(812) 423-3163
Indiana,Casa de Oracion,Reverend Jonathan N Susa,"2901 N Post Rd Indianapolis, IN 46219",IN,46219,(317) 897-7100
Indiana,Cathedral of Praise,Reverend Bret A Myers,"3006 Mesker Park Dr Evansville, IN 47720",IN,47720,(812) 422-0156
Indiana,Celebration Worship Center,Reverend David E Ledger,"8965 State Road 64 Georgetown, IN 47122",IN,47122,(812) 951-3292
Indiana,Christ Community Fellowship,Reverend Jan A Miller,"302 S Geiger St Huntingburg, IN 47542",IN,47542,(812) 683-9000
Indiana,Christian Assembly Church,"Reverend Michael D Macchia, Jr.","7498 Grand Blvd Hobart, IN 46342",IN,46342,(219) 947-3668
Indiana,Christian Fellowship Assembly,Reverend Ephraim O C Ike,"1723 Leer St South Bend, IN 46613",IN,46613,(574) 339-2327
Indiana,Church on the Rock Assembly of God,Reverend Jordan C Cunnington,"407 N Township Line Rd Batesville, IN 47006",IN,47006,(812) 934-5192
Indiana,Church52 Family Worship Center,Chaplain Perry T Meade,"8220 Brookville Rd Indianapolis, IN 46239",IN,46239,(317) 861-8648
Indiana,Conduit Assembly of God,Reverend Steven M Hadra,"1150 McKinley Ave Vincennes, IN 47591",IN,47591,(618) 554-6975
Indiana,Connection Point Church,Reverend Jeffrey S Carlson,"2541 Cumberland Ave West Lafayette, IN 47906",IN,47906,(765) 463-0956
Indiana,Connection Point Church en Espanol,,"2541 Cumberland Ave West Lafayette, IN 47906",IN,47906,(765) 463-0956
Indiana,Connection Point Church Lafayette,Reverend James M Walsh,"2301 Concord Rd Lafayette, IN 47909",IN,47909,(765) 463-0956
Indiana,Cornerstone Assembly of God,Reverend Brett A Rogers,"400 N A St Elwood, IN 46036",IN,46036,(765) 552-2894
Indiana,Cornerstone Assembly of God,Reverend Jeffrey B Hebner,"3900 Kratzville Rd Evansville, IN 47710",IN,47710,(812) 422-4965
Indiana,Cornerstone Assembly of God,Reverend R Darin Herzog,"5641 Mulberry Jefferson Frankfort, IN 46041",IN,46041,(765) 296-8133
Indiana,Cornerstone Christian Fellowship,Reverend David M Wigington,"2655 S Adams St Bloomington, IN 47403",IN,47403,(812) 332-3200
Indiana,Cross Tabernacle,Reverend Keith E Taylor,"2929 N 7th St Terre Haute, IN 47804",IN,47804,(812) 466-7241
Indiana,Crosspoint Fellowship,Reverend Christopher Cregger,"1350 Ladoga Rd Crawfordsville, IN 47933",IN,47933,(765) 362-0602
Indiana,Crossroads Church,Reverend E Craig White,"7209 E County Road 100 S Avon, IN 46123",IN,46123,(317) 838-9100
Indiana,Crossroads of Hope Assembly of God,Reverend Mark D Daniel,"515 Ryan Rd Hebron, IN 46341",IN,46341,(219) 996-2892
Indiana,Dayspring Community Church of the Assemblies of God of Owensville,Reverend Seth D Burgan,"120 N Main St Owensville, IN 47665",IN,47665,(812) 724-4114
Indiana,Decatur Lighthouse Assembly of God,Christopher M Facklam,"8727 N US Highway 27 Decatur, IN 46733",IN,46733,(260) 728-4091
Indiana,Discover Church,Reverend Susan M Padgett,"15933 Oakhurst Ln Fortville, IN 46040",IN,46040,(765) 621-5537
Indiana,Diversity Church,Reverend Jonathan T Ember,"101 E Raymond St Indianapolis, IN 46225",IN,46225,(317) 503-6799
Indiana,Diversity Church Indy North,,"2415 E 72nd St Indianapolis, IN 46240",IN,46240,(317) 440-7494
Indiana,Eagles View Church,Reverend Michael L Pyle,"333 S Boehne Camp Rd Evansville, IN 47712",IN,47712,(812) 422-4234
Indiana,Eastside Assembly of God,Reverend R Wayne McGuire,"6121 E 50 S Lafayette, IN 47905",IN,47905,(765) 447-5687
Indiana,Equippers Church,Reverend Ryan A McDowell,"7545 E Ridge Rd Hobart, IN 46342",IN,46342,(219) 942-2691
Indiana,Ethiopian Gospel Believers Church in Indy,Reverend Timothy I Parsons,"Ste 430 5250 E US Highway 36 Avon, IN 46123",IN,46123,(317) 373-4079
Indiana,Faith Assembly of God,"Reverend Walter F Weaver, Jr.","2817 E 53rd St Anderson, IN 46013",IN,46013,(765) 649-6612
Indiana,Faith Assembly of God,"Reverend Walter L Hall, III","186 Royal Rd Beech Grove, IN 46107",IN,46107,(317) 784-8566
Indiana,Faith Assembly of God Indianapolis,Reverend Kam Suan Thang,"Franklin Park Church 7001 S Arlington Ave Indianapolis, IN 46237",IN,46237,(260) 739-2369
Indiana,Faith City Assembly of God,Reverend Aaron G Safirt,"1314 S Woodland Ave Michigan City, IN 46360",IN,46360,(219) 872-6235
Indiana,Faith Fellowship Assembly of God,Reverend Linda L Sell,"13111 Highway 231 Loogootee, IN 47553",IN,47553,(812) 295-4349
Indiana,Faith Missions Assembly of God,,"947 Fillmore Shelby, IN 46377",IN,46377,(219) 552-0565
Indiana,Faithbridge Assembly of God,Reverend Timothy L Henderson,"541 W US Highway 36 Rockville, IN 47872",IN,47872,(765) 569-3029
Indiana,Family Life Assembly of God,Reverend Robert L Monroe,"815 Riley Rd Kendallville, IN 46755",IN,46755,(260) 347-2096
Indiana,Fire Life Church,Reverend Aaron N Rowe,"960 W Lincoln St Waterloo, IN 46793",IN,46793,(260) 837-7897
Indiana,First Assembly of God,Reverend Kristopher M Brown,"900 S 2nd St Boonville, IN 47601",IN,47601,(812) 457-0156
Indiana,First Assembly of God,Reverend Joel T Paine,"2100 10th St Columbus, IN 47201",IN,47201,(812) 376-7833
Indiana,First Assembly of God,Reverend Robert K Fairchild,"421 Market St Covington, IN 47932",IN,47932,(765) 793-2565
Indiana,First Assembly of God,Reverend Brent L Oliver,"9835 W US Highway 421 N Delphi, IN 46923",IN,46923,(765) 564-2200
Indiana,First Assembly of God,,"4802 Wegg Ave East Chicago, IN 46312",IN,46312,(219) 242-3852
Indiana,First Assembly of God,Reverend Ronald D Hinson,"115 Association St Ellettsville, IN 47429",IN,47429,(812) 876-4334
Indiana,First Assembly of God,Reverend Robert L Haslett,"1400 W Washington Ctr Rd Fort Wayne, IN 46825",IN,46825,(260) 490-8585
Indiana,First Assembly of God,,"1035 Hospital Rd Franklin, IN 46131",IN,46131,(317) 736-7793
Indiana,First Assembly of God,Reverend David R Hollis,"1706 Westplains Dr Goshen, IN 46526",IN,46526,(574) 533-7333
Indiana,First Assembly of God,Reverend Steven D Burks,"2778 Charlestown Rd New Albany, IN 47150",IN,47150,(812) 944-7226
Indiana,First Assembly of God,Reverend Christopher E Webb,"3600 S Memorial Dr New Castle, IN 47362",IN,47362,(765) 529-6487
Indiana,First Assembly of God,Reverend John P Goble,"365 Monroe Ave Peru, IN 46970",IN,46970,(765) 472-1288
Indiana,First Assembly of God,Reverend Carlos E King,"315 National Rd W Richmond, IN 47374",IN,47374,(765) 966-4414
Indiana,First Assembly of God,Reverend Thomas E Turner,"320 S Bell St Sullivan, IN 47882",IN,47882,
Indiana,First Assembly of God,Reverend Randall W Smith,"708 W National Ave West Terre Haute, IN 47885",IN,47885,(812) 533-2095
Indiana,First Assembly of God Church,Reverend Christopher D Stubbs,"2601 27th St Bedford, IN 47421",IN,47421,(812) 275-4280
Indiana,First Assembly of God of Spencer,"Reverend Charles D Evans, Jr.","428 S Washington St Spencer, IN 47460",IN,47460,(812) 829-2184
Indiana,First Zo Assembly of God Church,,"1400 W Washington Ctr Rd Fort Wayne, IN 46825",IN,46825,(260) 490-8585
Indiana,Flair of Hope,Reverend Abiodun P Adeyemo,"6839 Arrowhead Dr Brownsburg, IN 46112",IN,46112,(832) 670-1011
Indiana,Franklin Park Church,Reverend Joshua T Stephens,"7001 S Arlington Ave Indianapolis, IN 46237",IN,46237,(317) 882-1887
Indiana,Freedom Church,Reverend Daniel Garza,"4802 Olcott Ave East Chicago, IN 46312",IN,46312,(219) 256-5222
Indiana,Freedom Life Church,Reverend Matthew T Holloway,"991 E Greenville Pike Winchester, IN 47394",IN,47394,(765) 584-2268
Indiana,Fremont Community Church,Reverend Joshua R Hawkins,"601 N Coldwater St Fremont, IN 46737",IN,46737,(260) 495-4122
Indiana,Full Gospel Assembly of God,Reverend Jerry W Bates,"7655 N Clinton St Terre Haute, IN 47805",IN,47805,(812) 234-5020
Indiana,Gateway Christian Fellowship,Reverend Judith A Gardner,"7605 W 126th Ave Cedar Lake, IN 46303",IN,46303,(219) 374-7730
Indiana,Genesis Church,"Reverend Ernest A Martone, III","801 E SR 45-46 Bypass Bloomington, IN 47048",IN,47048,(812) 336-5757
Indiana,Glad Tidings Assembly of God,Reverend David K Crawford,"2604 N Scatterfield Rd Anderson, IN 46012",IN,46012,(765) 644-5433
Indiana,Glad Tidings Assembly of God,Reverend Kevin J Holt,"3001 S Burlington Dr Muncie, IN 47302",IN,47302,(765) 288-7309
Indiana,Glad Tidings Church Dunkirk Campus,Reverend Kyle D Holt,"125 Hoover St Dunkirk, IN 47336",IN,47336,(765) 325-5500
Indiana,Glad Tidings Church New Castle,Reverend Grady A Horn,"300 Wittenbraker Ave New Castle, IN 47362",IN,47362,(765) 288-7309
Indiana,Glad Tidings Hartford City Campus,Reverend Joshua M Johnson,"1712 N Walnut St Hartford City, IN 47348",IN,47348,(765) 348-3147
Indiana,Glad Tidings North Campus,Reverend Tyrus J Thompson,"5401 W Hessler Rd Muncie, IN 47304",IN,47304,(765) 289-2151
Indiana,Good News Church,Reverend Patrick R Newton,"3010 E US Highway 40 Brazil, IN 47834",IN,47834,(812) 448-8761
Indiana,Gospel Lighthouse,Reverend Frank J Criswell,"340 Hoosier St Morgantown, IN 46160",IN,46160,(812) 597-5256
Indiana,Grace Assembly,Reverend Roger D Tabb,"9737 New Harmony Rd Evansville, IN 47720",IN,47720,(812) 963-8444
Indiana,Grace Assembly of God,Reverend E Wayne Murray,"6822 N US Highway 31 New Whiteland, IN 46184",IN,46184,(317) 535-5640
Indiana,Grace Assembly of God,Reverend Darren L Carey,"13605 Gettlefinger Rd NE Palmyra, IN 47164",IN,47164,(812) 364-6823
Indiana,Grace Assembly of God Fort Wayne,Reverend Mengpu H Thang,"10001 Coldwater Rd Fort Wayne, IN 46825",IN,46825,(260) 312-9564
Indiana,Grace Tabernacle Assemblies of God,Reverend Christopher R Combs,"8530 S Harrison Park Dr Laconia, IN 47135",IN,47135,(812) 969-2721
Indiana,Grace Tabernacle Assembly of God,Reverend Michael F Higgins,"3014 Carpenter St Blanford, IN 47831",IN,47831,(812) 249-6290
Indiana,Grace Tabernacle Crawford,Reverend Steven W Lynch,"108 1/2 Church St Milltown, IN 47145",IN,47145,(812) 969-2721
Indiana,Harbor Lighthouse,,"801 E Chicago Ave East Chicago, IN 46312",IN,46312,(219) 398-9004
Indiana,Hardinsburg Assembly of God,Reverend Jennifer L Morris,"990 E US Highway 150 Hardinsburg, IN 47125",IN,47125,(812) 472-3622
Indiana,Harvest Ridge Church,Reverend Regin M Johnson,"9495 Keilman St Ste 1 Saint John, IN 46373",IN,46373,(219) 558-2488
Indiana,Harvestime Temple,Reverend Mark A Tabor,"101 Roosevelt Dr Mount Vernon, IN 47620",IN,47620,(812) 838-5447
Indiana,Heartland Christian Center,Doctor Phillip D Willingham,"170 S State Road 49 Valparaiso, IN 46383",IN,46383,(219) 462-4500
Indiana,Heartland Christian Center Full Throttle,Doctor Phillip D Willingham,"805 County Rd Hebron, IN 46341",IN,46341,(219) 242-3852
Indiana,Heartland Christian Center North Judson Campus,Reverend James A Young,"301 N Main St North Judson, IN 46366",IN,46366,(574) 896-2005
Indiana,Heartland Christian Center Wanatah,Doctor Phillip D Willingham,"15555 S 900 W Wanatah, IN 46390",IN,46390,(219) 462-4500
Indiana,Hedrick Assembly of God,Reverend Harold L Varner,"910 S Adams St Williamsport, IN 47993",IN,47993,(765) 986-2324
Indiana,Highland Faith Assembly of God,Reverend John J Hanyzewski,"4782 W State Road 48 Bloomington, IN 47404",IN,47404,(812) 332-3707
Indiana,Highmark Church,"Reverend Donald C Champion, Jr.","9959 E 126th St Fishers, IN 46038",IN,46038,(317) 565-1122
Indiana,Hope Church of Fort Wayne,Reverend Christopher J Stull,"5927 E State Blvd Fort Wayne, IN 46815",IN,46815,(260) 485-6112
Indiana,Hosanna Assembly of God,Reverend Peter J Bryk,"501 W Conwell St Aurora, IN 47001",IN,47001,(812) 926-0400
Indiana,Household of Faith Assembly of God,Reverend Thomas W McCullum,"6080 Highway 335 NE Crandall, IN 47114",IN,47114,(812) 734-6020
Indiana,Iglesia Oasis,Reverend Edward L Garcia,"2240 S Post Rd Indianapolis, IN 46239",IN,46239,(317) 474-4081
Indiana,Indiana District Council,,"8750 Purdue Rd Indianapolis, IN 46268",IN,46268,(317) 872-9812
Indiana,Issachar Church,Reverend Joshua R Kennedy,"501 S Main St Sheridan, IN 46069",IN,46069,(317) 473-5981
Indiana,Jasonville Assembly of God,,"339 W Main St Jasonville, IN 47438",IN,47438,(812) 665-2279
Indiana,Journey Church,Reverend Brett S Nelson,"12100 State Road 23 Granger, IN 46530",IN,46530,(574) 271-7200
Indiana,Journey Church Assembly of God,Reverend Anastasia C Miller,"5460 Belshaw Rd Lowell, IN 46356",IN,46356,(219) 696-1361
Indiana,Kingdom Community Church,Reverend Joshua J Sousa,"7606 E 82nd St Indianapolis, IN 46256",IN,46256,(317) 750-2529
Indiana,Lake Shafer Christian Center,,"1765 NW Shafer Dr Monticello, IN 47960",IN,47960,(574) 583-7064
Indiana,Lakeview Christian Center,Reverend Lorne V Hodum,"1704 N County Line Rd Michigan City, IN 46360",IN,46360,(219) 873-9192
Indiana,Lakeview Church,Reverend R Andrew Bontrager,"47 Beachway Dr Indianapolis, IN 46224",IN,46224,(317) 243-9396
Indiana,Legacy Assembly of God,Reverend Daniel G May,"3407 E US Highway 50 Dillsboro, IN 47018",IN,47018,(812) 621-7230
Indiana,Life Church,Reverend Nathan J Peternel,"9820 E 141st St Fishers, IN 46038",IN,46038,(317) 776-1375
Indiana,Life Church - Eagle Creek Campus,"Reverend Michael J Maleto, II","5901 Lafayette Rd Indianapolis, IN 46254",IN,46254,(317) 328-9872
Indiana,Life Church 180 Assembly of God,Reverend Brian L Correll,"3744 S Lynhurst Dr Indianapolis, IN 46241",IN,46241,(317) 821-8884
Indiana,Life Church Noblesville Campus,,"2200 Sheridan Rd Noblesville, IN 46062",IN,46062,(317) 219-7373
Indiana,Life Church Pendleton,,"6501 S State Road 67 Pendleton, IN 46064",IN,46064,(317) 776-1375
Indiana,Life Connections Church,Reverend Douglas I Harris,"601 S 5th St Cambridge City, IN 47327",IN,47327,(765) 478-4870
Indiana,Life Gate Church,Reverend Matthew J Foster,"831 Burlington Ave Logansport, IN 46947",IN,46947,(574) 722-5282
Indiana,Life Point Church,Reverend Orlando Soler,"7350 Kennedy Ave Hammond, IN 46323",IN,46323,(219) 844-5020
Indiana,Life Point Church - Highland Campus,Reverend Orlando Soler,"9414 Kennedy Ave Highland, IN 46322",IN,46322,(219) 924-6714
Indiana,Lifeway Church,Reverend Neil A Bell,"3500 E Thompson Rd Indianapolis, IN 46227",IN,46227,(317) 786-4277
Indiana,Lighthouse Assembly,Reverend Ro L Thang,"2625 Glenns Valley Ln Indianapolis, IN 46217",IN,46217,(317) 919-8721
Indiana,Lighthouse Assembly of God,Reverend Douglas A Hawkins,"505 Park Rd Kingsford Heights, IN 46346",IN,46346,(219) 393-3398
Indiana,Lighthouse Assembly of God,Reverend Jerry D Gallaway,"5909 S Jay St Marion, IN 46953",IN,46953,(765) 674-1860
Indiana,Lighthouse Assembly of God,Reverend Kevin E Morris,"1005 Tavern St New Harmony, IN 47631",IN,47631,(812) 682-3118
Indiana,Lighthouse Assembly of God,Reverend Joshua J Holdeman,"2339 W Cart Rd Richmond, IN 47374",IN,47374,(765) 966-7525
Indiana,Living Hope Church,"Reverend Richard W Cochran, II","9000 Taft St Merrillville, IN 46410",IN,46410,(219) 769-3601
Indiana,Living Hope Church,Reverend Douglas P Sheehy,"2386 Willowcreek Rd Portage, IN 46368",IN,46368,(219) 769-3601
Indiana,Living Waters Assembly of God,,"380 E Veterans Meml Dr Connersville, IN 47331",IN,47331,(765) 825-2287
Indiana,Madison Assembly of God,Reverend Jason Dailey,"1636 Clifty Dr Madison, IN 47250",IN,47250,(812) 273-3129
Indiana,McCordsville Community Church,Reverend Steven C Jones,"7397 N 600 W Ste 100 Mccordsville, IN 46055",IN,46055,(317) 690-0982
Indiana,Medaryville Assembly of God,Reverend Thomas E Dewlen,"214 Boston St Medaryville, IN 47957",IN,47957,(219) 843-2262
Indiana,Merci Church,Doctor David H Mung,"7146 Linden Dr Indianapolis, IN 46227",IN,46227,(317) 364-9637
Indiana,Mercy Base Church,Reverend Robert D Hovermale,"149 Vestal Rd Plainfield, IN 46168",IN,46168,(317) 625-4173
Indiana,Monon Community Church Assembly of God,Reverend Mark A Newman,"500 E Broadway St Monon, IN 47959",IN,47959,(219) 253-8376
Indiana,Mount Hope Church,Reverend Bryan M Courtney,"1718 N 15th St Lafayette, IN 47904",IN,47904,(765) 449-4357
Indiana,Mount Zion Assembly of God,Reverend Bruce D Baker,"7430 S Harmony Rd Bloomington, IN 47403",IN,47403,(812) 825-9972
Indiana,New Beginning Church,Reverend Linda S Greer,"3399 E Main St Danville, IN 46122",IN,46122,(317) 745-5723
Indiana,New Beginnings Assembly of God,Reverend Michael E Cunnington,"1215 Neil Solgere Way Greensburg, IN 47240",IN,47240,(812) 222-0942
Indiana,New Beginnings Assembly of God,Reverend Brian A Moore,"901 S Main St Nappanee, IN 46550",IN,46550,(574) 773-7509
Indiana,New Life Assembly,"Gary D Vandeventer, Jr.","906 Washington St Clay City, IN 47841",IN,47841,(812) 707-1797
Indiana,New Life Assembly of God,Chaplain Ken A Rushing,"2025 Washington Ave Frankfort, IN 46041",IN,46041,(765) 480-7846
Indiana,New Life Assembly of God,Reverend Michael R Becht,"1280 N Sunset Dr Scottsburg, IN 47170",IN,47170,(812) 752-0842
Indiana,New Life Assembly of God,Reverend Stephen W Hyer,"800 Brookhaven Dr Seymour, IN 47274",IN,47274,(812) 522-8273
Indiana,New Life Church,Reverend Devin J Galloway,"1803 E Vaile Ave Kokomo, IN 46901",IN,46901,(765) 459-5067
Indiana,New Life Community Church,"Reverend James P Kaminski, Jr.","2011 W 10th St Marion, IN 46953",IN,46953,(765) 664-9412
Indiana,New Life House of Prayer of the Assemblies of God,Reverend Adam S Ping,"208 West St Haubstadt, IN 47639",IN,47639,(812) 677-2010
Indiana,New Song Church Wabash Campus,Reverend Tony L Mercer,"619 N State Road 13 Wabash, IN 46992",IN,46992,(260) 563-7849
Indiana,New Song Community Church,Reverend Justin W Chambers,"1292 Baker St Plymouth, IN 46563",IN,46563,(574) 935-3003
Indiana,New Song Worship Center,Reverend Bradley E Porter,"4719 N Elm Tree Rd Cayuga, IN 47928",IN,47928,(765) 505-0232
Indiana,NorthPoint Church,Reverend Zachary R Gidcumb,"1301 E Riggin Rd Muncie, IN 47303",IN,47303,(765) 717-3183
Indiana,Northview Assembly of God,Reverend Randall E Burton,"7230 N 250 W Columbus, IN 47201",IN,47201,(812) 376-9749
Indiana,Northview Church Edinburgh Campus,Reverend Randall E Burton,"904 S Holland St Edinburgh, IN 46124",IN,46124,(812) 376-9749
Indiana,Oak Hill Christian Center Assembly of God,Reverend Jeremy W Faughn,"4901 Oak Hill Rd Evansville, IN 47711",IN,47711,(812) 477-0693
Indiana,Oasis Assembly of God,"Reverend John D Spencer, II","1104 S Stout St Princeton, IN 47670",IN,47670,(812) 385-8888
Indiana,Olive Chapel,Reverend Jeffrey A Hines,"32987 State Road 2 New Carlisle, IN 46552",IN,46552,(219) 362-6792
Indiana,Parkside Church,Reverend Jason M Patterson,"10910 Eller Rd Fishers, IN 46038",IN,46038,(573) 291-1497
Indiana,Passion Church,Reverend Rick L Forker,"1125 Hartzell St New Haven, IN 46774",IN,46774,(260) 418-0567
Indiana,Pathway Church,Reverend Scott D Miller,"13805 US Highway 20 Middlebury, IN 46540",IN,46540,(574) 825-8992
Indiana,People of Purpose Church,Reverend Ahmed L Rogers,"169 Springwood Dr Avon, IN 46123",IN,46123,(863) 242-3562
Indiana,Peru Glad Tidings,Reverend Bryan O Maggart,"388 W 7th St Peru, IN 46970",IN,46970,(765) 473-6272
Indiana,Progressive Life Ministries,Reverend Benjamin A Thompson,"6700 Michigan Rd Indianapolis, IN 46268",IN,46268,(317) 259-4659
Indiana,Radiant Christian Life Church,Reverend Jerome Sack,"16162 Carey Rd Westfield, IN 46074",IN,46074,(317) 867-3880
Indiana,Radiant Life Church,Reverend Daniel J Davidhizar,"54820 County Road 1 Elkhart, IN 46514",IN,46514,(574) 675-0996
Indiana,Reach Church Kokomo,Reverend Brian D Hughes,"1520 N Apperson Way Kokomo, IN 46901",IN,46901,(765) 865-1881
Indiana,Reach Community,Reverend Duane R Harrison,"25132 Old US Highway 52 Laurel, IN 47024",IN,47024,(816) 401-2978
Indiana,Realife Church,Reverend D Adam Detamore,"5151 W US Highway 40 Greenfield, IN 46140",IN,46140,(317) 468-1100
Indiana,Realife Church Greenfield,Reverend Tristan L Heyde,"Greenfield Central High 810 N Broadway St Greenfield, IN 46140",IN,46140,(317) 468-1100
Indiana,Refuge Assembly of God,Reverend Ethan B McGivern,"1541 N State Road 157 Bloomfield, IN 47424",IN,47424,(812) 384-8093
Indiana,Restoration Church,Reverend Francois B Mikobi,"4900 Old Maysville Rd Fort Wayne, IN 46815",IN,46815,(260) 246-2941
Indiana,River City Church,Reverend Robert A Bradford,"108 Beck Ln Lafayette, IN 47909",IN,47909,(765) 474-1432
Indiana,River City Church,Reverend Robert A Bradford,"108 Beck Ln Lafayette, IN 47909",IN,47909,(765) 474-1432
Indiana,River City Church - West Lafayette Campus,,"3504 Morehouse Rd West LaFayette, IN 47906",IN,47906,(765) 474-1432
Indiana,River City Church Attica,Reverend Robert A Bradford,"812 E Main St Attica, IN 47918",IN,47918,(765) 474-1432
Indiana,River City Church Attica,Reverend Robert A Bradford,"812 E Main St Attica, IN 47918",IN,47918,(765) 474-1432
Indiana,River City Espanol,Reverend Edward L Garcia,"2842 US Highway 231 S Lafayette, IN 47909",IN,47909,(765) 474-1432
Indiana,River of Life,,"2055 N State Highway 7 North Vernon, IN 47265",IN,47265,(812) 528-5443
Indiana,River of Life Fellowship of the Assemblies of God of Petersburg IN,Reverend James D Gidcumb,"342 E County Road 300 N Petersburg, IN 47567",IN,47567,(812) 354-8800
Indiana,Safe Harbor Church,Reverend Mark L MacKillop,"1944 Sweetgum Rd Rochester, IN 46975",IN,46975,(574) 223-4565
Indiana,Shiloh Assembly of God,Reverend Raymond G MacKillop,"10555 W State Road 10 San Pierre, IN 46374",IN,46374,(219) 828-5335
Indiana,Shiloh Assembly of God,Reverend James R Smith,"7971 E County Road 875 N Shelburn, IN 47879",IN,47879,(812) 383-7212
Indiana,Solid Rock Church Assembly of God,Reverend Dan E Chappelow,"69 Center St Whiteland, IN 46184",IN,46184,(317) 535-8949
Indiana,Souls Harbor Assembly of God,Reverend Mark E Snodderly,"3810 County Road 40A Auburn, IN 46706",IN,46706,(260) 925-1958
Indiana,Souls Harbor Assembly of God,Reverend Barry D Curtis,"8434 E State Road 267 Plainfield, IN 46168",IN,46168,(317) 838-0232
Indiana,Southgate Church,Reverend Jeffrey P Kennedy,"3717 S Michigan St South Bend, IN 46614",IN,46614,(574) 291-5230
Indiana,Southwest Assembly of God,Reverend Isaac J Deere,"7702 Smith Rd Fort Wayne, IN 46809",IN,46809,(260) 747-9324
Indiana,Southwood Assembly of God,Reverend Henry K Williams,"8700 S Meridian St Indianapolis, IN 46217",IN,46217,(317) 888-5683
Indiana,Springhill Christian Center,Reverend Mark E Wright,"12150 N Rooker Rd Mooresville, IN 46158",IN,46158,(317) 831-5799
Indiana,Sunnyside Assembly of God,Reverend Steve L Kerberg,"3200 Holmans Ln Jeffersonville, IN 47130",IN,47130,(812) 283-7536
Indiana,Sweetwater Assembly Espanol,Reverend Josue D Quirindongo,"2551 E State Road 114 North Manchester, IN 46962",IN,46962,(260) 982-6179
Indiana,Sweetwater Assembly of God,Reverend Jeremy M Jones,"2551 E State Road 114 North Manchester, IN 46962",IN,46962,(260) 982-6179
Indiana,The Assembly,Reverend Rebecca G Johnston,"830 E 38th St Indianapolis, IN 46205",IN,46205,(317) 800-9175
Indiana,The Assembly EVV,Reverend Jeffrey J Keenan,"4330 N Burkhardt Rd Evansville, IN 47715",IN,47715,(812) 473-4673
Indiana,The Caring Place,Reverend Jonathan N Susa,"2901 N Post Rd Indianapolis, IN 46219",IN,46219,(317) 897-7100
