district,church_name,pastor,address,state,zip_code,phone
Oregon,Community Dinner Sweet Home,Reverend T Mark Opperman,"1333 Clark Mill Rd Sweet Home, OR 97386",OR,97386,(541) 967-4673
Oregon,Community Life Church,Reverend Stephen L Gantt,"189 Monmouth Ave S Monmouth, OR 97361",OR,97361,(503) 910-6761
Oregon,Cross Road Assembly of God,Reverend Michael D Brandow,"1380 10th St Florence, OR 97439",OR,97439,(541) 997-3533
Oregon,Crossroads Church of Forest Grove,Reverend Douglas W Timmons,"1523 Pacific Ave Forest Grove, OR 97116",OR,97116,(503) 357-6223
Oregon,Crossroads Community,Reverend Richard L Welsheimer,"350 NW Sherman St Stanfield, OR 97875",OR,97875,(541) 449-3434
Oregon,Doxa Church,Reverend Matthew J Morris,"19070 SE Sunnyside Rd Damascus, OR 97089",OR,97089,(503) 753-1465
Oregon,Encounter Church,Reverend Larry G Gatlin,"301 NE Main Canyonville, OR 97417",OR,97417,(541) 839-4220
Oregon,Estacada Assembly of God,Reverend Edwin S Novak,"478 NW Wade St Estacada, OR 97023",OR,97023,(503) 630-6580
Oregon,Faith Christian Center of the Assemblies of God,Reverend Wayne J Boyd,"1049 NE 11th St Bend, OR 97701",OR,97701,(541) 382-8274
Oregon,Faith Journey Church,Reverend Jason A Sharp,"11265 SW Gaarde St Tigard, OR 97224",OR,97224,(503) 639-5336
Oregon,Family Life Church,Reverend David A Benson,"502 S Saint Paul Hwy Newberg, OR 97132",OR,97132,(503) 538-3181
Oregon,Family Worship Center,"Reverend Refugio J Franco, Jr.","5001 W Powell Blvd Gresham, OR 97030",OR,97030,(503) 661-7210
Oregon,Family Worship Center,Reverend Daren C Strong,"330 NE Eighth St Irrigon, OR 97844",OR,97844,(541) 922-3054
Oregon,Filipino Christian International Assembly of God,Reverend Rogelio G Gaad,"5001 W Powell Blvd Gresham, OR 97030",OR,97030,(971) 263-1800
Oregon,First Assembly of God,Reverend Nick A Buhler,"1775 7th St Astoria, OR 97103",OR,97103,(503) 325-7331
Oregon,First Assembly of God,Reverend Kevin R Parker,"726 W Oak St Lebanon, OR 97355",OR,97355,(541) 259-1265
Oregon,First Assembly of God,Reverend Joseph D Newberry,"47949 Highway 58 Oakridge, OR 97463",OR,97463,(541) 782-2342
Oregon,First Assembly of God,Reverend Joshua P Brunette,"1911 SE Court St Pendleton, OR 97801",OR,97801,(541) 276-6417
Oregon,First Assembly of God,Reverend Aaron N Mapes,"835 S Main St Prineville, OR 97754",OR,97754,(541) 447-7254
Oregon,First Samoan Assembly of God,Reverend Tony M Faaopega,"7615 N Lombard St Portland, OR 97203",OR,97203,(503) 421-6180
Oregon,Fountain of Life Assembly of God,Reverend Mark W McLean,"451 S Junction Ave Cave Junction, OR 97523",OR,97523,(541) 592-3956
Oregon,Full Gospel Assembly of God,Reverend Warren E Swanson,"19250 N Umpqua Hwy Glide, OR 97443",OR,97443,(541) 496-0327
Oregon,Gateway Worship Center,Reverend Loren L Dummer,"610 NW 5th St Clatskanie, OR 97016",OR,97016,(503) 728-2491
Oregon,God's Lighthouse,Reverend Jeffrey G Coon,"103 8th St Garibaldi, OR 97118",OR,97118,(503) 322-3501
Oregon,Gold Hill Christian Center,Reverend Christian Grigson,"503 Hayes St Gold Hill, OR 97525",OR,97525,(541) 855-7331
Oregon,Golgotha Romanian Pentecostal Church,Reverend Mike Shotropa,"630 NE 192nd Ave Portland, OR 97230",OR,97230,(503) 804-5327
Oregon,Harlan Chapel of the Valley,Reverend Edward D Uhles,"934 Marys Peak Rd Blodgett, OR 97326",OR,97326,(541) 438-4611
Oregon,Harvest Church Assembly of God,Reverend Bradley W Phillips,"3720 Birch St Baker City, OR 97814",OR,97814,(541) 523-4233
Oregon,Harvest Church Carlton,Reverend Clint R Reeves,"437 S 3rd St Carlton, OR 97111",OR,97111,(541) 733-6766
Oregon,Hebo Christian Center,Reverend Lonny E Moeller,"31350 Highway 101 S Hebo, OR 97122",OR,97122,(503) 392-3585
Oregon,Hermiston Christian Center,Reverend Dale W Larson,"1825 W Highland Ave Hermiston, OR 97838",OR,97838,(541) 567-3480
Oregon,Hillside Church,Reverend Brent M Murphy,"635 Holbrook Ln Creswell, OR 97426",OR,97426,(541) 895-3352
Oregon,Hope Church,Reverend Mark B Robinson,"2817 Santiam Hwy SE Albany, OR 97322",OR,97322,(541) 967-4673
Oregon,Hope Church Sweet Home,Reverend T Mark Opperman,"890 Mountain View Rd Sweet Home, OR 97386",OR,97386,(541) 967-4673
Oregon,Horizon Community Church,Reverend Stanley E Russell,"23370 SW Boones Ferry Rd Tualatin, OR 97062",OR,97062,(503) 612-6688
Oregon,Horizon Community Church,Reverend Stanley E Russell,"23370 SW Boones Ferry Rd Tualatin, OR 97062",OR,97062,(503) 612-6688
Oregon,Japanese Fellowship Church,Reverend Hiroyuki Noda,"5700 SW Dosch Rd Portland, OR 97239",OR,97239,(503) 245-7735
Oregon,Jasper Assembly of God,Reverend Trevor E Means,"37140 Hilld Creek Rd Springfield, OR 97478",OR,97478,(541) 746-0185
Oregon,Journey Church,Reverend Joshua C Herndon,"330  Main St Willamina, OR 97396",OR,97396,(503) 876-4424
Oregon,King's Assembly,,"92027 Marcola Rd Springfield, OR 97478",OR,97478,(541) 933-2998
Oregon,Kings Circle Assembly of God,"Frank E Montgomery, Jr.","2110 NW Circle Blvd Corvallis, OR 97330",OR,97330,(541) 757-9080
Oregon,Knappa Assembly of God,Reverend David A Pollard,"41767 Old Highway 30 Astoria, OR 97103",OR,97103,(503) 458-6676
Oregon,Legacy Church,Reverend Demetrius L Rogers,"27938 SE Stark St Troutdale, OR 97060",OR,97060,(503) 665-7500
Oregon,Life Church - Greater Portland,Matthew J Blankenship,"5585 SW 209th Ave Aloha, OR 97078",OR,97078,(503) 649-4444
Oregon,Life in Christ Center,Reverend Allen D Refsland,"3095 Cherry Heights Rd The Dalles, OR 97058",OR,97058,(541) 296-1136
Oregon,Life Spring Church of the Assemblies of God,Reverend Bruce K Swanson,"9165 Portland Rd NE Brooks, OR 97305",OR,97305,(503) 393-2155
Oregon,Lighthouse Assembly of God,Reverend C Doug Jamieson,"15803 Highway 101 S Brookings, OR 97415",OR,97415,(541) 469-3458
Oregon,Lighthouse Worship Center,Reverend Joshua D Wolfe,"96 SW 2nd St Ontario, OR 97914",OR,97914,(541) 889-5730
Oregon,Living Faith Assembly,Reverend Rulon T Combs,"467 S 10th St Cottage Grove, OR 97424",OR,97424,(541) 942-2612
Oregon,Living Hope Christian Center,Reverend Brigham E Brown,"25 NE A St Madras, OR 97741",OR,97741,(541) 475-2405
Oregon,Living Water Family Fellowship,Douglas E Fairrington,"52353 McKenzie Hwy Blue River, OR 97413",OR,97413,(503) 582-1078
Oregon,Living Word Fellowship Assembly of God,Reverend John D Menaker,"12700 SE Orient Dr Boring, OR 97009",OR,97009,(503) 663-3366
Oregon,Mission Assembly of God,"Michael V Van Pelt, Sr.","47328 Short Mile Rd Pendleton, OR 97801",OR,97801,(458) 308-1604
Oregon,Morning Star Worship Center,Reverend Carolyn M Thomas,"33509 NE Williams St Scappoose, OR 97056",OR,97056,(503) 543-3444
Oregon,Mosaic Church,Reverend Jeffery P Kirkland,"1675 Wallace Rd NW Salem, OR 97304",OR,97304,(503) 364-0002
Oregon,Mosaic Church-Dallas,Reverend Cody A Loop,"1079 Jefferson St Dallas, OR 97338",OR,97338,(503) 364-0002
Oregon,Mosaic South,,"197 Hrubetz Rd SE Salem, OR 97302",OR,97302,(503) 364-0002
Oregon,Mountain Life Church,Reverend Jerad M Upwall,"10700 S Walton Rd La Grande, OR 97850",OR,97850,(541) 805-0073
Oregon,My Hope City Church,Reverend Jason P Noble,"3396 Avenue A White City, OR 97503",OR,97503,(541) 203-0849
Oregon,Narrative Church,,"11507 SW Pacific Hwy Tigard, OR 97223",OR,97223,(503) 427-8111
Oregon,Neighborhood Assembly of God,,"815 Irving Rd Eugene, OR 97404",OR,97404,(541) 688-4121
Oregon,Neighborhood Church,Reverend Jonathan E Hardy,"2815 Pine St SE Albany, OR 97322",OR,97322,(541) 926-7981
Oregon,Neighborhood Church Assembly of God,Reverend Paul D Owen,"21065 SW Stafford Rd Tualatin, OR 97062",OR,97062,(503) 638-8765
Oregon,New Directions Assembly of God,,"21065 SW Stafford Rd Tualatin, OR 97062",OR,97062,(503) 635-3515
Oregon,New Hope Chapel Assembly of God,Reverend Curtis W Holt,"477 Oak St Vale, OR 97918",OR,97918,(541) 473-3219
Oregon,New Hope Christian Center,Reverend Jonathan D Stewart,"919 SW 2nd St Sheridan, OR 97378",OR,97378,(503) 843-3277
Oregon,New Hope Fellowship,Reverend Daniel Basaldua,"764 E Central Ave Sutherlin, OR 97479",OR,97479,(541) 459-2587
Oregon,New Life Church,Reverend Brent J Wagner,"2080 19th St Springfield, OR 97477",OR,97477,(541) 746-1291
Oregon,New Life Redemption Center,,"94245 6th St Gold Beach, OR 97444",OR,97444,(541) 425-5157
Oregon,North Valley Assembly of God,Reverend Russell E Millsaps,"368 Jump Off Joe Creek Grants Pass, OR 97526",OR,97526,(541) 476-5737
Oregon,Oregon Ministry Network,,"5745 Inland Shores Way N Keizer, OR 97303",OR,97303,(503) 393-4411
Oregon,Outback Assembly of God,Reverend Gerald A Elrod,"1014 Center St Lakeview, OR 97630",OR,97630,(541) 947-2520
Oregon,Parkway Christian Center,Reverend Jason M Smotherman,"229 NE Beacon Dr Grants Pass, OR 97526",OR,97526,(541) 479-2639
Oregon,Path Church,Reverend Taylor J Galbreath,"310 N 10th St Central Point, OR 97502",OR,97502,(541) 664-3353
Oregon,Peoples Church,Reverend Thomas D Murray,"4500 Lancaster Dr NE Salem, OR 97305",OR,97305,(503) 304-4000
Oregon,Peoples Church Stayton,Reverend Thomas D Murray,"657 N 2nd Ave Stayton, OR 97383",OR,97383,(503) 769-2777
Oregon,Philadelphia Romanian Pentecostal Church,Reverend Vasile Cinpean,"5544 SE 128th Ave Portland, OR 97236",OR,97236,(503) 761-5067
Oregon,Philadelphia Romanian Pentecostal Church,Reverend Vasile Cinpean,"5544 SE 128th Ave Portland, OR 97236",OR,97236,(503) 761-5067
Oregon,Pilot Rock Assembly of God,,"123 Beach St Pilot Rock, OR 97868",OR,97868,
Oregon,Portland Christian Center,Reverend Nathan W Lindseth,"5700 SW Dosch Rd Portland, OR 97239",OR,97239,(503) 245-7735
Oregon,Portland Metro Assembly of God,Reverend Jon L Hagebusch,"5004 NE 6th Ave Portland, OR 97211",OR,97211,(503) 287-4825
Oregon,Praise Assembly,Reverend Joe G Pearson,"189 Monmouth Ave S Monmouth, OR 97361",OR,97361,(503) 302-5353
Oregon,Praise Assembly McMinnville,Reverend Joe G Pearson,"930 NE 3rd St McMinnville, OR 97128",OR,97128,(503) 949-6638
Oregon,Praise Assembly Mitchell,,"300 Highway 26 Mitchell, OR 97750",OR,97750,(503) 269-1727
Oregon,Puerta de FE,Reverend Celso Sanchez,"189 Monmouth Ave S Monmouth, OR 97361",OR,97361,(503) 910-6470
Oregon,Real Life Church,Reverend Trevor E Means,"33988 C St Eugene, OR 97405",OR,97405,(541) 746-9249
Oregon,Real Life Church Noti Campus,Reverend Bruce C Smith,"22540 Fir St Noti, OR 97461",OR,97461,(541) 746-9249
Oregon,Real Life Church-Veneta,Reverend Bruce C Smith,"88131 Territorial Rd Veneta, OR 97487",OR,97487,(541) 746-9249
Oregon,Reese Creek Assembly of God,,"900 Butte Falls Hwy Eagle Point, OR 97524",OR,97524,(541) 892-2743
Oregon,Refuge Church Malin,Reverend Ricky B Dickinson,"2404 5th St Malin, OR 97632",OR,97632,(541) 723-3961
Oregon,Refuge Church Merrill,Reverend Jesus Valdez-Mendez,"225 N Monroe St Merrill, OR 97633",OR,97633,(541) 798-5321
Oregon,Refuge Church Paisley,Reverend James A Boyd,"38344 Highway 31 Paisley, OR 97636",OR,97636,(541) 209-6900
Oregon,Refuge Church Prospect Campus,Reverend James A Boyd,"140 Mill Creek Dr Prospect, OR 97536",OR,97536,(541) 560-3650
Oregon,Refuge City Church,Reverend James A Boyd,"2610 Shasta Way Klamath Falls, OR 97603",OR,97603,(541) 882-1668
Oregon,Refuge Living Springs Church,Reverend Aaron L Neese,"31897 Mission St Bonanza, OR 97623",OR,97623,(541) 545-6671
Oregon,Relevant Church,Reverend Brian E Steller,"520 N 5th St Jacksonville, OR 97530",OR,97530,(541) 899-1015
Oregon,Relevant Life Church,Reverend Kevin L Reich,"1090 Fairview Ave SE Salem, OR 97302",OR,97302,(503) 364-7759
Oregon,Relevant Life Church East Campus,Reverend Kevin L Reich,"491 Lancaster Dr NE Salem, OR 97301",OR,97301,(503) 364-7759
Oregon,Rise Up Family Fellowship,Reverend Robert M Shatswell,"22770 NW Fisher Rd Buxton, OR 97109",OR,97109,(503) 901-3312
Oregon,River City Church,"Reverend Barry K Dale, Jr.","980 W Fromdahl Dr Roseburg, OR 97471",OR,97471,(541) 890-8498
Oregon,River of Life Assembly,Reverend Terrell K Abbott,"979 Tucker Rd Hood River, OR 97031",OR,97031,(541) 386-3656
Oregon,River of Life Assembly Bingen Campus,Reverend Terrell K Abbott,"114 W Jefferson St Bingen, WA 98605",WA,98605,(541) 386-3656
Oregon,ROAR NW,"Reverend Jeffrey McCracken, Sr.","75950 Rock Crest St Rainier, OR 97048",OR,97048,(503) 556-8211
Oregon,Rogue River Assembly of God,Reverend Dale J Schaffner,"270 W Evans Creek Rd Rogue River, OR 97537",OR,97537,(541) 582-0563
Oregon,Russian Gospel Church C E F,Reverend Boris P Mitiusev,"Rt 1 Meridian & S Hope Hubbard, OR 97032",OR,97032,(503) 651-3335
Oregon,Seaside Assembly of God,Reverend Christopher L Weber,"540 S Holladay Dr Seaside, OR 97138",OR,97138,(503) 738-6180
Oregon,Shiloh Ranch Cowboy Church,Reverend Joe G Pearson,"15696 SW Bussett Rd Powell Butte, OR 97753",OR,97753,(541) 410-2444
Oregon,Skyline Assembly of God,Reverend Steven E B Blanchard,"Hwy 226 S Scio, OR 97374",OR,97374,(503) 394-3347
Oregon,South Coast Assembly,Reverend David A Weston,"Hwy 101 & 13th St Bandon, OR 97411",OR,97411,(541) 347-3216
Oregon,Terrebonne Assembly of God,Reverend Jeremy L Hocker,"379  NW Smith Rock Way Terrebonne, OR 97760",OR,97760,(541) 504-5212
Oregon,The Dwelling,Reverend Daniel J Schmoll,"5585 SW 209th Ave Aloha, OR 97078",OR,97078,(503) 649-4444
Oregon,The Harbor Assembly of God,Reverend John A Norman,"2050 Lincoln St North Bend, OR 97459",OR,97459,(541) 756-4838
Oregon,Thrive Church,Reverend Kevin L Drake,"235 S Laguna St Klamath Falls, OR 97601",OR,97601,(541) 883-2286
Oregon,Tillamook Christian Center Assembly of God,,"701 Marolf Loop Rd Tillamook, OR 97141",OR,97141,(503) 842-6555
Oregon,Turning Point Church,Reverend Robert C Mihuc,"13333 SE Rusk Rd Milwaukie, OR 97222",OR,97222,(503) 305-8704
Oregon,Umpqua Valley Community Fellowship,Reverend Dave Edwards,"163 NE Division St Myrtle Creek, OR 97457",OR,97457,(541) 860-7145
Oregon,Valley Christian Center,Reverend Shane K Nelson,"800 N Main St Milton Freewater, OR 97862",OR,97862,(541) 938-7161
Oregon,Valley Christian Center Assembly of God,Reverend Thomas W Green,"448 Maple St Myrtle Point, OR 97458",OR,97458,(541) 252-9913
Oregon,Valley Life Center,Reverend Chris A Barker,"1795 SE Miller Ave Dallas, OR 97338",OR,97338,(503) 623-4116
Oregon,Valley River Assembly of God,Reverend Kevin W Wilson,"900 Robin Hood Ave Eugene, OR 97401",OR,97401,(541) 484-0632
Oregon,Vietnamese Christian Community Church,Reverend Stephen H Nghiem,"2720 SE 17th Ave Portland, OR 97202",OR,97202,(503) 841-2992
Oregon,Warrenton Calvary Assembly of God,,"1365 S Main Ave Warrenton, OR 97146",OR,97146,(503) 861-1712
Oregon,Westport Christian Center,Reverend Jason A Jones,"91104 Hungry Hollow Loop Westport, OR 97016",OR,97016,(503) 455-2312
Oregon,Willamette Christian Center,Reverend A Van Clements,"2500 W 18th Ave Eugene, OR 97402",OR,97402,(541) 686-8651
Oregon,Willamette Christian Center,Reverend A Van Clements,"1080 Laurel St Junction City, OR 97448",OR,97448,(541) 686-8651
Oregon,Zeal Church,Reverend Terry J Haight,"730 E Hurlburt Ave Hermiston, OR 97838",OR,97838,(541) 567-5831
