district,church_name,pastor,address,state,zip_code,phone
North Dakota,Evangel Garrison Campus,Reverend Andrew J Storsved,"101 N Main St Garrison, ND 58540",ND,58540,(701) 255-0500
North Dakota,Faith Assembly of God,,"1010 Forest St Lisbon, ND 58054",ND,58054,(701) 683-5756
North Dakota,First Assembly of God,Reverend Jeffery Wiedenmeyer,"1720 8th Ave SW Jamestown, ND 58401",ND,58401,(701) 252-4092
North Dakota,Freedom Church,Reverend Nathan T Johnson,"308 Demers Ave Apt 1 Grand Forks, ND 58201",ND,58201,(701) 772-3117
North Dakota,Freedom Church Crookston,Reverend Nathan T Johnson,"101 W 2ND St Crookston, MN 56716",MN,56716,(701) 772-3117
North Dakota,Full Life Assembly of God,Reverend Samuel R Acquah,"400 22nd Ave NW Minot, ND 58703",ND,58703,(701) 339-9091
North Dakota,Glad Tidings Assembly of God,Reverend Nathan J Steen,"314 3rd Ave SW Rugby, ND 58368",ND,58368,(701) 776-5704
North Dakota,Golden Harvest Church,Reverend Tony Sifuentes,"212 Iowa Ave Mott, ND 58646",ND,58646,(701) 824-2009
North Dakota,Gospel Tabernacle,Reverend Brian H Skaar,"153 W Curtis Ave Binford, ND 58416",ND,58416,(701) 247-2875
North Dakota,Gospel Tabernacle,Reverend Cary L Enno,"101 W 4th Pl New Town, ND 58763",ND,58763,(701) 627-3531
North Dakota,Halliday Assembly of God,Reverend Barry D Van Wagner,"220 E Railroad St E Halliday, ND 58636",ND,58636,(701) 938-4418
North Dakota,Harvest Outreach Church of the Assemblies of God,Reverend Dominick D Warne,"1155 21st Ave N Wahpeton, ND 58075",ND,58075,(701) 642-9445
North Dakota,Harvest Valley Church,"Reverend Randolph L Hahne, Jr.","6350 76th Ave S Horace, ND 58047",ND,58047,(701) 212-3796
North Dakota,Harvest Valley Church,"Reverend Randolph L Hahne, Jr.","6350 76th Ave S Horace, ND 58047",ND,58047,(701) 212-3796
North Dakota,Harvest Valley Church -North Fargo,Reverend Nathan D Leedahl,"670 4th Ave N Fargo, ND 58102",ND,58102,(701) 866-9954
North Dakota,Heartland Community Church,Reverend Ethan M Zaun,"1751 Main Ave E West Fargo, ND 58078",ND,58078,(701) 866-9305
North Dakota,Journey Church Assembly of God,Reverend Daniel M Dangerfield,"1805 2nd St SE Minot, ND 58701",ND,58701,(701) 838-1111
North Dakota,Journey Church Assembly of God,Reverend Kayla M Buckley,"1102 County Road 22 Washburn, ND 58577",ND,58577,(701) 838-1111
North Dakota,Lake Assembly of God,Reverend Jerald J Dvorscak,"101 2nd Ave E Powers Lake, ND 58773",ND,58773,(701) 464-5612
North Dakota,Life Church Assembly of God,Reverend Vondell K Brandt,"1905 26th St W Williston, ND 58801",ND,58801,(701) 572-5042
North Dakota,Lighthouse Assembly of God,Reverend Michael Joseph Cruz,"830 S 18th St Bismarck, ND 58504",ND,58504,(701) 516-6645
North Dakota,Lighthouse Assembly of God,Reverend Brandon W Wegener,"418 Streifel Rd W Fort Totten, ND 58335",ND,58335,(701) 766-4826
North Dakota,New Hope Fellowship,"Reverend Norman C Economy, Jr.","314 15th Ave Langdon, ND 58249",ND,58249,(701) 256-3979
North Dakota,New Life Assembly of God,Reverend Leroy Aufenkamp,"400 Brown Ave Drayton, ND 58225",ND,58225,(701) 454-3396
North Dakota,New Life Assembly of God,Reverend Kevin Libby,"720 3rd Ave N Ellendale, ND 58436",ND,58436,(701) 349-5449
North Dakota,New Life Assembly of God,Reverend Kevin E Zaun,"520 Wintershow Rd SW Valley City, ND 58072",ND,58072,(701) 845-2259
North Dakota,New Life Church,Reverend Marc P Eidahl,"1320 Tacoma Ave Bismarck, ND 58504",ND,58504,(701) 751-0799
North Dakota,New Life Church - Jamestown,,"2717 Highway 281 S Jamestown, ND 58401",ND,58401,(701) 873-5400
North Dakota,New Life Underwood,Reverend Ernest C Keplin,"519 Borchardt Ave Underwood, ND 58576",ND,58576,(701) 442-3130
North Dakota,New Life Worship Center,Reverend Ron L Enget,"416 7th St NW Beulah, ND 58523",ND,58523,(701) 707-9852
North Dakota,North Dakota Ministry,,"1724 N Grandview Ln Bismarck, ND 58503",ND,58503,(701) 255-2526
North Dakota,Northview Church,Reverend David D Leedahl,"3401 25th St S Fargo, ND 58104",ND,58104,(701) 232-0003
North Dakota,River of Life Assembly of God,Reverend Kevin J Anderson,"1903 Highway 20 Devils Lake, ND 58301",ND,58301,(701) 662-4582
North Dakota,River of Life Assembly of God,Reverend Kevin J Anderson,"1903 Highway 20 Devils Lake, ND 58301",ND,58301,(701) 662-4582
North Dakota,River of Life Assembly of God,Reverend Corey A Rice,"400 22nd Ave NW Ste 2 Minot, ND 58703",ND,58703,(701) 858-7777
North Dakota,River of Life Church International,Reverend Jalyn R McGill,"59 Osborn Dr Dickinson, ND 58601",ND,58601,(701) 225-3698
North Dakota,Rock Church,Reverend Scott J Kruse,"West Acres Cinema 4101 17th Ave SW Fargo, ND 58103",ND,58103,(701) 261-2709
North Dakota,Standing Rock Gospel Mission,"Reverend Randolph L Hahne, Sr.","221 Oahe Ave Fort Yates, ND 58538",ND,58538,(605) 840-9004
North Dakota,Stanley River of Life Church,Reverend Byron L Lindbo,"8155 Highway 2 Stanley, ND 58784",ND,58784,(701) 628-3390
North Dakota,Turtle Mountain Worship Center,,"Highway 4 E Belcourt, ND 58316",ND,58316,(701) 477-6017
North Dakota,United Community Church,Reverend Delbert W Maxted,"335 N Central Ave Beach, ND 58621",ND,58621,(701) 218-0888
North Dakota,Valley Christian Church Assembly of God,Reverend Chris E Dawes,"3920 Cherry St Grand Forks, ND 58201",ND,58201,(701) 746-7327
North Dakota,WCAG Belfield,Reverend Tobin N Arnold,"101 2nd Ave NE Belfield, ND 58622",ND,58622,(406) 971-9645
North Dakota,WCAG Fairview,Reverend Layne J McCarthy,"610 S Ellery Ave Fairview, MT 59221",MT,59221,(701) 842-3353
North Dakota,WCAG Kenmare,Reverend Kristan D Faul,"49303 Highway 52 N Kenmare, ND 58746",ND,58746,(701) 720-6234
