district,church_name,pastor,address,state,zip_code,phone
Illinois,Faith Assembly of God,Reverend Jeffery D Baker,"539 N Maple St Du Quoin, IL 62832",IL,62832,(618) 542-6910
Illinois,Faith Assembly of God,Reverend Michael L Floyd,"1645 Keokuk St Hamilton, IL 62341",IL,62341,(217) 896-7752
Illinois,Faith Assembly of God,Daniel J Schluckebier,"4000 State St Quincy, IL 62305",IL,62305,(217) 223-0080
Illinois,Faith Christian Centre Assemblies of God,Reverend Rick A Brisbin,"2354 Hollands Grove Rd Washington, IL 61571",IL,61571,(309) 745-9376
Illinois,Faith Church,Reverend Darren A Palmer,"1225 Nicholson Rd Lincoln, IL 62656",IL,62656,(217) 735-5900
Illinois,Faith Church,Reverend Stephen G Adamson,"800 Wenzel Rd Peru, IL 61354",IL,61354,(815) 223-2701
Illinois,Faith City Church Chicago,Reverend Keith N Brown,"9152 S Ashland Ave Chicago, IL 60620",IL,60620,(773) 881-8561
Illinois,Faith Harvest Assembly of God,Reverend Richard H Swiney,"W Main St Vienna, IL 62995",IL,62995,(618) 658-6681
Illinois,FaithBridge Church,Reverend Clinton E Walker,"0S347 Jefferson St Winfield, IL 60190",IL,60190,(630) 791-5007
Illinois,Family Life Church,Reverend Jean C Melendez,"44W555 Keslinger Rd Elburn, IL 60119",IL,60119,(630) 365-9299
Illinois,Family Worship Center,Doctor John I Chamness,"1004 Opdyke St Chester, IL 62233",IL,62233,(618) 300-0023
Illinois,First Assembly of God,Reverend Chance R Bringman,"900 Fair Oaks Dr Belleville, IL 62221",IL,62221,(618) 233-1177
Illinois,First Assembly of God,Reverend David P Smith,"1105 7th Ave Belvidere, IL 61008",IL,61008,(815) 544-3906
Illinois,First Assembly of God,Reverend Michael A Rorie,"101 Roosevelt St Bethalto, IL 62010",IL,62010,(618) 500-6280
Illinois,First Assembly of God,Reverend Anthony C Tocco,"712 W Locust St Bloomington, IL 61701",IL,61701,(309) 454-2402
Illinois,First Assembly of God,Reverend Nicholas K Hobson,"4095 Route 159 Bunker Hill, IL 62014",IL,62014,(618) 585-3514
Illinois,First Assembly of God,,"9 Jerome Ln Cahokia, IL 62206",IL,62206,(618) 337-6907
Illinois,First Assembly of God,Reverend Steven J Schmidt,"18772 Route 4 Carlinville, IL 62626",IL,62626,(217) 854-8924
Illinois,First Assembly of God,Reverend Roger C Findley,"1890 Franklin St Carlyle, IL 62231",IL,62231,(618) 594-3689
Illinois,First Assembly of God,Reverend James R Hooker,"325 W Main St East Alton, IL 62024",IL,62024,(618) 259-4388
Illinois,First Assembly of God,Reverend W Randall Green,"439 S Orange St Havana, IL 62644",IL,62644,(217) 430-8690
Illinois,First Assembly of God,Reverend Adam E Smith,"500 Cross Ave Jerseyville, IL 62052",IL,62052,(618) 498-9597
Illinois,First Assembly of God,"Reverend Ted D Brown, II","27 N Monterey Dr Kankakee, IL 60901",IL,60901,(815) 932-0322
Illinois,First Assembly of God,Reverend M Wade Heimer,"22817 W Grant Hwy Marengo, IL 60152",IL,60152,(815) 568-1170
Illinois,First Assembly of God,,"135 W Main St Mascoutah, IL 62258",IL,62258,(618) 566-2704
Illinois,First Assembly of God,,"445 N 16th St Murphysboro, IL 62966",IL,62966,(618) 521-4213
Illinois,First Assembly of God,,"800 E Vernon Ave Normal, IL 61761",IL,61761,(309) 454-2402
Illinois,First Assembly of God,Reverend Paul D Goss,"2408 E Main St Olney, IL 62450",IL,62450,(618) 392-2222
Illinois,First Assembly of God,Reverend Erik S Bundy,"1131 1st Ave Ottawa, IL 61350",IL,61350,(815) 433-3524
Illinois,First Assembly of God,Reverend Michael E Wood,"213 W Blackburn St Paris, IL 61944",IL,61944,(217) 463-5355
Illinois,First Assembly of God,Reverend Jason A Persinger,"4020 N Brandywine Dr Peoria, IL 61614",IL,61614,(309) 685-5291
Illinois,First Assembly of God,Reverend Donald E Jefferies,"108 S Oak St Shelbyville, IL 62565",IL,62565,(217) 774-3277
Illinois,First Assembly of God,Reverend Lisa I Rhodes,"1902 S Church St Streator, IL 61364",IL,61364,(815) 672-2801
Illinois,First Assembly of God,"Reverend John A Bolling, Jr.","781 N 9th St Wood River, IL 62095",IL,62095,(618) 670-6421
Illinois,Freedom Church,Reverend Dallas C Bear,"1439 W Whittaker St Salem, IL 62881",IL,62881,(217) 343-4862
Illinois,GCFirst Assembly of God,Reverend Stacey L Wilson,"2317 Madison Ave Granite City, IL 62040",IL,62040,(618) 451-1200
Illinois,Glad Tidings Assembly of God,Reverend Matthew S Samuels,"500 S 27th St Decatur, IL 62521",IL,62521,(217) 233-8400
Illinois,Glenview Assembly of God,Reverend Timothy O'Keefe,"3000 Maryville Rd Granite City, IL 62040",IL,62040,(618) 670-1133
Illinois,Gospel Encounter Church,Reverend Daniel L Nalley,"2901 Veterans Mem Dr Mount Vernon, IL 62864",IL,62864,(618) 315-9825
Illinois,Great Light Christian Center,"Reverend Ramon N Granados, Jr.","5904 Forrest Blvd Washington Park, IL 62202",IL,62202,(618) 304-7900
Illinois,GT Church,Reverend Davin T Johnson,"2201 E Washington St East Peoria, IL 61611",IL,61611,(309) 694-4433
Illinois,Harvest Chapel,"Reverend Wesley E Bell, II","725 S Countyline Rd Sandwich, IL 60548",IL,60548,(815) 786-8669
Illinois,Harvest Christian Center,Reverend Abayomi Ajayi,"4020 N Tripp Ave Chicago, IL 60641",IL,60641,(773) 685-4222
Illinois,Harvest Church International,Reverend Kevin D Lingenfelter,"40 E Illinois Highway 61 Plymouth, IL 62367",IL,62367,(309) 458-6677
Illinois,Harvest Fellowship,Reverend Scott M Mool,"135 E 2nd St El Paso, IL 61738",IL,61738,(309) 527-3777
Illinois,Heart of Worship Deaf Assembly,Reverend Marva B Petrus,"1200 Moreland Dr Belleville, IL 62223",IL,62223,(618) 377-7625
Illinois,Heart of Worship Deaf Assembly,Reverend Marva B Petrus,"Salem Assembly 135 N Hotze Rd Salem, IL 62881",IL,62881,(618) 377-7625
Illinois,Hillery Assembly of God,Reverend Kenneth E Young,"19454 Henning Rd Danville, IL 61834",IL,61834,(217) 474-1554
Illinois,Hilltop Assembly of God,Reverend Timothy J Keller,"2001 Vaughn Rd Wood River, IL 62095",IL,62095,(618) 254-0441
Illinois,Hobson Road Community Church,Reverend Daniel L Martinson,"2531 Hobson Rd Downers Grove, IL 60516",IL,60516,(630) 968-6146
Illinois,Hope Church,Reverend Harold H Kooistra,"5707 Wolf Rd La Grange, IL 60525",IL,60525,(708) 246-2780
Illinois,Hope Church Bridgeport,Reverend Luis V Borjas,"816 W 31st St Chicago, IL 60608",IL,60608,(708) 227-6958
Illinois,Hope Church Frankfort,"Reverend Jeffrey R Lister, Jr.","200 S Elsner Rd Frankfort, IL 60423",IL,60423,(815) 469-1966
Illinois,Hope Community Dinner,,"6743 S Kedzie Ave Chicago, IL 60629",IL,60629,(708) 246-2780
Illinois,Hope Culture Church,Reverend Daniel J Dominguez,"100 Symphony Way Elgin, IL 60120",IL,60120,(224) 325-4009
Illinois,Hope Midway,Reverend Joseph J Molodecki,"6059 S Archer Ave Chicago, IL 60638",IL,60638,(708) 246-2780
Illinois,Hope Unlimited Church,Reverend Ryan A Harris,"428 N Walnut St Danville, IL 61832",IL,61832,(217) 442-1371
Illinois,Iglesia Casa De Misericordia,Reverend Enio D Bravatty,"2300 N Narragansett Ave Chicago, IL 60639",IL,60639,(773) 622-2498
Illinois,Iglesia Ebeneezer En Cuentro Con Dios,Reverend Jose Acosta,"415 E 4th St Beardstown, IL 62618",IL,62618,
Illinois,Iglesia Evangel,Reverend Jose A Bendeck,"5700 Bartels Rd Hanover Park, IL 60133",IL,60133,(630) 671-1570
Illinois,Iglesia Hope,Reverend Luis V Borjas,"6059 S Archer Ave Chicago, IL 60638",IL,60638,(708) 227-6958
Illinois,Illinois District Council,,"17280 Lakeside Dr Carlinville, IL 62626",IL,62626,(217) 854-4600
Illinois,Impact Church,Anthony M Pelegrino,"400 N 5th Ave Maywood, IL 60153",IL,60153,(773) 908-9857
Illinois,Journey Church Clinton,Nicholis R Blacklidge,"801 S Mulberry St Clinton, IL 61727",IL,61727,(217) 935-8316
Illinois,Joy Assembly,Reverend David E Knoblich,"214 N Main Stonington, IL 62567",IL,62567,(217) 325-4144
Illinois,Joy Christian Fellowship Church,"Reverend Robert M Shavers, Jr.","1242 W 111th St Chicago, IL 60643",IL,60643,(708) 551-5846
Illinois,Lake of the Woods Church,Reverend David V Lutes,"910 S Trailside Dr Mahomet, IL 61853",IL,61853,(217) 586-5805
Illinois,Lake Shore Assembly of God,Reverend C Brian Larson,"Merit School of Music 38 S Peoria St Chicago, IL 60607",IL,60607,(312) 464-1834
Illinois,Life Church Assembly of God,Reverend Kenneth J Hansen,"5910 Elevator Rd Roscoe, IL 61073",IL,61073,(815) 623-7625
Illinois,Life Community Church,Reverend Larry J Bridges,"626 W Bottom Ave Columbia, IL 62236",IL,62236,(618) 612-6897
Illinois,Life in the Spirit Assembly,Reverend Gerardo T Nulud,"6140 Dempster St Morton Grove, IL 60053",IL,60053,(847) 219-7436
Illinois,Life Myanmar Church,Reverend Zam Sian Piang,"447 W North Ave Lombard, IL 60148",IL,60148,(630) 474-2540
Illinois,LifePoint Church,Reverend Jeffrey L Heil,"703 Fourth St Carrollton, IL 62016",IL,62016,(217) 942-6274
Illinois,Light House Church Assembly of God,Reverend Neil A Lindwall,"4100 W Shamrock Ln McHenry, IL 60050",IL,60050,(815) 344-2205
Illinois,Lighthouse Assembly of God Church,Reverend Brett N Laszlo,"670 Airport Rd Metropolis, IL 62960",IL,62960,(618) 524-2256
Illinois,Litchfield Assembly of God,Reverend Carl D Hayes,"1125 N Harrison St Litchfield, IL 62056",IL,62056,(217) 324-3331
Illinois,Living Water Community Church,Reverend Jeremiah J Stingl,"190 Lily Cache Ln Bolingbrook, IL 60440",IL,60440,(630) 759-5799
Illinois,Living Waters Assembly of God,Reverend Richard A Valkanet,"525 N Atkinson Rd Grayslake, IL 60030",IL,60030,(847) 223-7541
Illinois,Livingston County Assembly of God,Reverend Brock C McLane,"18034 N 2100 East Rd Pontiac, IL 61764",IL,61764,(815) 674-4387
Illinois,Lovington Assembly of God,Reverend Michael M Carriger,"228 N Broadway St Lovington, IL 61937",IL,61937,
Illinois,Maranatha Assembly of God,"Reverend Lionel Lozano, Jr.","3542 W 59th St Chicago, IL 60629",IL,60629,(773) 436-8550
Illinois,Maranatha Assembly of God,Reverend Douglas N Lowery,"555 W Imboden Dr Decatur, IL 62521",IL,62521,(217) 423-2452
Illinois,Maranatha Assembly of God,Reverend Cameron G Ward,"2505 N Ringwood Rd McHenry, IL 60050",IL,60050,(815) 344-0557
Illinois,Maranatha Chapel,Reverend Nader S Kawar,"9755 S Pulaski Rd Evergreen Park, IL 60805",IL,60805,(708) 422-4340
Illinois,Maranatha Chapel Assembly of God,,"2031 US Highway 150 Alpha, IL 61413",IL,61413,(309) 629-2127
Illinois,Maranatha Fellowship Church,Reverend Edwin N Misigaro,"1316 S Laramie St Peoria, IL 61605",IL,61605,(309) 673-6736
Illinois,Meadowbrook Community Church,Reverend Ronald L Strack,"1902 S Duncan Rd Champaign, IL 61822",IL,61822,(217) 351-3019
Illinois,Metro East Assembly of God,Reverend Brenden P R McDonald,"8247 County Line Rd Collinsville, IL 62234",IL,62234,(618) 632-8000
Illinois,Minier Assembly of God,"Reverend Ron E Marsiglio, Jr.","604 S Minier Ave Minier, IL 61759",IL,61759,(309) 392-2658
Illinois,Nashville Assembly of God,Reverend Matthew R Craft,"1920 S Mill St Nashville, IL 62263",IL,62263,(618) 327-8357
Illinois,New Beginnings Christian Fellowship,Reverend Cody D Gauze,"107 S Sangamon Ave Gibson City, IL 60936",IL,60936,(217) 784-8673
Illinois,New Beginnings Church,Reverend Randall S Jolly,"1310 E Main St Fairfield, IL 62837",IL,62837,(618) 842-3683
Illinois,New Boston's Assembly of God,Reverend Philip E Pieper,"410 Good St New Boston, IL 61272",IL,61272,(309) 582-4850
Illinois,New Covenant Assembly of God,Reverend Timothy Ahrenholtz,"11800 W Red Gates Rd Galena, IL 61036",IL,61036,(815) 281-0818
Illinois,New Covenant Assembly of God,Reverend Larry B Sheaves,"1600 13th Ave Mendota, IL 61342",IL,61342,(815) 871-5702
Illinois,New Harvest Church,Reverend Rickord B Fritz,"835 W Martin St Abingdon, IL 61410",IL,61410,(309) 462-2235
Illinois,New Hope Christian Fellowship,Reverend Aaron T Malusky,"1401 S Lake St Mundelein, IL 60060",IL,60060,(847) 949-4850
Illinois,New Hope Church,Reverend Philip A Sadaka,"6633 Center Grove Rd Edwardsville, IL 62025",IL,62025,(618) 973-5509
Illinois,New Hope Community Church,Reverend Daniel R Poe,"20906 E US Highway 14 Harvard, IL 60033",IL,60033,(815) 527-6501
Illinois,New Hope Community Church,Christopher D Maldonado,"1934 County Road 3000 N Rantoul, IL 61866",IL,61866,(217) 892-8485
Illinois,New Hope Fellowship Church,Reverend Thomas L Wright,"1102 N State Route 78 Farmington, IL 61531",IL,61531,(309) 231-8076
Illinois,New Life Assembly,Reverend Philip E Pieper,"606 SW 7th St Aledo, IL 61231",IL,61231,(309) 582-2688
Illinois,New Life Assembly of God,"Reverend Victor J Randle, Jr.","903 S Old Route 66 Dwight, IL 60420",IL,60420,(815) 584-3430
Illinois,New Life Assembly of God,Reverend James D Hightshoe,"8501 Forest Hills Rd Loves Park, IL 61111",IL,61111,(815) 654-3882
Illinois,New Life Assembly of God,Reverend G Andrew May,"303 S Rowan Dr McLeansboro, IL 62859",IL,62859,(618) 643-3961
Illinois,New Life Assembly of God,Reverend Christopher J Dirks,"20090 Garner Rd Virginia, IL 62691",IL,62691,(217) 452-3992
Illinois,New Life Christian Center,Reverend Jesus J Nunez,"1700 W 44th St Chicago, IL 60609",IL,60609,(773) 927-1715
Illinois,New Life Church,Reverend Robert A Gonzalez,"3205 Cannonball Trl Yorkville, IL 60560",IL,60560,(630) 553-0200
Illinois,New Life Covenant,,"2250 W Highland Ave Elgin, IL 60123",IL,60123,(847) 741-6629
Illinois,New Life Fellowship,Reverend Bradley D Swartout,"2345 19th St Moline, IL 61265",IL,61265,(309) 762-7314
Illinois,New Life Fellowship -East Moline,,"2015 2W Ave East Moline, IL 61244",IL,61244,(309) 762-7314
Illinois,New Life Fellowship -Geneseo,Reverend Samantha J Arnold,"807 W Elk St Geneseo, IL 61254",IL,61254,(815) 670-4492
Illinois,New Life Fellowship Church,Reverend James S Haffener,"9754 E 1400 North Rd Bloomington, IL 61705",IL,61705,(309) 829-7777
Illinois,New Rivers Assembly of God,"Reverend Kevin L Wilson, Jr.","2620 N Center St Maryville, IL 62062",IL,62062,(618) 344-7656
Illinois,New Rivers Church,Reverend Joseph S Harryman,"306 Archer Ave Marshall, IL 62441",IL,62441,(217) 826-5433
Illinois,Nexus Church,Reverend Stacey M Lux,"802 S Eldorado Rd Ste B Bloomington, IL 61704",IL,61704,(779) 601-0544
Illinois,North Parkway Assembly of God,Reverend Christopher R Clark,"1209 N Parkway Dr Pekin, IL 61554",IL,61554,(309) 347-2163
Illinois,North Shore Assembly of God,Sangram Kodavatikanti,"9779 Gross Point Rd Skokie, IL 60076",IL,60076,(847) 677-0390
Illinois,Northwest Assembly of God,Reverend Pablo E Russi,"900 N Wolf Rd Mount Prospect, IL 60056",IL,60056,(847) 299-2400
Illinois,Oak Brook Community Church,"Reverend Walter W Block, III","3100 Midwest Rd Oak Brook, IL 60523",IL,60523,(630) 986-0310
Illinois,Oak Brook Community Deaf Church,,"3100 Midwest Rd Oak Brook, IL 60523",IL,60523,(708) 574-1387
Illinois,One Church,Reverend Lucas M N Cordoba,"Apt 1E 1626 W Greenleaf Ave Chicago, IL 60626",IL,60626,(231) 852-3753
Illinois,Oriole Christian Assembly,Reverend Richard Garritano,"3400 N Oriole Ave Chicago, IL 60634",IL,60634,(773) 625-7262
Illinois,Peace Chapel Assembly of God,Reverend Spencer W Duncan,"852 School St Morris, IL 60450",IL,60450,(815) 942-4462
Illinois,Philadelphia Tabernacle of the Assemblies of God,Reverend Albert Toledo,"1801 Spring Garden St Philadelphia, PA 19130",PA,19130,(773) 583-7344
Illinois,Pilsen Church,Reverend Harold H Kooistra,"1089 S Racine Ave Chicago, IL 60608",IL,60608,(708) 246-2780
Illinois,Polish Christian Center,,"3020 N Austin Ave Chicago, IL 60634",IL,60634,(773) 622-9599
Illinois,Prairie Temple Assembly of God,Reverend Mark A Connour,"18700 State Route 4 Virden, IL 62690",IL,62690,(217) 965-4633
Illinois,Praise Assembly of God,Reverend Ryan W Mulvaney,"1300 Osage Rd Charleston, IL 61920",IL,61920,(217) 345-4673
