district,church_name,pastor,address,state,zip_code,phone
Alabama,Brooks Assembly of God,,"36953 Lloyd Mill Rd Red Level, AL 36474",AL,36474,(334) 804-4779
Alabama,Burns Assembly of God,Reverend Royce E Morrow,"1710 County Road 30 Slocomb, AL 36375",AL,36375,(334) 886-2110
Alabama,Calvary Assembly of God,Reverend Dennis R Adams,"415 County Road 8 Clio, AL 36017",AL,36017,(334) 397-2278
Alabama,Calvary Assembly of God,Reverend David J Edwards,"6800 Three Notch Rd Mobile, AL 36619",AL,36619,(251) 661-8130
Alabama,Calvary Assembly of God,,"19801 Al Highway 79 Scottsboro, AL 35768",AL,35768,
Alabama,Calvary Assembly of God,Reverend George H Sawyer,"4839 Calvary Blvd Tanner, AL 35671",AL,35671,(256) 355-7440
Alabama,Calvary Assembly of God,Reverend George H Sawyer,"4839 Calvary Blvd Tanner, AL 35671",AL,35671,(256) 355-7440
Alabama,Calvary Espanol,Reverend Emilio D Sanchez,"4839 Calvary Blvd Tanner, AL 35671",AL,35671,(256) 355-7440
Alabama,Calvary Temple Assembly of God,Reverend Aaron L Argo,"1530 Greenbrier Dear Rd Anniston, AL 36207",AL,36207,(256) 831-4550
Alabama,Calvary Temple Assembly of God,Reverend Steven R Perry,"102 Industrial Pkwy Saraland, AL 36571",AL,36571,(251) 675-5190
Alabama,Cedar Springs Assembly of God,Reverend William M O'Brien,"1412 Ashville Rd NE Leeds, AL 35094",AL,35094,
Alabama,Celebration Church of Fairhope,"Reverend Johnny G Hunt, Jr.","8180 Dyer Rd Fairhope, AL 36532",AL,36532,(251) 928-0343
Alabama,Centenary Assembly of God,,"3414 Centenary Rd Luverne, AL 36049",AL,36049,(334) 335-6116
Alabama,CenterPointe Assembly of God,Reverend R Spence Walker,"1375 W I65 Service Rd N Mobile, AL 36618",AL,36618,(251) 479-3130
Alabama,Central Assembly of God,Reverend John D Daniels,"1701 Sparkman Dr NW Huntsville, AL 35816",AL,35816,(256) 887-9242
Alabama,Charity Chapel Assembly,,"Odom Rd Citronelle, AL 36522",AL,36522,(251) 591-1691
Alabama,Christ's Fellowship Assembly of God,,"19870 Highway 278 Double Springs, AL 35553",AL,35553,(205) 489-2974
Alabama,Christian Life Church of the Assemblies of God,Reverend Jeremy L Saylor,"2490 Valleydale Rd Birmingham, AL 35244",AL,35244,(205) 982-0222
Alabama,Christian Life Fellowship,Reverend Mark B Davis,"6107 Highway 31 Calera, AL 35040",AL,35040,(205) 668-3000
Alabama,Church of His Presence,Reverend John A Kilpatrick,"24142 State Hwy 181 Daphne, AL 36526",AL,36526,(251) 621-2105
Alabama,Church of the Potter First Assembly of God,,"3700 Bob Wallace Ave SW Huntsville, AL 35805",AL,35805,(256) 808-9625
Alabama,City Church Dothan of the Assemblies of God,Reverend Wesley S Stanley,"836 W Selma St Dothan, AL 36301",AL,36301,(334) 699-8100
Alabama,City Church Fellowship,Reverend Randy N Cowart,"2900 Waverly Pkwy Opelika, AL 36801",AL,36801,(334) 750-6030
Alabama,Clearwater Assembly of God,Reverend Jimmie R Butts,"1001 Old Hwy 5 Wagarville, AL 36585",AL,36585,(251) 754-9448
Alabama,Coastal Church,Reverend Chadwick R Stafford,"11101 County Road 64 Daphne, AL 36526",AL,36526,(251) 621-9555
Alabama,Coleman Assembly of God,,"4124 Butler St Frisco City, AL 36445",AL,36445,(251) 362-0597
Alabama,Connect Church,Reverend Anthony W Sherrer,"303 E McKinnon St New Brockton, AL 36351",AL,36351,(334) 330-0118
Alabama,Connection point,Reverend Andrew G Stinson,"619 Lee Road 243 Smiths Station, AL 36877",AL,36877,(334) 219-7784
Alabama,Copeland Assembly of God,Reverend Ronald C Morris,"468 Copeland Bucktunna R Millry, AL 36558",AL,36558,(251) 846-2638
Alabama,Cornerstone Assembly of God,Stephen Parker Darnell,"7719 Highway 195 Jasper, AL 35503",AL,35503,(205) 522-2834
Alabama,Cornerstone Assembly of God,"Doctor W Glen Byron, Jr.","5860 Three Notch Rd Mobile, AL 36619",AL,36619,(251) 666-6137
Alabama,Cross Roads Cullman Assembly of God,,"144 County Road 1212 Vinemont, AL 35179",AL,35179,
Alabama,Crossroads Assembly of God,Reverend Glenn A Randall,"1111 Kilpatrick Rd Albertville, AL 35950",AL,35950,(256) 891-7710
Alabama,Crossroads Assembly of God,,"115 Garner St Cordova, AL 35550",AL,35550,
Alabama,Crossroads Church,"Reverend A Gene Turman, Jr.","504 Autauga St Wetumpka, AL 36092",AL,36092,(334) 391-1118
Alabama,Damascus Assembly of God,,"15950 Highway 29 Brewton, AL 36426",AL,36426,
Alabama,Decatur Dream Center,Reverend George H Sawyer,"312 8th St SW Decatur, AL 35601",AL,35601,(256) 355-7440
Alabama,Decatur Dream Center,Reverend George H Sawyer,"312 8th St SW Decatur, AL 35601",AL,35601,(256) 355-7440
Alabama,Dogwood Hills Assembly of God,,"3060 Douglas Ave Brewton, AL 36426",AL,36426,
Alabama,Double Branch Assembly of God,,"Frankville, AL 36538 Frankville, AL 36538",AL,36538,
Alabama,Dyas Assembly of God,,"49860 US Highway 31 Bay Minette, AL 36507",AL,36507,
Alabama,El Bethel Assembly of God,Reverend Stephen L Comer,"11629 Highway 51 New Brockton, AL 36351",AL,36351,(334) 389-1329
Alabama,El Divino Salvador,,"1604 6th St Northport, AL 35476",AL,35476,(205) 826-7793
Alabama,Elamville Assembly of God,Reverend Kenneth C Earles,"Hwy 51 N Ariton, AL 36311",AL,36311,
Alabama,Emmanuel Assembly of God,,"430 E Skyline Ave Geneva, AL 36340",AL,36340,(334) 684-9345
Alabama,Encounter Church Assembly of God,,"215 12th St N Guin, AL 35563",AL,35563,(205) 396-5396
Alabama,Evangel Assembly of God,Reverend Robert B Gates,"40550 Highway 59 Bay Minette, AL 36507",AL,36507,(251) 937-6839
Alabama,Evangel Assembly of God,Reverend David F Wooten,"2501 Mount Olive Rd Mount Olive, AL 35117",AL,35117,(205) 631-9971
Alabama,Evangel Church,Reverend Michael D Rippy,"3975 Vaughn Rd Montgomery, AL 36106",AL,36106,(334) 272-4882
Alabama,Evangel Church Prattville Campus,Reverend Devon B LeMaster,"972 Mcqueen Smith Rd S Prattville, AL 36066",AL,36066,(334) 272-4882
Alabama,Evangel Temple Assembly of God,,"1755 S Phillips Rd Lanett, AL 36863",AL,36863,(334) 444-4617
Alabama,Excel Assembly of God,Reverend Wendell A Robinson,"1014 Hwy 136 W Monroeville, AL 36460",AL,36460,(251) 765-2597
Alabama,Faith Assembly of God,,"590 Horseshoe Bend Rd Dadeville, AL 36853",AL,36853,(256) 825-7741
Alabama,Faith Assembly of God Church,Reverend Billy Cardwell,"499 Meredith St Enterprise, AL 36330",AL,36330,(334) 393-6620
Alabama,Faith Christian Center,Reverend Enoch Joshua Sims,"853 Lakeview Rd Ozark, AL 36360",AL,36360,(334) 443-0295
Alabama,Faith Temple Assembly of God,"Reverend Delbert R Corbin, Jr.","4 Meadowood Dr Phenix City, AL 36869",AL,36869,(334) 540-6097
Alabama,Fellowship Church,Reverend John W Jones,"2865 US Highway 78 W Oxford, AL 36203",AL,36203,(256) 835-0222
Alabama,Fellowship Temple,,"14068 Northside Rd Berry, AL 35546",AL,35546,(205) 330-9045
Alabama,First Assembly,Reverend Jonathan S Hudson,"4296 S Alabama Ave Monroeville, AL 36460",AL,36460,(251) 743-4720
Alabama,First Assembly of God,Reverend Jerry E Bolton,"123 Ash Dr Abbeville, AL 36310",AL,36310,
Alabama,First Assembly of God,Reverend Robert E Braswell,"120 Elmer Rd Ashford, AL 36312",AL,36312,(334) 899-3567
Alabama,First Assembly of God,Reverend J Keith Jones,"85621 Highway 9 N Ashland, AL 36251",AL,36251,(256) 354-4090
Alabama,First Assembly of God,Reverend W Don Davis,"803 E Craig St Atmore, AL 36502",AL,36502,(251) 368-4637
Alabama,First Assembly of God,Reverend Jeffrey M Scurlock,"108 Florida St Brewton, AL 36426",AL,36426,(251) 867-7307
Alabama,First Assembly of God,Reverend Justin D Overstreet,"1701 E Pushmataha St Butler, AL 36904",AL,36904,(205) 459-2824
Alabama,First Assembly of God,Reverend Randall R Reid,"1106 7th St S Clanton, AL 35045",AL,35045,(205) 755-7844
Alabama,First Assembly of God,Reverend John Paul Dean,"11271 Cottonwood Rd Cottonwood, AL 36320",AL,36320,(334) 797-8894
Alabama,First Assembly of God,,"508 Morgan Ave SW Cullman, AL 35055",AL,35055,
Alabama,First Assembly of God,Reverend Marcus W Benson,"3615 W Main St Dothan, AL 36305",AL,36305,(334) 793-4194
Alabama,First Assembly of God,"Reverend William R Janes, Jr.","1320 Highland Dr Elba, AL 36323",AL,36323,(334) 897-6625
Alabama,First Assembly of God,Reverend Shawn K Crosby,"537 Boll Weevil Cir Enterprise, AL 36330",AL,36330,(334) 347-8447
Alabama,First Assembly of God,Reverend Tony R Willis,"250 State Docks Rd Eufaula, AL 36027",AL,36027,(334) 687-4128
Alabama,First Assembly of God,Reverend Darryl K Ballew,"626 Temple Ave N Fayette, AL 35555",AL,35555,(256) 932-3122
Alabama,First Assembly of God,Reverend Stanley R Bundy,"23004 5th Ave Florala, AL 36442",AL,36442,(334) 858-6435
Alabama,First Assembly of God,Reverend Gregory A Woodall,"Florence, AL 35630 Florence, AL 35630",AL,35630,(256) 764-0565
Alabama,First Assembly of God,,"300 W Maple Ave Geneva, AL 36340",AL,36340,(334) 684-9709
Alabama,First Assembly of God,Reverend Ronnie D Jarman,"12290 US Highway 90 Grand Bay, AL 36541",AL,36541,(251) 865-6557
Alabama,First Assembly of God,Reverend Timothy D Simmons,"760 N Conecuh St Greenville, AL 36037",AL,36037,(334) 382-2138
Alabama,First Assembly of God,Reverend Glenn L Tate,"508 W Burch St Hartford, AL 36344",AL,36344,
Alabama,First Assembly of God,Reverend Jimmy W Watson,"2222 Highway 31 NW Hartselle, AL 35640",AL,35640,(256) 773-8880
Alabama,First Assembly of God,Reverend Kevin W Lewis,"2410 Coffeeville Rd Jackson, AL 36545",AL,36545,(251) 246-4736
Alabama,First Assembly of God,Reverend George D Bradshaw,"Elba Hwy Kinston, AL 36453",AL,36453,(334) 313-2458
Alabama,First Assembly of God,Reverend Keith L Price,"788 Glenwood Rd Luverne, AL 36049",AL,36049,(334) 335-5990
Alabama,First Assembly of God,Reverend James E Pate,"3511 Shirley Ln Millbrook, AL 36054",AL,36054,(334) 285-5403
Alabama,First Assembly of God,Reverend Gregory D Kelley,"135 Bell Rd Montgomery, AL 36117",AL,36117,(334) 277-2670
Alabama,First Assembly of God,Reverend Gregory D Kelley,"135 Bell Rd Montgomery, AL 36117",AL,36117,(334) 277-2670
Alabama,First Assembly of God,Reverend Thomas E Giddens,"147 Edwards St Newton, AL 36352",AL,36352,(334) 299-3896
Alabama,First Assembly of God,Reverend Robert A May,"10021 Tuskegee St Notasulga, AL 36866",AL,36866,(334) 750-3593
Alabama,First Assembly of God,Reverend Michael T Maher,"510 Simmons St Opelika, AL 36801",AL,36801,(334) 749-3722
Alabama,First Assembly of God,Reverend Patricia M Kelley,"307 W Hart Ave Opp, AL 36467",AL,36467,(334) 343-5107
Alabama,First Assembly of God,Reverend Brian L Presley,"170 Country Club Dr Ozark, AL 36360",AL,36360,(334) 774-4941
Alabama,First Assembly of God,"Reverend Nelson Lugo, III","3777 Highway 431 N Phenix City, AL 36867",AL,36867,(334) 298-9890
Alabama,First Assembly of God,"Reverend John R White, II","611 Pleasant Grove Rd Pleasant Grove, AL 35127",AL,35127,(205) 744-8225
Alabama,First Assembly of God,Reverend Michael D Lynn,"22811 Holland St Robertsdale, AL 36567",AL,36567,(251) 947-5890
Alabama,First Assembly of God,Reverend Jimmy R Eddins,"111 S Jordan St Samson, AL 36477",AL,36477,(334) 898-7831
Alabama,First Assembly of God,Reverend Jason D Mayfield,"907 Shelton Beach Rd Saraland, AL 36571",AL,36571,
Alabama,First Assembly of God,,"154 Baker Rd Satsuma, AL 36572",AL,36572,(251) 675-5206
Alabama,First Assembly of God,Reverend Jerry A Oakes,"54708 Highway 17 Sulligent, AL 35586",AL,35586,(205) 698-9806
Alabama,First Assembly of God,,"85 Yates Rd Sumiton, AL 35148",AL,35148,(205) 648-8197
Alabama,First Assembly of God,Reverend Brian J Jones,"280 Bypass Oak Grove Sylacauga, AL 35150",AL,35150,(256) 249-2461
Alabama,First Assembly of God,,"185 Friendship Rd Tallassee, AL 36078",AL,36078,(334) 283-6818
Alabama,First Assembly of God,,"30700 Highway 43 Thomasville, AL 36784",AL,36784,(601) 323-0663
Alabama,First Assembly of God,John Bradley Gaillard,"3801 Skyland Blvd E Tuscaloosa, AL 35405",AL,35405,(205) 553-4877
Alabama,First Assembly of God,Reverend Jon M Peters,"946 Peachburg Rd Union Springs, AL 36089",AL,36089,(405) 406-4496
Alabama,First Assembly of God,,"Hwy 84 E Whatley, AL 36482",AL,36482,
Alabama,First Assembly of God,,"1441 County Highway 14 Winfield, AL 35594",AL,35594,
Alabama,Focus Church Assembly of God,Reverend Michael K Fordham,"5250 Highway 46 Heflin, AL 36264",AL,36264,(256) 463-4673
Alabama,Foley Assembly of God,Reverend J Ryan Carroll,"314 E Azalea Ave Foley, AL 36535",AL,36535,(251) 970-2694
Alabama,Fountain of Life Assembly of God,,"Hwy 18 W Vernon, AL 35592",AL,35592,(205) 695-6300
Alabama,Fountain of Life Church,Reverend Rodney C Mauroner,"1277 Jubilee Dr Saraland, AL 36571",AL,36571,(251) 675-4673
Alabama,Four Corners Church,Reverend Joel D Sims,"108 Woodson St NW Huntsville, AL 35801",AL,35801,(205) 203-4010
Alabama,Free Life Church,Reverend Hunter D Taubel,"9580 Old Highway 43 Creola, AL 36525",AL,36525,(251) 675-6005
Alabama,Freedom Assembly of God,,"1320 Hwy 257 Jasper, AL 35503",AL,35503,(205) 522-0100
Alabama,Freedom House of Revival,Reverend Donald L Ricketts,"14440 Tanner Williams Rd Wilmer, AL 36587",AL,36587,(251) 649-2580
Alabama,Friendly Assembly of God,,"35 Cooper Rd Texasville, AL 36016",AL,36016,(334) 775-7615
Alabama,Friendship Assembly of God,,"335 Friendship Ln Dothan, AL 36301",AL,36301,
Alabama,Gardner's Chapel Assembly of God,,"RR 3 Opp, AL 36467",AL,36467,
Alabama,Garywood Assembly of God,Reverend Jeffrey N Leatherman,"2730 Allison Bonnett Dr Hueytown, AL 35023",AL,35023,(205) 744-8135
Alabama,Generation Church,Reverend T Jayson Heath,"4126 Highway 10 Montevallo, AL 35115",AL,35115,(318) 914-3818
Alabama,Georgetown Assembly of God,Reverend Anthony S Crooms,"9436 Wilmer Georgetown Wilmer, AL 36587",AL,36587,(251) 649-1478
Alabama,Glad Tidings Assembly of God,Chaplain Daniel E Rieben,"1967 County Road 33 Clio, AL 36017",AL,36017,(334) 689-3874
Alabama,Golden Acres Assembly of God,,"2701 S Railroad St Phenix City, AL 36867",AL,36867,(334) 297-7465
Alabama,Good News Assembly of God,Reverend C Marty Phillips,"1319 Alexandria Jacksonville Hwy Alexandria, AL 36250",AL,36250,(256) 820-8887
Alabama,Good News Assembly of God,,"301 7th St Robinwood Birmingham, AL 35217",AL,35217,
Alabama,Good Tidings Assembly of God,,"RR 1 Clopton, AL 36317",AL,36317,
Alabama,Goodman Assembly of God,,"217 County Road 614 New Brockton, AL 36351",AL,36351,
Alabama,Goodway Assembly of God,,"1230 Matheny Rd Frisco City, AL 36445",AL,36445,(251) 862-2176
Alabama,Goodwill Assembly of God,Reverend Douglas R Chapman,"12962 Choctaw Ave Gilbertown, AL 36908",AL,36908,(251) 843-5391
Alabama,Gospel Lighthouse Assembly of God,Reverend James R Ginn,"8840 Howells Ferry Rd Semmes, AL 36575",AL,36575,(251) 649-8949
Alabama,Grace Assembly of God,Reverend Ray Layton,"1628 County Road 71 Newton, AL 36352",AL,36352,(334) 406-0974
Alabama,Grace Assembly of God,"Reverend Wayne H Sims, II","185 Garrett St Rainsville, AL 35986",AL,35986,(256) 638-8210
Alabama,Grace Assembly of God,Reverend David W Trippe,"10976 Moffett Rd Wilmer, AL 36587",AL,36587,(251) 721-6185
Alabama,Grace Chapel Assembly of God,,"4480 Chapel Hill Rd Toxey, AL 36921",AL,36921,(251) 843-2591
Alabama,Grace Way Fellowship,Reverend Steven C Sanders,"417 Perryman St Evergreen, AL 36401",AL,36401,(251) 578-1493
Alabama,Hall's Fork Assembly of God,,"Hwy 61 Bay Minette, AL 36507",AL,36507,(251) 377-8678
Alabama,Harper's Joy Assembly of God,Reverend William Littlefield,"1509 Harper Joy Rd Dothan, AL 36301",AL,36301,(334) 677-3035
Alabama,Harvest Time Assembly of God,Reverend David F Williams,"5904 Saint Nicholas Dr W Eight Mile, AL 36613",AL,36613,(251) 510-4598
Alabama,Haw Hill Assembly of God,Reverend Shirlie Ellis,"15401 Hwy 125 Brundidge, AL 36010",AL,36010,
Alabama,Heart to Heart Ministries,Reverend Winfred R Logan,"2703 Moore Ave Anniston, AL 36201",AL,36201,(256) 499-6427
Alabama,Highfalls Assembly of God,Reverend Johnny W Shepard,"3507 County Road 41 Hartford, AL 36344",AL,36344,(334) 723-2513
Alabama,Highland Assembly of God,,"3860 Highland Rd Eight Mile, AL 36613",AL,36613,
Alabama,Hobson Assembly of God,,"3190 County Road 28 Chatom, AL 36518",AL,36518,(251) 847-2074
Alabama,Holloway Tabernacle,Reverend Joel S Snell,"1127 County Road 639 Coffee Springs, AL 36318",AL,36318,(334) 347-3591
Alabama,Hope Church,Reverend Adam C Lawley,"2798 John Hawkins Pkwy Ste 100 Hoover, AL 35244",AL,35244,(205) 201-1835
Alabama,Hope Church Assembly of God,Reverend Sunil Thomson,"1800 Gusmus Ave Muscle Shoals, AL 35661",AL,35661,(256) 383-6540
Alabama,Hope Church of the Assemblies of God,Reverend Ryan D Bachman,"315 S Gay St Auburn, AL 36830",AL,36830,(334) 539-3931
Alabama,Horizon Church,"Reverend Joseph L Comer, Jr.","2345 Columbiana Rd Birmingham, AL 35216",AL,35216,(205) 822-2824
Alabama,Iglesia Anchors -Taits Gap,"Reverend William McDonald, Jr.","405 Taits Gap Loop Oneonta, AL 35121",AL,35121,(205) 625-3211
Alabama,Iglesia Cristiana Emanuel,Reverend Mirna E Bourn,"306 Main Gate Ave Sheffield, AL 35660",AL,35660,(256) 314-2059
Alabama,Ino Assembly of God,,"479 County Road 462 Samson, AL 36477",AL,36477,
Alabama,Kingwood Assembly of God,Reverend Jay West,"100 Harvest Way Alabaster, AL 35007",AL,35007,(205) 663-3933
Alabama,Kushla Assembly of God,Reverend Andrea O Sprinkle,"6025 Highway 45 Eight Mile, AL 36613",AL,36613,(251) 753-2665
Alabama,Lake City Assembly of God,Reverend Joseph S Martin,"5025 Spring Creek Dr Guntersville, AL 35976",AL,35976,(256) 582-8509
Alabama,Lawrence County Dream Center,Reverend Mitchell R Hallmark,"1167 County Road 265 Town Creek, AL 35672",AL,35672,(256) 476-9821
Alabama,Legacy Church,Reverend Chadrick E Owens,"1439 W Grand Ave Gadsden, AL 35904",AL,35904,(256) 595-9153
Alabama,Liberty Assembly of God,Reverend Kenneth R Henegar,"268 Ruffin Rd Millport, AL 35576",AL,35576,(662) 251-7991
Alabama,Liberty Hill Assembly of God,Reverend Zachary W Spader,"7046 Glen Chambers Rd Florala, AL 36442",AL,36442,(334) 858-6381
Alabama,Life Church Hartselle,Reverend Frank B Sheats,"300 Main St W Hartselle, AL 35640",AL,35640,(256) 297-1117
Alabama,Life Church of Cullman,Reverend Frank B Sheats,"471 Hwy 69 Hanceville, AL 35056",AL,35056,(256) 297-1115
Alabama,Life Church of the Assemblies of God,"Reverend Eric E Johnson, Sr.","4545 Rainbow Dr Rainbow City, AL 35906",AL,35906,(256) 413-3010
Alabama,Life of Faith Tabernacle Assembly of God,Reverend James C Laney,"6093 County Highway 5 Hayden, AL 35079",AL,35079,(205) 647-4921
Alabama,Lifechurch Birmingham,Reverend Timothy N Mills,"5567 Chalkville Rd Birmingham, AL 35235",AL,35235,(205) 986-5433
Alabama,LifeSpring Assembly of God,,"5815 US Highway 11 Springville, AL 35146",AL,35146,(205) 467-7450
Alabama,LifeSprings Assembly of God,Reverend Steven B Moore,"2686 Hwy 195 Jasper, AL 35503",AL,35503,(205) 522-5599
Alabama,Lighthouse Assembly of God,,"945 County Road 12 Union Springs, AL 36089",AL,36089,
Alabama,Living Water Assembly of God,,"40777 Highway 195 Haleyville, AL 35565",AL,35565,(205) 486-3480
Alabama,Living Waters Assembly of God,Reverend Eric D Lavender,"910 W 53rd St Anniston, AL 36206",AL,36206,(256) 848-9308
Alabama,Living Word Assembly of God,,"518 S 8th St Lanett, AL 36863",AL,36863,(334) 644-3668
Alabama,Lomax Assembly of God,Reverend Erron L Price,"17580 US Highway 31 Clanton, AL 35045",AL,35045,(205) 755-9587
Alabama,Love Hill Assembly of God,,"4961 S County Rd 33 Ashford, AL 36312",AL,36312,(334) 691-4934
Alabama,Lusk Assembly of God,Chaplain Johnathon D Johnson,"655 Lusk Rd Gilbertown, AL 36908",AL,36908,(205) 691-1019
Alabama,Magnolia Assembly of God,Reverend Eric C Jordan,"2166 Allen Rd Grove Hill, AL 36451",AL,36451,(251) 275-3630
Alabama,Marvin Chapel Assembly of God,Reverend Charles G Lay,"1011 County Road 625 Coffee Springs, AL 36318",AL,36318,(334) 360-5097
Alabama,Midway Assembly of God,Reverend Michael L Senn,"12523 S US Highway 231 Midland City, AL 36350",AL,36350,
Alabama,Midway Assembly of God,Reverend R Lamar Chapman,"12608 County Road 34 Saint Stephens, AL 36569",AL,36569,(251) 754-9432
Alabama,Mount Hermon Assembly of God,Reverend Lindsey C Cason,"Hwy 4 Wing, AL 36483",AL,36483,
Alabama,Mount Olive Assembly of God,,"3820 Al Highway 125 Brundidge, AL 36010",AL,36010,(334) 735-5074
Alabama,Mount Vernon Assembly of God,Reverend Jackie D Chancey,"177 County Road 330 Elba, AL 36323",AL,36323,(334) 464-4576
Alabama,Mt. Zion Assembly of God,Reverend Charles K Longshore,"1078 County Road 112 Midland City, AL 36350",AL,36350,
Alabama,New Beginnings Assembly of God,Reverend Barbara J Trussell,"11231 US Highway 31 N Warrior, AL 35180",AL,35180,(205) 910-0367
Alabama,New Beginnings Family Church,,"110 3rd Ave Millry, AL 36558",AL,36558,(251) 846-2893
Alabama,New Covenant Assembly of God,,"303 S 11th St Gadsden, AL 35901",AL,35901,(256) 547-7149
