district,church_name,pastor,address,state,zip_code,phone
Kansas,Cross Point Assembly of God,Reverend Andrew G Parks,"1016 N Pearl St Paola, KS 66071",KS,66071,(913) 294-2429
Kansas,Cross Point Church Osawatomie Campus,Reverend Andrew G Parks,"112 Main St Osawatomie, KS 66064",KS,66064,(913) 294-2429
Kansas,Crossroads Assembly of God,Reverend Richard D Snodgrass,"1702 Q St Belleville, KS 66935",KS,66935,(785) 527-2780
Kansas,Crossroads Cowboy Church,Reverend Roger L Cook,"1255 Oak St Perry, KS 66073",KS,66073,(785) 246-7070
Kansas,Crosstimbers Community Church,Reverend Scarlet D Graves,"115 N Labette St Edna, KS 67342",KS,67342,(620) 922-3581
Kansas,Destiny Revival Ministry International,Reverend Stephen C Okeke,"1208 N Kansas Ave Topeka, KS 66608",KS,66608,(785) 431-8638
Kansas,Dexter Outreach,Reverend Joshua I Heim,"114 S Walnut St Dexter, KS 67038",KS,67038,(620) 876-3060
Kansas,Douglas Avenue Assembly of God,Reverend Cody C Berntsen,"4501 W Douglas Ave Wichita, KS 67209",KS,67209,(316) 943-4193
Kansas,Encounter Church,,"601 S Patton Rd Great Bend, KS 67530",KS,67530,(620) 792-5211
Kansas,Encounter Church - Sterling,Reverend Jason R Streit,"407 N 6th St Sterling, KS 67579",KS,67579,(620) 792-5211
Kansas,Eudora Community Church,Reverend Shannon P Watterson,"827 Elm St Eudora, KS 66025",KS,66025,(913) 271-1554
Kansas,Evangel Assembly of God,Reverend Marc A Cauthon,"11444 W 21st St N Wichita, KS 67205",KS,67205,(316) 749-1111
Kansas,Faith Alive Fellowship,Reverend Matthew J Thomas,"4830 Shawnee Dr Kansas City, KS 66106",KS,66106,(913) 383-8004
Kansas,Faith and Family Worship Center,Reverend Betty C Dossey,"16976 SW County Line Rd Rose Hill, KS 67133",KS,67133,(316) 558-8458
Kansas,Faith Assembly of God,Reverend Cameron M Carter,"1019 N 9th St Humboldt, KS 66748",KS,66748,(620) 333-9991
Kansas,Faith Chapel - Pleasanton,Reverend Mathew A Young,"103 E 7th St Pleasanton, KS 66075",KS,66075,(913) 352-8213
Kansas,Faith Chapel Assembly of God,Reverend Jeremiah D Walters,"15000 Newton Dr Overland Park, KS 66223",KS,66223,(913) 897-2490
Kansas,Faith Chapel Assembly of God of Gardner,Reverend Dale A MacKinney,"736 S Center St Gardner, KS 66030",KS,66030,(620) 282-1315
Kansas,Faith Chapel Assembly of God of Louisburg,Reverend Jonathan M Clayton,"840 N Metcalf Rd Louisburg, KS 66053",KS,66053,(913) 306-2841
Kansas,Faith Family Life Centre Assembly of God,Reverend Marshal J Morse,"3710 NW Topeka Blvd Topeka, KS 66617",KS,66617,(785) 286-0429
Kansas,Family Church,Reverend Kyle A Wright,"603 Locust St Wellsville, KS 66092",KS,66092,(785) 883-2533
Kansas,Family Life Assembly of God,Reverend Anthony D Navaratnam,"1234 N Rouse St Pittsburg, KS 66762",KS,66762,(620) 232-3524
Kansas,Family Worship Center,Reverend Jane R Thurmon,"701 S Atchison St El Dorado, KS 67042",KS,67042,(316) 321-3127
Kansas,First Assembly of God,Reverend James R Newman,"3125 N Summit St Arkansas City, KS 67005",KS,67005,(620) 442-8087
Kansas,First Assembly of God,Reverend Steven W Bell,"1245 Park Ave Baxter Springs, KS 66713",KS,66713,(620) 224-9950
Kansas,First Assembly of God,Reverend Aaron M Rust,"609 N Washington Cheney, KS 67025",KS,67025,(785) 476-5864
Kansas,First Assembly of God,Reverend Randall D DePriest,"1504 W 8th St Coffeyville, KS 67337",KS,67337,(620) 251-0230
Kansas,First Assembly of God,"Reverend Robert C Blake, Jr.","Sycamore & Minnesota Columbus, KS 66725",KS,66725,(620) 429-3407
Kansas,First Assembly of God,Reverend MacKenzie B Witzke,"702 N Campus Dr Garden City, KS 67846",KS,67846,(620) 276-3371
Kansas,First Assembly of God,Reverend Jolyn J Mauck,"206 N Middle St Hill City, KS 67642",KS,67642,(785) 421-5747
Kansas,First Assembly of God,Reverend Randall D DePriest,"2414 N 8th St Independence, KS 67301",KS,67301,(620) 251-0230
Kansas,First Assembly of God,Reverend Paul A Miller,"1020 E Carpenter St Iola, KS 66749",KS,66749,(620) 365-2492
Kansas,First Assembly of God,Reverend Billy J Simar,"2310 Candlewood Dr Manhattan, KS 66503",KS,66503,(785) 537-7633
Kansas,First Assembly of God,Reverend Rodney M Worsham,"701 N Iliff St Medicine Lodge, KS 67104",KS,67104,(620) 886-3588
Kansas,First Assembly of God,Reverend Thomas G Lovell,"223 S 4th Ave Mulvane, KS 67110",KS,67110,(316) 777-1667
Kansas,First Assembly of God,Reverend Robert A Ewens,"7700 W 75th St Overland Park, KS 66204",KS,66204,(913) 432-3281
Kansas,First Assembly of God,Reverend Steve R Crawford,"16th & Dirr Parsons, KS 67357",KS,67357,(620) 421-6430
Kansas,First Assembly of God,Reverend Arthur M Walker,"210 W Second St Phillipsburg, KS 67661",KS,67661,(785) 543-6592
Kansas,First Assembly of God,Reverend Michael D Swendson,"500 SW 27th St Topeka, KS 66611",KS,66611,(785) 234-5555
Kansas,FLAG Church-Fort Scott,Reverend Anthony D Navaratnam,"124 E National Ave Fort Scott, KS 66701",KS,66701,(620) 232-3524
Kansas,Flint Hills Assembly of God,Reverend Samuel F Bradley,"1217 Kansas Hwy 99 Howard, KS 67349",KS,67349,
Kansas,Flint Hills Church,Chaplain B J Solander,"902 W 7th St Junction City, KS 66441",KS,66441,(785) 762-3292
Kansas,Freedom Chapel,Chaplain Terry E Turner,"1064 14th Ave McPherson, KS 67460",KS,67460,(620) 241-8641
Kansas,Generations Church Assembly of God,Reverend Steven E Bishop,"425 Greenvalley Dr Andover, KS 67002",KS,67002,(316) 733-1692
Kansas,Glad Tidings Assembly of God,Reverend Danny M McDonald,"1315 N 64th St Kansas City, KS 66102",KS,66102,(913) 788-7988
Kansas,Good News Church,Reverend Gordon J Shipley,"3819 SW Burlingame Rd Topeka, KS 66609",KS,66609,(785) 266-2285
Kansas,Grace First Assembly,Chaplain Robert L Fraizer,"1102 Washington St Fredonia, KS 66736",KS,66736,(620) 378-2801
Kansas,GracePointe Assembly of God,Reverend Nathan L Cook,"902 E 7th Ave Winfield, KS 67156",KS,67156,(620) 221-1064
Kansas,GracePointe Church,"Reverend Eugene O Kaufman, Jr.","3626 Ohio St Augusta, KS 67010",KS,67010,(316) 775-2470
Kansas,Harvest Church Assembly of God,Reverend Deborah L Baker,"511 Delaware St Leavenworth, KS 66048",KS,66048,(913) 364-4024
Kansas,Heartland Worship Center Assembly of God,Reverend Christopher L Baker,"1004 E Highway 36 Agra, KS 67621",KS,67621,(785) 638-2801
Kansas,Heartland Worship Center Assembly of God,Reverend Daniel J Sartain,"118 S 8th St Salina, KS 67401",KS,67401,(785) 823-2801
Kansas,Hope Anthem Church,,"520 E 13th St Ottawa, KS 66067",KS,66067,(785) 242-3933
Kansas,Hope Anthem Church Garnett,"Reverend Cameron B Presson, II","300 Park Ave Garnett, KS 66032",KS,66032,(785) 242-3933
Kansas,Hope Anthem Church- Burlington,"Reverend Cameron B Presson, II","416 S 9th St Burlington, KS 66839",KS,66839,(785) 242-3933
Kansas,Hope Church,Reverend Jason W Pickering,"1701 N Main St Hutchinson, KS 67502",KS,67502,(620) 663-2177
Kansas,Hope Church,Reverend Bobby O Massey,"2000 S Hillside St Wichita, KS 67211",KS,67211,(316) 684-4006
Kansas,Hope Church Assembly of God,Reverend Doyle G Brummett,"301 N McGee St Caney, KS 67333",KS,67333,(918) 914-9486
Kansas,Hope Church Eureka,Reverend Bobby O Massey,"1201 N Main St Eureka, KS 67045",KS,67045,(316) 684-4006
Kansas,Hope Church-Caldwell,Reverend Kordell C Kattenberg,"424 N Market St Caldwell, KS 67022",KS,67022,(316) 684-4006
Kansas,Hope Community Church Elwood,Reverend Adam K Robidou,"1411 Roseport Rd Elwood, KS 66024",KS,66024,(785) 741-4337
Kansas,Iglesia de la Cosecha,Reverend Mario Aviles,"222 Frey St Great Bend, KS 67530",KS,67530,(620) 514-0388
Kansas,Iglesia Nueva Vida,Reverend Michael D Swendson,"500 SW 27th St Topeka, KS 66611",KS,66611,(785) 234-5555
Kansas,Jefferson Assembly of God,Reverend Kipp M Wuellner,"8640 Clark Rd Meriden, KS 66512",KS,66512,(785) 484-1010
Kansas,La Fe En Jesucristo,Reverend Diter Aguilar,"1500 Central Ave Kansas City, KS 66102",KS,66102,(913) 321-7307
Kansas,Lakin Assembly of God,,"503 S Buffalo St Lakin, KS 67860",KS,67860,(620) 355-7268
Kansas,Life Church,Reverend Anthony S Lantz,"1801 Graphic Arts Rd Emporia, KS 66801",KS,66801,(620) 342-8620
Kansas,Life Church Council Grove,Reverend Anthony S Lantz,"24 N Union St Council Grove, KS 66846",KS,66846,(620) 342-8620
Kansas,LifePoint Church A Fellowship of the Assemblies of God,Reverend Steven S Rains,"400 S Abilene Ave Valley Center, KS 67147",KS,67147,(316) 755-2331
Kansas,Lighthouse Worship Center Assemblies of God,Reverend David W Vernon,"804 W Wisconsin Ave Greensburg, KS 67054",KS,67054,(620) 723-3028
Kansas,Living Word Assembly,Reverend Ryan C Wheeler,"1000 W 14th St Chanute, KS 66720",KS,66720,(620) 431-7780
Kansas,Living Word Assembly,Reverend Ryan C Wheeler,"1000 W 14th St Chanute, KS 66720",KS,66720,(620) 431-7780
Kansas,Mission Hill Church,Reverend Steven E Peoples,"7627 SW 17th St Topeka, KS 66615",KS,66615,(785) 409-1889
Kansas,New Beginnings Church,Reverend Phillip J Dow,"2021 N Western Ave Liberal, KS 67901",KS,67901,(620) 624-4479
Kansas,New Beginnings Church -Plains,Reverend Phillip J Dow,"601 Grand Ave Plains, KS 67869",KS,67869,(620) 624-4479
Kansas,New Hope Assembly of God,"Reverend Harold Donaldson, Jr.","102 Donelson Ave Cedar Vale, KS 67024",KS,67024,(620) 330-6857
Kansas,New Hope Church Assembly of God,,"1137 E Pony Express Hwy Marysville, KS 66508",KS,66508,(785) 562-3088
Kansas,New Life Assembly of God,Reverend Keith A Tyler,"1004 S 5th St Atchison, KS 66002",KS,66002,(913) 804-2638
Kansas,New Life Assembly of God,Reverend Peter J Goans,"118 5th St Baldwin City, KS 66006",KS,66006,(785) 594-3045
Kansas,New Life Assembly of God,,"818 Washington Rd Newton, KS 67114",KS,67114,
Kansas,New Life Center Assembly of God Church,Reverend Bradley J Good,"1701 E 22nd St Hays, KS 67601",KS,67601,(785) 625-5528
Kansas,Oakland New Life Church,Reverend Jason E Kuenzi,"1001 NE Michigan Ave Topeka, KS 66616",KS,66616,(785) 256-0250
Kansas,Oasis Church,Reverend W Thomas A McMillan,"712 E Hampton Rd Ulysses, KS 67880",KS,67880,(620) 356-1407
Kansas,Park Place Assembly of God Ministry Center,Reverend Roger L Scantlin,"2634 N Amidon Ave Wichita, KS 67204",KS,67204,(316) 440-7001
Kansas,Pomona Assembly of God,Chaplain Jim W Babcock,"403 Monroe St Pomona, KS 66076",KS,66076,(785) 418-9266
Kansas,Prairie View Family Church,,"27772 W 135th St Olathe, KS 66061",KS,66061,(913) 938-8152
Kansas,Praise Assembly of God Church,Reverend Ricky W Crossette,"1125 S Rock Rd Derby, KS 67037",KS,67037,(316) 788-5523
Kansas,Reach Church,Reverend Jeremy D Washington,"1000 E 6th St Pratt, KS 67124",KS,67124,(620) 672-2384
Kansas,Revolution Fellowship,Reverend Kent C Olds,"408 N Santa Fe Ave Anthony, KS 67003",KS,67003,(620) 842-5318
Kansas,Revolution Fellowship- Wellington,Reverend Kent C Olds,"326 W Botkin St Wellington, KS 67152",KS,67152,(620) 326-7882
Kansas,River Valley Church,Reverend Sarah R Rudd,"120 S Spruce St Stockton, KS 67669",KS,67669,(785) 425-7290
Kansas,Rock Hills Church,Reverend Troy D Hartman,"2610 Farm Bureau Rd Manhattan, KS 66502",KS,66502,(785) 340-9303
Kansas,Salt Creek Lighthouse Assembly of God,Reverend Larry E Landtroop,"211 Topeka Ave Lyndon, KS 66451",KS,66451,(785) 828-4630
Kansas,Sedan Assembly of God,Reverend Cinda L Osburn,"621 E Walnut St Sedan, KS 67361",KS,67361,(620) 590-1025
Kansas,Spring River Assembly of God,Reverend Joseph D Parker,"5946 SE Varck Rd Riverton, KS 66770",KS,66770,(620) 848-3233
Kansas,The Anchor Church,Reverend Alex T Graves,"4120 Clinton Pkwy Lawrence, KS 66047",KS,66047,(785) 813-6097
Kansas,The Assembly at Goddard,Chaplain H Mark Summers,"20700 W Kellogg Dr Goddard, KS 67052",KS,67052,(316) 794-7994
Kansas,The Generations Church,,"116 S Pennsylvania Ave Ness City, KS 67560",KS,67560,(620) 282-1652
Kansas,The Generations Church,Reverend Robby J Hernandez,"611 Barclay Ave Wakeeney, KS 67672",KS,67672,(620) 282-1652
Kansas,The Hill Ministries,Reverend N Tracy Brooks,"4945 Old K 7 Hwy Shawnee, KS 66226",KS,66226,(913) 441-1727
Kansas,The Hub Cherryville,Reverend Moises D Rivera,"305 E Main St Cherryvale, KS 67335",KS,67335,(620) 926-0708
Kansas,The Hub of Indy,Reverend Brian L Norvell,"3176 W Main St Independence, KS 67301",KS,67301,(620) 926-0708
Kansas,Valley Community Church,Reverend Ryan T Webster,"1218 W 8th St Larned, KS 67550",KS,67550,(620) 285-3077
Kansas,Valley Community Church of Burdett,"Reverend Gerald V Hickey, III","502 Elm St Burdett, KS 67523",KS,67523,(620) 525-6232
Kansas,Victory Faith Assembly of God,Reverend Ricky A Barrett,"607 E 6th St Concordia, KS 66901",KS,66901,(785) 243-3043
Kansas,Wamego Family Worshp Center Assemblies of God,Reverend James P Patterson,"16445 Cameron Cir Wamego, KS 66547",KS,66547,(785) 456-9646
Kansas,Williamstown Assembly of God,Reverend Roger L Cook,"1225 Oak St Perry, KS 66073",KS,66073,(785) 384-6850
Kansas,ZAIK Church,Reverend Stephen Luna,"888 S Webb Rd Wichita, KS 67207",KS,67207,(316) 685-1203
